"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
2.73835862272811 -3.19235051303521 -1.21353096637193 -1.4870954139059
2.71358688039549 -3.10288337333811 -1.37659339212352 -1.08670607669795
2.69512964205658 -3.10246329605223 -1.27697415246744 -1.67445172262545
2.69559024115778 -3.04753985304799 -1.4811891546696 -1.20820062440515
2.69084390873242 -3.08481198635977 -1.27953934251586 -1.03070466315668
2.70215503202695 -3.07689983981757 -1.52070888970426 -0.678729348194844
2.74849425333891 -3.23496956653479 -1.38984925695408 -0.966045575227851
2.69189875742179 -3.11748314477874 -1.17988565268673 -1.99950050074943
2.67670594649798 -3.04333227995664 -1.25213398110369 -1.51562342049082
2.7090280518587 -3.11741153487164 -1.30946824398577 -1.27611147493561
2.70864984947584 -3.0574317317583 -1.18096285346934 -1.97987843837537
2.69748321660291 -3.07087250165215 -1.47778136401916 -0.880744515802007
2.6932548733505 -3.06170545375523 -1.33188236615535 -1.55859127196545
2.73064351660478 -3.14679992783236 -1.5105100901784 -0.705709161435879
2.68624246786231 -3.10761560434834 -1.45179263330013 -0.957249569716765
2.69440647127816 -3.08111918528872 -1.21103746534106 -1.7275801456854
2.71735576593568 -3.17221395773472 -1.40059729772885 -1.21552046218032
2.71737750904012 -3.16603241652741 -1.2160072345135 -1.75786830416916
2.69662437865785 -3.08031323589893 -1.31223338391606 -1.55893127536581
2.69577867776846 -3.12216080834639 -1.42913603432949 -1.13129471305954
2.70201542725075 -3.09907459360878 -1.26077594953968 -1.15758783226564
2.70760929764489 -3.1165924781973 -1.54396741025011 -0.626784296447594
2.68175672143112 -3.07371848447225 -1.23850073908364 -1.56976189477828
2.65242444142162 -3.00891066315666 -1.31979910223889 -2.00208152999151
2.69306128054611 -3.11090225866001 -1.22021594815591 -1.41109191141441
2.66116318945146 -3.07522153708252 -1.3392484079084 -1.17923961232668
2.69113330354257 -3.01285615182989 -1.35286745148175 -1.23384288294356
2.71270688454813 -3.11673868079142 -1.36954588465638 -1.00982544534761
2.6736742304351 -3.03411550295004 -1.33342257551854 -1.97241107420952
2.68129538461759 -3.08422500944729 -1.368151009148 -1.12836151744496
2.72027857730613 -3.07809080491966 -1.42335308109675 -1.47714022060006
2.69698903904909 -3.06810973710627 -1.23133893160211 -1.48629572272468
2.68678992625895 -3.08474493311002 -1.33685167562466 -1.20182859880192
2.70400313311279 -3.09140322145303 -1.29879013251765 -1.7980119450584
2.6691856437823 -3.0339064093262 -1.43609275438903 -0.976114492737856
2.68499798933744 -3.10420347373909 -1.21326224128369 -1.75733689967455
2.69060414831147 -3.10871518860219 -1.21642142148208 -1.64733860203906
2.66727143748838 -3.00818116929931 -1.24877545201303 -1.4761176525263
2.70228433094356 -3.11062293542629 -1.23471422351565 -1.57116141301049
2.73031098035 -3.2000644886872 -1.39363422583382 -0.712012987402173
2.68953062742632 -3.16788717369365 -1.3767918668864 -1.05901647686007
2.65901561261298 -3.00484708151433 -1.23159815296506 -1.27133108281471
2.71358888618083 -3.15282982668818 -1.26176862808079 -1.68194457548572
2.66791349448793 -3.08532997324508 -1.10066901486248 -2.58726300493345
2.7376866600918 -3.15947988059153 -1.31212615882175 -1.77176704266821
2.73524919638937 -3.11457782090078 -1.15191731950715 -2.24002534903245
2.69990561168205 -3.08285656500538 -1.32803697952219 -1.68698080079832
2.70478865278014 -3.10082144369883 -1.09259805846109 -1.72730447349783
2.70961435432503 -3.09833887854956 -1.37495519987977 -1.17877353967573
2.66362651021197 -3.06945227390148 -1.28487993899697 -1.18193225248742
2.70555426946484 -3.10827931692726 -1.33928764839805 -1.32708608098954
2.67287073168998 -3.06722190828138 -1.3825592223958 -1.41458126469005
2.67030710782152 -3.01024862148615 -1.35767382739469 -1.02098626433147
2.71035134309943 -3.11498207823594 -1.33846083089058 -1.62384459887337
2.69581821690643 -3.120084635331 -1.56955105828627 -0.497090198721926
2.68361585473185 -3.067225057699 -1.44128140538729 -1.38851071390105
2.70881389079277 -3.11343191824571 -1.39865859651997 -1.29501550068404
2.71000079713206 -3.14437585767579 -1.41930612279879 -1.29484133534865
2.70823135407017 -3.14315451683853 -1.35180381735947 -1.33135389213859
2.71148410687197 -3.10019374456016 -1.3216274490678 -1.22486936296174
2.73292170926885 -3.18473007679154 -1.41832506163718 -1.32557556437926
2.68748018611568 -3.09538234761349 -1.43130010759861 -0.782655053174102
2.67640186706106 -3.09448843811939 -1.31829938948773 -0.9449215581443
2.69879536036593 -3.17886798498719 -1.42095855482805 -1.25498099324916
2.68269814170531 -3.08369151678362 -1.28366976685945 -1.4454059435162
2.67504948028846 -3.03513781478822 -1.22124636563164 -1.5992805731677
2.66501259088637 -3.03419530170218 -1.29964047768385 -1.60622698887623
2.70872152155125 -3.13865237278415 -1.38685576370608 -1.37787962651601
2.6770182519575 -3.07784438020397 -1.3251316044668 -1.17917155539323
2.71302035286221 -3.11039649944095 -1.37196124497939 -1.33118032829221
2.72336620424501 -3.12057684044463 -1.37496917260745 -0.978023794323395
2.72352265042569 -3.06707173585498 -1.23990356768587 -1.6897194333205
2.72298830426712 -3.15595973645695 -1.34361638204312 -1.19000532663659
2.680368112319 -3.05206977249366 -1.26735606809052 -1.80598831780739
2.7066306817001 -3.08827269394979 -1.39643593302057 -0.909478713655107
2.73406172904625 -3.15714574995888 -1.19107819177343 -1.45174719584073
2.69146911277827 -3.13385199009683 -1.53056430071623 -0.659256895937635
2.70110871375738 -3.105473270405 -1.5047465442034 -0.738401532537914
2.68489660818484 -3.08208655785983 -1.20408960961482 -1.7376888121887
2.67159542279626 -3.05714764059673 -1.26267387851966 -1.11495107041754
2.68943392422456 -3.04909339320527 -1.2993167418477 -1.56500713193432
2.70010959637383 -3.08925591671335 -1.24028356663498 -1.43971463971176
2.64599683762794 -3.04043142741578 -1.29926457233638 -1.38312468486267
2.71036074210826 -3.1250089660349 -1.3595775882551 -1.14646775390795
2.68355539352368 -2.99754732838879 -1.49554326972452 -1.05036130338813
2.72553807935738 -3.14595802971751 -1.21398121253648 -1.46632077645795
2.70609393494736 -3.11171178835868 -1.40236268445537 -1.04692758367276
2.69851684202003 -3.08163794542899 -1.37692285687364 -1.3526052270819
2.76490673985472 -3.21866834751275 -1.23445926027705 -1.9907202802992
2.71174462502167 -3.15384096737682 -1.25101960452897 -1.54481541229063
2.67690920639702 -3.03115859854995 -1.31443551985476 -1.29712948851987
2.69977893356393 -3.05387374182198 -1.37024013823232 -1.01064305746075
2.706865677497 -3.15264592402478 -1.18584238801394 -2.17009582804914
2.72356708289896 -3.13217412333334 -1.31462814866521 -1.50531069960031
2.68806488673085 -3.12637024001396 -1.21891502510932 -1.60471704393629
2.70603239677884 -3.15635927321872 -1.24370082937529 -1.39015001832383
2.72653296024254 -3.17550523885404 -1.31645885018817 -1.24497424338904
2.70175619235962 -3.08919172400068 -1.26780160736087 -1.54833382797628
2.6980759575438 -3.12398554659215 -1.50952279394799 -0.738467502892514
2.68149505094755 -3.03693146225844 -1.34214930225843 -1.43028838065325
2.69743120468008 -3.10866311886839 -1.18591820337808 -1.53361860672315
2.70262417446144 -3.04799249121758 -1.17193008336925 -2.15265502785867
2.74468617692202 -3.21614358442275 -1.28506310190712 -2.10663371046922
2.70668677389628 -3.16558365043733 -1.38466655214869 -1.06119336019581
2.71191928680586 -3.09203648136999 -1.36661888992631 -1.05355958880078
2.68281620365222 -3.10140152185302 -1.2013751960339 -1.9254386007305
2.70258665815747 -3.09246579327821 -1.1582789682819 -1.10336480105567
2.71770783789984 -3.15526767282964 -1.40352726823272 -1.12835219175696
2.65664099422875 -2.99308023615415 -1.13395199598427 -1.85166671091498
2.65839351605458 -3.04052724170411 -1.29632268659214 -1.28392560068248
2.68886107667876 -3.08980264365521 -1.33724752799818 -1.43599292101547
2.71044095178653 -3.14715437188001 -1.15234925024195 -1.65034826434241
