"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_lambda1"
0.0229620724390542 0.055998843916669 0.0807920544809023 0.336795095124158
0.0226107054250787 0.0505816281116497 0.0846121175506865 0.282114299234237
0.0205670325660856 0.0512692370643018 0.0810350998344297 0.383731087731299
0.0195599693424204 0.0445056998731335 0.0944008693778038 0.354512225271685
0.0257071129065412 0.0564148376282202 0.0857884385232822 0.285154713671375
0.023299384297581 0.0484817376046485 0.0909410475079304 0.266696149911956
0.0233275132794862 0.0515076122008227 0.0823391539311029 0.259808189745606
0.0210101529724748 0.0542693104429835 0.085759323274207 0.542273349826295
0.0222120520925841 0.0532421087279825 0.0875431801516757 0.388701637386382
0.0224918836674452 0.052513072281079 0.0806759485925844 0.29113816407254
0.0211456943404346 0.0537060000275895 0.090762730722655 0.555891561363527
0.0222671299926209 0.0476636242476246 0.0901094535278487 0.284273293924366
0.0200957924662469 0.0489496550461952 0.0868790900122062 0.392769026612401
0.0231634579751087 0.0483686231580642 0.0882475811755737 0.257372011929677
0.0221897248930123 0.0485573188766399 0.0857302970694806 0.276783970876695
0.0216466263188259 0.0538921041560276 0.0866377856597335 0.446102039573039
0.0212904963585438 0.0489829898610196 0.0892139394443843 0.336350258078192
0.0213300606762245 0.0536773896832946 0.0822019525558222 0.420306077308681
0.0205055979141549 0.0503545655599307 0.0795398845338592 0.339675728438487
0.0211554657141656 0.0479975706976371 0.0846692442118922 0.29595210262363
0.0249511567450763 0.0561610786676878 0.0901203105196579 0.329373063272274
0.0237278729083127 0.0479317533950725 0.0872164207284588 0.246217450144298
0.0220918372956237 0.0537925551767021 0.085670450773659 0.394682002207071
0.0184435464955783 0.0469036776591012 0.0868228099264027 0.540011920881608
0.023901787176998 0.0563778573177358 0.0877197608571506 0.368772068759321
0.0229587549419873 0.0520525217332124 0.0830718303816113 0.296536272537194
0.0218601902998263 0.0501795510539968 0.0866685691539795 0.314890957222862
0.0234148954977877 0.0519259283202636 0.0816420702804534 0.257200903613769
0.0181087740602125 0.0462950659355911 0.0842795717352551 0.501301757534505
0.0225537165691625 0.0514324526572435 0.0838064759711434 0.291159263912111
0.01876692210458 0.0449042275781811 0.0877456479742101 0.367507144143515
0.0229367069827819 0.0545938460801847 0.0946284483149878 0.428116980352367
0.0226649483957069 0.0517501471552639 0.0867814502815853 0.318616416861436
0.0194364593087555 0.0489193755379865 0.0822014366810232 0.419260679453633
0.0225416093789802 0.0489089100159917 0.0902117325462821 0.299375267642222
0.0215193363171857 0.0541161576072432 0.0849288526985376 0.448947285014269
0.0221422872832104 0.0544828688685413 0.0820482791383084 0.384840106262487
0.0225065560240449 0.0536293713374607 0.0872386189021678 0.37707415581736
0.0221627298300843 0.0553682970198275 0.0862591110426449 0.405535078869484
0.0261345781348331 0.0542317560009442 0.0890224036638051 0.268025762971659
0.0230158206191433 0.0515621621410922 0.0828036418347651 0.280908353853342
0.0246483803270094 0.057962032693144 0.0912626065878343 0.364825320067605
0.0207815602205539 0.0522824683612252 0.0825977016253369 0.402642566286912
0.0206540273830949 0.0559828517393609 0.084813192704701 0.871853302864055
