"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_lambda1"
0.0156201584086903 0.036475723557395 0.058840686430985 0.217234673685725
0.0160778384746075 0.0371800965797907 0.0608316756251657 0.228931851821975
0.0149193438430636 0.0360650623062132 0.0613853506118097 0.274836844688744
0.0160023575822342 0.0366623982715423 0.0590729876853195 0.21103827068168
0.0156810498390007 0.0373697021338288 0.0612279699337256 0.253877261412742
0.0154270772982632 0.0372199735972421 0.0611633809245396 0.268553006475342
0.0153201533847426 0.0344215510051209 0.0607947247151032 0.207783566333684
0.0150351266611067 0.0362947562484956 0.0603085164503611 0.270749353108798
0.0173268541332875 0.0387526102453878 0.0589201221457862 0.198811708690635
0.0139514396907734 0.0362944864620537 0.0592804872883402 0.39448272089804
0.014823813618849 0.0355714676016364 0.0626772479232278 0.273708923492993
0.014101043245313 0.0344025875731448 0.0613630738975001 0.281882114890538
0.0141663511120134 0.0338088471849478 0.0605660661243207 0.252948576494369
0.0146208365674598 0.0363850507081834 0.0607775044750057 0.292964517209783
0.0155849112203259 0.0381465497251997 0.0588679069688379 0.26488676182363
0.0151907245500056 0.0358759785412535 0.0634437854399855 0.262963931330727
0.0168370383933004 0.037681927823895 0.0612871706197395 0.20706310368786
0.0165421727538369 0.0377587743455763 0.0611500487843695 0.222483658487765
0.0151841503478343 0.0339771147988761 0.0604307260006746 0.203973725707772
0.0153486013555776 0.0380787274953727 0.060844928509378 0.296280544638821
0.0151476145122734 0.0357318961209956 0.0594528453164571 0.233640139102812
0.0157653085250577 0.0376329086313201 0.0594325099161212 0.251295415966367
0.0149676161787631 0.0377453800293489 0.0565356809159476 0.285419289986136
0.0144832406705594 0.0363334380198341 0.0572077383979351 0.276767458954225
0.0153213564156384 0.0366594062582319 0.057466125122842 0.221096193678758
0.015882974603448 0.0380918521700244 0.0611121377263814 0.263273269959546
0.0156238311903835 0.0368141519521742 0.0620605629899081 0.252305354539942
0.0148352692115067 0.037104052698916 0.0611299664546469 0.319416820260592
0.0146610799198702 0.0359049255678949 0.0605319662885896 0.27609706692726
