"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_lambda1"
0.0907632382868036 0.140921006434216 0.125288749871633 0.315721628557262
0.0985364212037532 0.137289131459833 0.118650435364099 0.405677800779136
0.103905894442543 0.146328113580381 0.112835857171076 0.380745119053489
0.0934737531684738 0.150806854901757 0.123464098811394 0.293735476342093
0.123709301692583 0.178750282359023 0.131990189906132 0.343968995882998
0.101415009139401 0.150876626082875 0.129481823637966 0.36473066838144
0.0922097999758427 0.127259656560932 0.123051352758281 0.555004623139074
0.0857256404595165 0.127282956865322 0.116596041409943 0.323330764691414
0.105362297387159 0.15163960546041 0.109230846506626 0.306068960437821
0.112372190695774 0.159494482772672 0.124034401929253 0.368064320852297
0.0861314258186479 0.115400750386693 0.112466031362605 0.701003723739831
0.0905049903354082 0.123290900794797 0.141492436256325 0.776745426005074
0.107506431127395 0.146562260892701 0.104411245042982 0.37120775851794
0.0868694814193683 0.120338529240384 0.115932930139521 0.423599905234058
0.101853182616528 0.141080217148214 0.113365509761397 0.447446349076702
0.0899031110763892 0.137747789076164 0.120944860711017 0.328338982291766
0.106117686498958 0.155337718251977 0.1152723927886 0.30665639334663
0.106096846472666 0.148435665175449 0.112299408235446 0.311975492310167
0.0842643902861839 0.128481107022693 0.126035524223782 0.346263438722628
0.0978634024826757 0.136434892015857 0.11651708247211 0.398695279892701
0.0836130792555613 0.124692095828136 0.121286328397506 0.326278732509119
0.102042223110437 0.142063839950441 0.106478653540456 0.372425205684914
0.089868071445475 0.127542942514878 0.120022116875945 0.421457498914291
0.107389939444941 0.146329771395869 0.111406905969622 0.356072387483111
0.0879038520725673 0.132950211785684 0.13001183569653 0.363126999527538
0.0975628932521818 0.132893759970106 0.127513834229991 0.502967758920835
0.118793702362618 0.176545982729816 0.132406694120975 0.334414121551128
0.0911676490383337 0.12841907072871 0.119972182604992 0.417290995235846
0.105170864906132 0.147208418471778 0.121280801524424 0.416535889662481
0.0874209301924701 0.127579857726527 0.116113151875637 0.350526128220009
0.080719506916263 0.123335824304202 0.134321765677247 0.403534297595862
0.0803334716325716 0.121681326199854 0.119510709585606 0.33269788758335
0.0981768453810852 0.136345010203691 0.123569093881391 0.479941828546881
0.0898554907372 0.124014073711212 0.112489894100186 0.438648611479615
0.0981246207420181 0.137856177680291 0.113497672346858 0.359427822089128
0.108604112181134 0.147520025143951 0.116781455981557 0.457832888609937
0.091397596786685 0.127670514142089 0.113400324439196 0.377977549953929
0.0920844119321186 0.149057495830339 0.13449500583392 0.345982894001097
0.0879794584551365 0.133239374951762 0.115507693198318 0.310705575012405
0.0860862585404379 0.127181004032613 0.122318493455514 0.373337053706966
0.0725365341855017 0.0961324714492233 0.130408013349476 2.41331627552304
0.102035603504922 0.143593636429183 0.121647329761468 0.42003892091577
0.106142432834268 0.145719057790637 0.128891823456825 0.47453093659168
0.0913346186672854 0.140683281228752 0.126134843781427 0.329159153888468
0.0770640211630524 0.109868878177607 0.129060086777311 0.487227235742221
0.101334898905807 0.151123722800454 0.135126037874588 0.476261238387485
0.0957843617794776 0.134088215060894 0.113948614831359 0.38779026476036
0.100481528596212 0.138154697344617 0.112398022966869 0.398691657427537
0.097135271702728 0.141161010180711 0.121349522229125 0.393478005023195
0.0894364865013955 0.135135033627599 0.129975014576684 0.379088399292313
0.0889443105343877 0.120623216683526 0.115370453449934 0.508590283189832
0.100553549670909 0.140745901118668 0.118478885970839 0.357900252069554
0.0908492285675597 0.136054023885729 0.122686257855619 0.362284480472675
0.0937240387631919 0.131072058754399 0.123598135835629 0.418459362529408
0.101132003293579 0.143487824812321 0.122557547578511 0.399477887285294
0.0984252092002311 0.136208086372405 0.115535426863759 0.432809741898042
0.098069965038804 0.138425451274446 0.128268836466751 0.400175277314926
0.101442172511983 0.142132762822777 0.118822527667805 0.397057533506434
0.0924100502570327 0.130121956567356 0.131487215695124 0.440386417962372
0.0942303437424957 0.132463481650607 0.111083724970813 0.352452730856288
0.0984539284835738 0.138110634052706 0.12641937027914 0.431605519704798
0.0949750191170843 0.140329515967749 0.122526309501281 0.332926402729812
0.098993955674848 0.141275457095026 0.117439946517022 0.361294432981971
0.117785141296086 0.164994040186796 0.112713441950992 0.3102298814058
0.0913320190772602 0.129429232620516 0.110041763655074 0.366812752010958
0.105377307814488 0.150955941230471 0.107601788025382 0.281911737820105
0.0926550124580051 0.128437434404515 0.11831268143716 0.532759275228616
0.0960328302703695 0.143675590800474 0.1252228164017 0.331821830299968
0.108578433377695 0.159470537864363 0.112968820781746 0.279262608268912
0.102622181760442 0.143672320157223 0.132151508537457 0.478881324505543
0.0905548395701682 0.126223156280615 0.113545267438235 0.464967863206484
0.0889313358061022 0.12794752385588 0.109038133034272 0.330569239269606
0.0890083994621731 0.122864051331772 0.117906930266591 0.447289775340357
0.105837543993269 0.146377618041454 0.108351663652721 0.348635140219974
0.105819846466512 0.145419116385971 0.112029264575503 0.389719762755255
0.085337478721109 0.129751056970885 0.122763768550207 0.351765966567729
0.0861801952752195 0.131413007072689 0.12935820197793 0.374149962994747
0.0882065902208345 0.120467509848987 0.130372832909186 0.639621195524502
0.0926739962312964 0.127643455982088 0.115070432667249 0.451445967588391
0.0958926791874525 0.136757836395853 0.121296973085111 0.389636353032931
0.101364314715239 0.138748038964558 0.120913542339033 0.458811953407992
0.0893984601309999 0.129412185388055 0.12647731946566 0.359328645456976
0.0875514448972835 0.129259072434813 0.136944881792753 0.434480846438047
0.0878132802929659 0.120393642616116 0.107103596813363 0.378801278234305
0.0992382998716625 0.135990731871164 0.120916400791846 0.510587085505502
0.0992733510059909 0.138910636880589 0.112431546052339 0.38224853023834
0.0989775760223816 0.138525964452058 0.117344822210116 0.372116190543848
0.0957163768699316 0.144206568910657 0.123207520508509 0.41945129811727
0.103842354936567 0.144974304659995 0.111149309135837 0.372169016722302
0.100063363069442 0.146395383028858 0.123405893729101 0.352612599404657
0.102797060213882 0.141630964546091 0.118615947443764 0.510629268450352
0.109796012386696 0.153981892228427 0.109232549993036 0.297813819311331
0.10372794503897 0.145665562652243 0.11549705303382 0.360142869219104
0.0841786267471008 0.129319978856549 0.114576098383725 0.279716533899576
0.0913424842503244 0.138538905366372 0.129301207964241 0.367663025515881
0.0966853944316914 0.139855880030752 0.110261285799663 0.278173150367209
0.0919364278171993 0.12907828325147 0.124536465341264 0.478313759997353
0.0952280887400028 0.144961617176887 0.13454958051155 0.348183073509568
0.10627132922936 0.153022883494554 0.126739863925827 0.356794908725768
0.100034508472955 0.152009927791932 0.120510426370865 0.317171664397623
0.0994770737503381 0.138503147638209 0.122641078355407 0.576138873609415
0.105711463289823 0.154638083780996 0.113175683109262 0.285264075279841
0.0754377225200119 0.112020365861631 0.11587987174915 0.352649098578789
0.101664412790631 0.144922173612536 0.117646633309141 0.357397730174841
0.101038610661512 0.138361694445493 0.138017788651468 0.573827087332897
0.0840431809937286 0.121859799019201 0.119858236240106 0.399641406715861
0.0939981780159016 0.13392596745004 0.118922407985646 0.376815377662812
0.0844119174139592 0.131707644198983 0.120697816203539 0.316204517004196
0.0915336950135773 0.129160955449431 0.130907782117237 0.51947496866396
0.112953186343543 0.158523800375171 0.123189477359735 0.392896385905415
0.0963379115030169 0.130120063970386 0.109877816197823 0.574188402486376
0.100024685302251 0.141927290757864 0.119747294036135 0.380254568507475
0.0949881239342453 0.142622832468548 0.125450792400513 0.346622509495948
0.0885897280043603 0.123518240768476 0.133657084141665 0.49853741891155
0.10962739864316 0.156818073098591 0.116020224635257 0.327387440746278
0.101026301266306 0.153832737266178 0.123868144487229 0.30118948181628
0.106829497070411 0.151711081848456 0.125072362268574 0.400256636683414
0.113102414275206 0.158742302661988 0.115690466820752 0.338967780876419
0.0949696269454509 0.132029781521258 0.117194734063634 0.426220850779452
0.107769230612507 0.157612477708968 0.11812119846378 0.31734153685262
0.0787584428950445 0.107344914228252 0.129240531364 0.623492550104257
0.102334178840887 0.14225673772547 0.103515828815242 0.332227636012895
0.0823223214097416 0.129864015760557 0.121665964894163 0.292443636597621
0.0862943126800659 0.12380414210352 0.119315564391059 0.451865149824724
0.106397449479651 0.158918236248061 0.122319534917669 0.328634771304557
0.0982997105990442 0.132936498683806 0.116431921924162 0.561795042368769
0.0893451561652211 0.12548090496988 0.126098540235335 0.479111814165626
0.103598559865662 0.154507935867494 0.115470585017445 0.29560223898
0.0923088079608964 0.134762947361014 0.112059556695833 0.329974400335965
0.108799480191065 0.146967237671873 0.124877822966736 0.466205888282611
0.0987977589283831 0.138874799489982 0.115532489767865 0.407573680354543
0.10461260936501 0.146858699595477 0.112317167085353 0.333044630701896
0.106082265427592 0.149122647546632 0.122786054183883 0.374168280585991
0.0915585342322379 0.134544463081457 0.109904165364828 0.302542611712905
0.100447232899742 0.138867764942252 0.124343348321444 0.510820914030122
0.104668476559308 0.144644989530947 0.112038304218128 0.380160513130208
0.111875305865084 0.161436159578999 0.121256700506084 0.334496881170726
0.0952243148855809 0.133062954505472 0.129104604187703 0.52047749083513
0.0842899988099289 0.119196898547336 0.127007291307699 0.495758185853958
0.0905275582735533 0.125734716144236 0.112714823817392 0.382790705878912
0.0971187888243815 0.145779658264906 0.118637933260076 0.319387434877502
0.108152831426468 0.154791266770046 0.12692295682008 0.363917477138308
0.10322550579484 0.141692363007339 0.116360871186327 0.464920634191258
0.092925480684071 0.149760094650157 0.136920608048994 0.381023300734098
0.0917519450881813 0.127773218784862 0.13731851324473 0.607097988757163
0.0924201831661196 0.1429889611838 0.120766222543554 0.316226788020619
0.110032273023513 0.150924549650223 0.11333496844773 0.398252549258088
0.110039437860384 0.149543548317729 0.110142723782544 0.384307770460553
0.0996462797593695 0.144483143315217 0.127577061033255 0.381170785678498
0.0891576683495385 0.126859277140131 0.123961897428032 0.469565013784214
0.0882393891381753 0.129958450088903 0.134043381880828 0.386620536636602
0.10076410228504 0.14342709408205 0.127775794105708 0.392332836513943
0.107884275511376 0.144936391864837 0.12705438569454 0.494871595610464
0.0990431108095723 0.139517271890048 0.133042607971179 0.515503109016951
0.0918132168043597 0.146578511792668 0.129087172450752 0.321181897141592
0.102402226847752 0.145133586491637 0.116870754606068 0.379531430032825
0.0893657396951889 0.132326264075651 0.130804858356723 0.383152822308385
0.0741552855641775 0.111169867377619 0.133252596926232 0.461027928659089
0.101861495362033 0.144745877862469 0.120379044119194 0.40636020452267
0.107416144501825 0.150538494714767 0.11061340293947 0.366256549633509
0.106939460604664 0.144933162358854 0.123406173603777 0.525715997376447
0.0716675341737721 0.102221753736783 0.125846585416874 0.478117009146986
0.0979450685871009 0.138430678608262 0.117882971610732 0.381323769720191
0.0853762230454278 0.114528940963327 0.125990255458031 0.627616709635164
0.0831301961394349 0.116434791307566 0.128367252728417 0.556277631225631
0.105523440501448 0.1623515927319 0.129209622195475 0.336230704441006
0.107147990089909 0.145136477348407 0.122037394058721 0.460122181658456
0.105572754573285 0.156843073045485 0.118754076870761 0.322100749620253
0.115892687745097 0.168569189685272 0.131310946502129 0.373016742414705
0.113813427159829 0.165332547139822 0.107208370539232 0.253293065866952
0.0889261095249213 0.122570898298915 0.122205599032739 0.634716218267114
0.100152449090191 0.140043657285145 0.110305564204005 0.324878542829482
0.0979424720270375 0.135108103822292 0.126869912146893 0.447815359278145
0.103812884743956 0.141866193699945 0.12264678867053 0.507508996857422
0.0876721670252871 0.123283322887819 0.126796631586165 0.483810953726049
0.0775843151286955 0.109139290936275 0.116954021702263 0.423426451156238
0.093101668775769 0.13612414578754 0.124674470819733 0.37919075280207
0.0856484967147288 0.129451047295399 0.118156350315642 0.325254178510522
0.0972329282215846 0.139051516881798 0.130272526256292 0.45637880315882
0.0874183559520488 0.140750722868609 0.119235403012168 0.313675569124264
0.0961188936168621 0.140731159130325 0.117013304356676 0.353101945676386
0.083773255418689 0.123394669576145 0.117350217209925 0.359536472194132
0.102595302906883 0.145491846848549 0.118494385163762 0.364565284518685
0.107728849604894 0.144352434032466 0.11699457974946 0.545818414795063
0.105218365374371 0.15198465723593 0.120401796086009 0.348781437475577
0.0977100361319634 0.129979363010277 0.128692301788799 1.25120895034055
0.103354508420028 0.154853509915221 0.111287165512841 0.25366822515848
0.0942471597036857 0.13149735918835 0.115530927180702 0.468046090274441
0.0898252671500467 0.121863831886636 0.123645071151965 0.591762208975041
0.0967350193267268 0.143382065038862 0.120404266235515 0.330202731290029
0.104333788867833 0.147791731280896 0.112553922526695 0.317009909872296
0.101410858314353 0.141564527094573 0.108143164623476 0.331340817519385
0.109302387186971 0.160601689526341 0.11590514390579 0.29965354242386
0.0943098511770197 0.133406375209015 0.114913651070498 0.38524419512782
0.105871001629621 0.153940549739787 0.115010229504617 0.310624522089859
0.0925578568334162 0.131603183681301 0.119415158273849 0.385185500186985
0.112383431305193 0.154088784974783 0.125158103005116 0.434867224333193
0.0953020660542646 0.135714813037435 0.125693168829538 0.431487274968801
0.0957593341259026 0.132076569314825 0.131128744715766 0.601019060378119
0.0935570000185907 0.131077997023217 0.122330194096625 0.411457613341921
0.0843104631940157 0.121227562255273 0.126324606726906 0.454647166934492
0.0903913616707202 0.143985919681025 0.131467264080039 0.32309647176647
0.090096676651424 0.124821950135406 0.128493505065133 0.573185085597696
0.0908899176661292 0.125272350712182 0.124397191437514 0.531560935165234
0.0983549695174998 0.147429128709235 0.130485549284628 0.369004211599912
0.0832741678357895 0.118518523478697 0.119256515219859 0.385871743561525
0.101231691501674 0.136885515720699 0.113642613416273 0.457778729533436
0.0882461321796933 0.129506763484797 0.136087161867768 0.409103124246333
0.0916969558370557 0.1365238222002 0.123563558877897 0.36033846937655
0.0927861470017309 0.132404994111263 0.130694690964363 0.401015818557088
0.0909258839600385 0.136805058865137 0.127381265790572 0.354406155053884
0.0996409988095931 0.138833774944383 0.130618627094817 0.494762549843359
0.09626775239891 0.145743045399108 0.121831764500061 0.330921262827304
0.0889694315342742 0.134973009729022 0.134597689026074 0.456649906290545
0.110948028396094 0.15661033257361 0.123446562869637 0.380133519506075
0.0963051950972779 0.136144414310151 0.100036661462632 0.307069603360873
0.103970540626417 0.14170873934823 0.113624304925235 0.385902637171271
0.101068330308979 0.149178746476184 0.119395883508221 0.300739400059659
0.091850533083236 0.132500775601158 0.134164635819823 0.452196966406018
0.0869993847676744 0.123236094321671 0.111113775166966 0.39382201140924
0.0940961067473831 0.131541913769393 0.124492348158701 0.483598126374946
0.0973160073622898 0.137398570570357 0.117688052026348 0.363390797404403
0.10415581617298 0.145980367770199 0.11360431075908 0.371508424360195
0.0926226897554448 0.129201748475877 0.12063215171346 0.465481848223102
0.0857513508091054 0.122328717580405 0.118101619219049 0.372518013475949
0.0944115700718509 0.130235674756492 0.12662860983193 0.561883503292636
0.0958235649377232 0.140051259687397 0.12782232379384 0.394756684804543
0.094703927938606 0.129937213332599 0.124007984549505 0.572784200690489
0.100427695886927 0.142659767574599 0.112925349217921 0.336325457675716
0.100242421238467 0.143677723307342 0.12846480719994 0.418410970253043
0.0966482568105199 0.129790831642282 0.124812530372022 0.673589467046977
0.0866794895390444 0.128583181999083 0.117852874566998 0.325191273767115
0.0968626590047443 0.143324486480294 0.12158564640735 0.329193764036234
0.0838772307731623 0.125678687613297 0.144696161119921 0.417505997443832
0.102888019881315 0.144189876316426 0.110937055768373 0.309333327122677
0.0921046309896262 0.136261922607109 0.131158700036873 0.420768032010417
0.10058990416479 0.147096754524414 0.116308382465207 0.337974551222022
0.088992660368799 0.135077805303739 0.11819664297851 0.31814554395385
0.104224850090805 0.146906220109869 0.115794496344265 0.404425580560248
0.0759751272660032 0.10521053801143 0.126581451127075 0.890085792148143
0.100158682222527 0.142527100502318 0.117009772133934 0.382892836768604
0.100695654521418 0.148623623616952 0.112028347241909 0.306031437305494
0.095696747032663 0.135336762919016 0.116996622037879 0.382754116071761
0.0885584448441766 0.125305779457669 0.118143268909414 0.397188928578021
0.0888307045491188 0.127411575805663 0.107040349546679 0.308725917602972
0.101556979420884 0.147982982906109 0.122726194116011 0.325458673711858
0.0904345345446533 0.130835913799311 0.125426803697125 0.392448887022766
0.0934966463605904 0.135988963512891 0.128278453853519 0.405974068111761
0.0882267981255696 0.130464458358893 0.125952268386983 0.377087298064495
0.103902078168766 0.140375741827003 0.120983554201744 0.518735755789787
0.0849850403787689 0.121671876944875 0.110212614017405 0.326754709295403
0.101616780074562 0.148819595607861 0.113169419018609 0.333660500562022
0.100250951160862 0.149514027799556 0.132374600772976 0.373340889665623
0.0941200194395025 0.136892750333788 0.130873593357407 0.382402034824503
0.0977775172611759 0.138763194533269 0.105031507982982 0.289814972438494
0.090834370714767 0.131276362753381 0.126474083882511 0.353386855242442
0.104521933147505 0.146850636564944 0.120613453681407 0.400416275265913
0.0937740672538417 0.129846018797454 0.122708569211824 0.534823907221039
0.100537621083068 0.13785804044815 0.118760179118071 0.544909830503966
0.109960237871799 0.154605772274614 0.112887607987839 0.33001897108297
0.0974027080308073 0.135988532450623 0.123814467813894 0.548335928089713
0.0849892387837123 0.126592093371218 0.124752119114193 0.349215051377765
0.0937542550571993 0.135971397106572 0.111818201931162 0.312239884189896
0.0962472084747282 0.153906108138829 0.132436087713606 0.368450533994202
0.101895270164712 0.145104376052898 0.119342361515658 0.345609215381564
0.106820306403463 0.148458122046994 0.123216283219801 0.430697680244417
0.0966797031550871 0.131816005519487 0.114063884928453 0.441271783420977
0.0928586984829691 0.13178483249276 0.116865540153971 0.361262805929804
0.0879639312116842 0.130391103008512 0.112333758026565 0.313351974766692
0.0881876050839677 0.119859098302714 0.113245374296628 0.621084983124387
0.103625241660013 0.146158803440115 0.115374522243487 0.363517899942389
0.0797048679706367 0.120565699829638 0.117318682811149 0.310460831970953
0.0988353944226551 0.133444840923222 0.119643943834287 0.579684432333549
0.0895342685453136 0.124882298397397 0.117007486969464 0.409792812953817
0.107534567750852 0.149672153717717 0.11716145831952 0.376325145292228
