"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
2.75592006917888 -3.17271662525079 -1.42722612370779 1.56398015734113
2.68680603317202 -3.06057233335864 -1.25011612057028 1.35233003862784
2.74272007173256 -3.13624826640311 -1.19930788839878 1.22506055350481
2.68496263642947 -3.0891535689271 -1.24882000319641 1.44488366606563
2.62996104078732 -3.02192624653288 -1.26106264642421 1.47981385941437
2.68781098719585 -3.06306073129116 -1.27491547245718 1.11085220098555
2.67714076431843 -3.03240813828271 -1.41034222701656 1.6834290125905
2.72650859105963 -3.12526797265551 -1.33556241913552 1.4332269311449
2.74665893329085 -3.17178096132725 -1.34674626373632 1.57586409511105
2.76886259302634 -3.17599469595724 -1.31292641033421 1.37032888929448
2.59552922788222 -2.94370616742053 -1.26800587788753 1.26896435784844
2.65297284316465 -3.04660454602069 -1.27906714763599 1.16808847622495
2.61938349998013 -2.96568219948942 -1.28634877469163 1.3680207990792
2.72044815451868 -3.1758237583297 -1.26863177875636 1.36277074163816
2.74725273866326 -3.17374212711807 -1.25907644959431 1.16403234993098
2.74563768909713 -3.13984667382871 -1.27245702036272 0.957267902560235
2.72720006603935 -3.12627571261057 -1.27529856769079 1.24976194077161
2.70339708002735 -3.07433467042527 -1.31752923493503 1.48052101449526
2.70527340903911 -3.11554080884437 -1.32887946567313 1.4811556492379
2.80525855590907 -3.19511348697112 -1.29015300239337 1.39609376528561
2.77631769597825 -3.18312328452528 -1.29232481368982 1.48535082319248
2.68146118365076 -3.0949192062223 -1.31442530427669 1.63687646428071
2.6669599350074 -3.03111301012719 -1.20885896899367 1.16509488827175
2.62313137734109 -2.95808214688828 -1.19347000168221 0.856005688453211
2.7031821984834 -3.16830421988429 -1.35819013650017 1.57644361482823
2.75249263983633 -3.17459598268459 -1.29253455002968 1.45149736701988
2.67043237691079 -3.07477398977604 -1.29479495545156 1.16725098416154
2.62940394273878 -3.00720763221187 -1.34889598803734 1.53562776795343
2.66577322749143 -3.07049935213337 -1.25832049627633 1.3240063248044
2.7698263699091 -3.18034022347839 -1.29340398251438 1.39963443974946
2.69168927201121 -3.02076803075579 -1.32526394382795 1.39105047950165
2.64988213400761 -3.02380385801427 -1.32914303296225 1.48328089291092
2.59676394403941 -2.95664643588822 -1.27586929558771 1.4322583025189
2.70737614039091 -3.08382849341036 -1.27817077196851 1.34660040833234
2.71804549429912 -3.08312148517339 -1.3233388416641 1.28085979512726
2.69239111700885 -3.1028511091331 -1.28034095759936 1.21104785015194
2.69701968103677 -3.06067598838052 -1.37585951296954 1.41307616739528
2.66820839115295 -3.04680716685826 -1.27801911175951 1.04136388775439
2.74653121487491 -3.17868573158758 -1.24443413949483 1.21161590134031
2.71136198717835 -3.07819156557653 -1.29592016581557 1.34418690183035
2.70379719293706 -3.09945751702314 -1.30762098543934 1.55327979897033
2.71640849246418 -3.04795600958614 -1.24046956687615 1.52066893965168
2.65887645880133 -3.02122070235853 -1.33804444759001 1.39508536761282
2.69743770100005 -3.06777024735557 -1.30738178744011 1.23086878204881
2.69883420016582 -3.0920257250394 -1.26509167450904 1.48324496958982
2.58330225096401 -2.99978606194993 -1.40015896905537 1.45750968193087
2.77533004798427 -3.22353054480566 -1.21415412119854 1.17168230416842
2.69524671139735 -3.06995761299833 -1.28767109290791 1.37436633634631
2.72173524063513 -3.18316499151795 -1.36351870612625 1.27199761033503
2.68894408233093 -3.04731487693687 -1.21704367149319 1.1621928991089
2.65139881225861 -3.03002081774019 -1.26143731210352 1.51919935481803
2.70193265963103 -3.08402815269616 -1.23024284233571 1.0558241309842
2.74324416950063 -3.15550758378252 -1.25963903772435 1.14220238822452
2.73419187877436 -3.15111430235875 -1.23330022660078 1.18227239262904
2.76644716035698 -3.18338472976969 -1.25863624748781 1.13871986052114
2.69168374280916 -3.00213032913813 -1.20687646975738 1.18167931916265
2.67717237804163 -3.10810179541202 -1.2946659132858 1.44408785716944
2.7055766850286 -3.07578398791372 -1.30818357313379 1.5679426137931
2.64000493589716 -3.03504061185434 -1.30166753074325 1.37507774763224
2.69491012479834 -3.11115541867563 -1.31129554037599 1.28753539395441
2.7733449030342 -3.20399430702368 -1.1987600073685 1.39803299783784
2.70011060166058 -3.1059685509326 -1.31920423303244 1.31865749851825
2.67305556843492 -3.05143663578888 -1.19882536681923 1.02504928346585
2.63215055320685 -3.06460414311944 -1.39568151899165 1.69435664996271
2.71261896753144 -3.13626717676095 -1.25414989549171 1.31446026121955
2.74982338841537 -3.12313832265415 -1.17441670988528 0.971666829532314
2.71225053397861 -3.11946311393532 -1.40847837533613 1.45747678538437
2.63517641329145 -3.01087497644542 -1.35700089760989 1.51605523930266
2.73482500884809 -3.13090472063192 -1.23576561652228 1.51061578246954
2.77872274821852 -3.16964807745292 -1.31830865844807 1.45911574478674
2.68075147376194 -3.06034619604138 -1.30361720189111 1.3529748110974
2.64136498227907 -3.02759200669229 -1.26976737822829 1.34068471721344
2.76111000379609 -3.16084578476933 -1.18811727960884 1.10376381301239
2.67794103202331 -3.09919253107494 -1.29164117014508 1.38977524013543
2.80486340968293 -3.21484722468951 -1.24565251730823 1.31944574757557
2.65790207962834 -2.99186250906949 -1.39529532434968 1.54414094867513
2.66518882782161 -3.03175359408037 -1.30689314115983 1.43439862875522
2.68044496517115 -3.07207371617621 -1.29119510898549 1.23375964057143
2.65203686809026 -3.06716810543304 -1.28871855203939 1.17300736713599
2.68434963767853 -3.07342044275936 -1.21479818848881 1.23031099785285
2.61595868242953 -3.00692658408443 -1.30802922937377 1.29741696355421
2.66501528872196 -3.06055747782436 -1.36874307083972 1.71430605707352
2.75419437581609 -3.20275396922612 -1.33212130000118 1.34919435045209
2.69466315144921 -3.12757464984443 -1.30134818949272 1.54834385257813
2.71954731226912 -3.14477976915305 -1.19286720583487 1.18336736607194
2.66486244740746 -3.00278766391371 -1.16773864822083 0.946764859911578
2.72728538649814 -3.1368114418975 -1.39362115295365 1.58806198159766
2.75198079670957 -3.1638994644158 -1.26508938210002 1.14220351040827
2.65982902494534 -3.03752790933832 -1.40436032778852 1.61460089058514
2.71099547756222 -3.02372927592102 -1.15704008673405 0.877571285493744
2.74800414605534 -3.13039904897797 -1.2147638684333 1.21588429681645
2.71555429800601 -3.13522989442653 -1.31440211237351 1.42834629159877
2.70603114251683 -3.06511984811048 -1.17911390846171 1.16489394988348
2.76385441825262 -3.18163087214909 -1.34329021013312 1.34411795172926
2.75433727446058 -3.13775980503297 -1.32261440633778 1.34503661583398
2.63798414193984 -3.04029901944723 -1.32987867704278 1.41890599288717
2.67978876049188 -3.07878357094245 -1.30458918572202 1.66427374896478
2.71190314793336 -3.13503119438903 -1.36660774739238 1.33967717021895
2.65403048890921 -3.04412205716307 -1.34915810132068 1.51291535710194
2.66398207964765 -3.08574993443605 -1.40237810491866 1.55066765620924
2.68618295284668 -3.02644876274453 -1.23840473641104 1.14320152102012
2.72825310138691 -3.16429416004329 -1.36343066386007 1.58626300846705
2.74389592216281 -3.11591286141996 -1.26997123232927 1.41933743876668
2.69052404902293 -3.10727524720489 -1.26302550708448 1.38699843988974
2.72115785025038 -3.17164723531099 -1.27413953087719 1.255516740303
2.74453758007797 -3.15139908613131 -1.31949878773711 1.33903234576362
2.75878261417206 -3.17656609847687 -1.22198459256049 1.17502757803571
2.71448852080698 -3.10182655223066 -1.3111316598507 1.41248097303345
2.67181705702012 -3.00825665752779 -1.28018023033184 1.23903150534144
2.68582897502196 -3.0365058860227 -1.24517611377624 1.39821337875332
2.70277562808789 -3.04905095602006 -1.22702855343986 1.21909469378096
2.76577123792344 -3.14167576984045 -1.27567003479386 1.40146144495463
2.67614440964822 -3.11044351796468 -1.28332940507685 1.33417234417149
2.74862627356713 -3.17628903425852 -1.43112473881156 1.61253346511908
2.71516427112853 -3.04782555784549 -1.24753726285093 1.08689628426808
2.6676906209778 -3.07184469189764 -1.28105163887219 1.55096047930078
2.7550889580246 -3.22121075207551 -1.35336144798422 1.62889604300865
2.68838365876986 -3.09565578058978 -1.3707908642733 1.59157193270269
2.72556634414547 -3.1385684986345 -1.27986942981501 1.16900056815917
2.66799241622416 -3.05096246365831 -1.38717443873163 1.45192366673911
2.72359530314564 -3.13017945604906 -1.23083242895666 1.24651252104127
2.69955119285054 -3.09097685608603 -1.36126345248089 1.31215189517497
2.70720838723117 -3.12301278227631 -1.29079514196873 1.42945255773894
2.64863216011169 -3.03825361365598 -1.3652286917381 1.4609628929083
2.73299881701834 -3.1160646666486 -1.29811267210312 1.44112708192787
2.63090319497349 -3.01267939197498 -1.30765453289397 1.39177365799989
2.6486031677993 -3.01658319891962 -1.32321761967832 1.43818297718638
2.72825750871285 -3.10842212773143 -1.24770101953639 1.17933257988281
2.74545096132318 -3.13506420216447 -1.25520617003585 1.5389403462221
2.75426509137062 -3.16671299758749 -1.3139702852164 1.4122595307961
2.67174713638601 -3.03642716389683 -1.29266843839048 1.28156973857333
2.69816609286055 -3.09388701921556 -1.22759358821777 1.05667261829073
2.72515700714015 -3.13370647072705 -1.34720877949841 1.51988973124304
2.73444982324867 -3.21962076322116 -1.32416105308539 1.88793744354994
2.66219201298453 -3.04133851900987 -1.30890827722843 1.3891902626711
2.73722935371537 -3.09932438024573 -1.25480854279509 1.37089314057095
2.71116930192608 -3.10265410590694 -1.30618901570216 1.3311371045246
2.62694008345884 -3.01849185842164 -1.34759359882335 1.51549759932364
2.73248915860392 -3.18137836689304 -1.39487588847404 1.83459077249582
2.72449711112431 -3.11694092765253 -1.26199292988441 1.3664428918126
2.71518992351232 -3.12601054299323 -1.33487587170707 1.35193570037234
2.63311068625335 -2.96617037843292 -1.32044675979117 1.45429807624411
2.66311074302909 -3.03984596394092 -1.2741464350688 1.19074128482402
2.73708963394467 -3.18437269138683 -1.29751684416963 1.40187667009268
2.67477323032319 -3.02999865417145 -1.21517803879076 1.32619009431546
2.66992660766292 -3.06249652692072 -1.18123088219091 1.04075982930453
2.80695289117922 -3.25642798041889 -1.22800169520818 1.21730049352187
2.61779952090139 -3.00534722678165 -1.36462650518952 1.65691926449299
2.67958705155108 -3.04664483528168 -1.26815747447451 1.28408237711836
2.7179033821678 -3.13295324589688 -1.25692323743171 1.32182375015109
2.73011454817601 -3.16944927061928 -1.35890355154428 1.45912783383397
