"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_lambda1"
0.0250144335439231 0.029899317837524 -0.00575133327865407 -0.15458869491619
0.0296766861489417 0.0383803950959887 0.0925666859398658 0.02356521052635
0.0222939251914005 0.0431027794304219 0.0324982129766252 0.237346553434357
0.00186677498611791 -0.0195313635360898 -0.138175080105087 -0.42808474802924
0.0133518853554662 0.0273362469798527 0.0203270093055884 -0.0612567940862487
-0.0029080705021636 0.00242466141230007 0.0751941560296164 0.110134944450041
0.0136201645024 0.0356226649726514 0.114465553119621 0.416851532100242
0.000915894867078972 -0.0125388518317685 0.0152071985004511 0.19090840815343
0.0239838227914419 -9.34553690536536e-05 -0.0371904927530264 -0.154589027744093
0.0349644788506041 0.0592168945114181 -0.0107237237034824 0.224714980681648
0.0313896466765518 0.018834241957059 0.00150411905572002 -0.070517554841719
0.0144517383861075 0.0182381435487044 0.0660277273030335 0.162281106605807
0.0115663756056387 0.000403691433699832 -0.0283661079783113 0.0616349971363957
0.0215399596161283 0.0188231427815025 0.00676357553197598 0.0519508476525394
0.0143523955198599 0.0354679764416884 0.0159233658473612 0.0346021000571345
0.0257091698442906 0.0264248976222863 0.0909428078640225 0.294141923307641
0.0390944841521437 0.0357791331110716 0.0796215725465071 0.15892272844253
0.00945901611691592 0.0209714403174185 0.0496631135523552 -0.234713661928755
0.0202553112647263 0.00729274611104395 0.0291991812703388 -0.0287118905774969
0.0356105569648685 0.0554143948875874 0.186411048419578 0.238184080903854
-0.017169924489876 -0.0116064081207623 0.0286004517826294 0.128446833869144
0.0236231460863881 0.0158542558536801 0.0283148257038134 0.0487458012300078
0.0282683564179932 0.057970592815002 -0.0537468703002746 -0.164054129451762
-0.0205944890046697 -0.0231065783667685 0.00940497100583543 -0.0444413106388104
0.033708251700957 0.0422634531614933 -0.0330486269369334 -0.187226677724491
-0.0074104549514938 -0.0136162145454014 -0.0659284754392709 -0.07027187632167
0.0293887661462836 0.0479956860291008 0.0698727328317242 0.148399889967744
-0.0442033821456321 -0.0596064062567719 -0.017159599958512 -0.0532220845672531
0.0282432332902349 0.017070744114593 0.0184261102465669 0.191867921499962
-0.0150003093684444 -0.0134704740438522 0.0828097893392187 0.263616310132414
0.00698048824341604 0.00102784033147341 -0.0217384134154598 -0.151886080221663
0.0384720389159223 0.0385682356284443 0.00194990464975978 0.0171010673685399
0.0207806910875343 0.049403416095201 -0.158278255678033 -0.369347656376968
-0.0157899744338098 -0.0274267730438678 0.0280442752349868 -0.133142644935064
-0.0106970356914444 -0.0121186994645069 -0.0332729840009078 -0.314171300689504
0.0282714875814341 0.0318038770852663 0.0236971581812182 0.254189648491833
-0.00444020468292283 -0.0191043026533892 -0.0671217742702774 -0.182637759893649
-0.00955989185250565 -0.0108974813569047 0.0485429884254816 0.106759831961928
0.0220875323635028 0.0436593861095748 0.0437723322791989 0.125893960078688
-0.0268278385181762 -0.0371713964593161 -0.00760229921368602 0.247545659345365
0.0226306458827957 0.0347660346462653 0.0790034349146485 0.18211253843568
0.0550660201341552 0.0632454943335121 -0.0822147068405033 -0.123892507301473
-0.0177154331679796 -0.00743472428641063 -0.0349679670232134 0.141494349174197
-0.0137997579353238 -0.0288126966951515 -0.0134474747698994 -0.0820770608379851
-0.0281097851984539 -0.00843456382971105 -0.0103921374746746 0.193936024081984
-0.00857733196938505 0.0153062563430644 0.100087654269962 0.233036531072784
-0.0330665978228718 -0.0377796815384871 0.134932154478954 0.297877415695584
0.0129768806846326 -0.00417497933434224 -0.0969790429064858 -0.305100063216209
-0.00636469654889529 0.00784947697049764 0.0178582908885307 0.102340953681672
-0.00356145079811841 -0.00351855472797974 0.0490112765780883 0.203896636919478
-0.0154378234943825 -0.0130149440324378 0.0311511678340882 -0.117115019678958
0.0357334568153624 0.0558443558046529 0.0804110594271675 0.156280705397036
0.00406540197368883 0.0125658970341427 -0.00919903444072659 0.0728027193140379
0.00326680643137727 0.0148776109771477 0.0638827572579882 -0.144421994404691
-0.0381200724373206 -0.0420566888685583 -0.0407717257588777 -0.261247244289554
-0.0208550048402953 -0.0308896877743521 0.00278054195000385 -0.105368949294407
-0.00131580774373174 0.00466639459941012 0.02169700738159 0.238719299885811
-0.0351937428569387 -0.0427711779314738 0.0359896072049964 -0.203197018018585
-0.0207518536020708 -0.0359326641160654 -0.085657401614893 -0.455182203764757
-0.0212649363793592 -0.0305153943691109 0.0918677929362244 0.205313768068488
0.000341589353215447 -0.0019228534617564 -0.0507694717075697 -0.277814057340751
-0.000576095749516579 -0.02342319450213 -0.11105300168764 -0.184107815830709
-0.0151956671899537 -0.0246282147187995 0.000111530559427407 -0.331015074356648
0.0444826746643334 0.0522256180602409 -0.0388927630847114 -0.111929004211075
0.0120361383757709 0.0233467267020104 -0.0018976066586986 0.167105238002112
0.00518623364629251 0.0241210828952537 0.0323239650385025 0.0296115910254946
0.0176938760732846 -0.00257400956395063 0.0199694759167479 -0.216780621123444
-0.0206372474534479 -0.0389981212266945 0.0241922923740463 0.0937817122907778
-0.00163252788687862 0.0105968341348497 0.0626330310805268 0.422127176965813
0.0234206345246957 0.00257232289163999 0.0784323925908264 0.39133529203932
