"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_lambda1"
0.0458745818592311 0.0639415329184991 0.0582596890853954 0.206520175807202
0.0507920408678144 0.0723542381876018 0.0604564961354117 0.19100197138008
0.0516437005279583 0.0743795027202671 0.0587615735534566 0.169215087381808
0.0527262156264897 0.0741508407289774 0.060251312302919 0.197293455031267
0.052269170412591 0.0734771561789167 0.0598153795682402 0.20097987957703
0.0462132413089434 0.0675390583371941 0.0597552279693921 0.173347811450107
0.047274536308111 0.065630025942254 0.0594574372906818 0.222732877931838
0.0480602788302127 0.0679630096981101 0.0620940275895365 0.213893745611511
0.0496042598387809 0.0688839016826759 0.0598776180652025 0.211729718790757
0.0491641801749684 0.0694462001723081 0.0578242496941691 0.176201394075859
0.0482528255168542 0.0696971789072628 0.0603680856107899 0.191423380431791
0.0465367274314198 0.0677632042396378 0.0558886277390646 0.160345127923871
0.0492934253175021 0.0703780352125329 0.0592334505682525 0.190745998765458
0.0504503381297252 0.071237584228747 0.0615233890602478 0.201849596121524
0.0477423786792346 0.0692829095135554 0.0626296239271596 0.191108214215158
0.0444140733954163 0.0659280027031017 0.0619244223741716 0.172786702865156
0.0485958581027467 0.0697741584756163 0.0576844208335292 0.16967677302222
0.0496854537462625 0.0699113480894277 0.0583318670272147 0.19078517415804
0.0489637395103529 0.0688103084181994 0.0611450825323512 0.213366131947433
0.0511986623126341 0.0719130071660012 0.0599584011396029 0.183633438808616
0.0512312962142861 0.071684612336897 0.0573436265676078 0.179997332057032
0.0501389318190743 0.0699161598634978 0.0579444011219584 0.20851983267044
0.0500818252112647 0.0725669693538617 0.0639427480402797 0.194009689972308
0.0458880438720157 0.0692129211899795 0.0594352953154281 0.158283823897733
0.0481028305445784 0.0670332270381997 0.0583337357396638 0.211357673024334
0.0506858389705887 0.0710718446119216 0.0581245416692835 0.18420900843111
0.0465603761627477 0.067320400570589 0.0598332890016925 0.179642493627403
0.0474524597396039 0.0669940543157874 0.0576685963529327 0.202757508359343
0.0500035875834982 0.0713359683837244 0.0597658347829282 0.189734954232543
0.0503927437678841 0.0709454112816577 0.0562681654630598 0.168933102899177
0.0486397576620658 0.0689899378448579 0.0606235093541348 0.194293285856873
0.0486832033843617 0.0687444790344679 0.0558643490221261 0.181318095839744
0.0504178543208083 0.0715336051800813 0.0561111796754346 0.175915839990898
0.0498975204770905 0.0710344371010993 0.0556376159291822 0.163647220582198
0.0469282479063046 0.0672978073102181 0.0586570241301331 0.176823488669234
0.0484609816346125 0.069532025845885 0.0595521327047369 0.178569586698815
0.0459044151071475 0.0651683068121232 0.0557459291220386 0.173675524552348
0.0447626276843282 0.0661880694583458 0.0624793479309522 0.185594267970416
0.0496510641422209 0.071151061570745 0.0589114635725303 0.171232756654092
0.0500133533984513 0.070779300059724 0.0634778354456862 0.204796296131254
0.0513371760205079 0.0716565549561638 0.0589700409909169 0.202149571429515
0.0536706416492584 0.0754861813328684 0.0569587093221501 0.17655346478364
0.0475350116560952 0.0674307972403697 0.059855679171608 0.196394075694364
0.0461099699725861 0.0671916252410745 0.0630775828323379 0.202245327580692
0.0522869746484819 0.0734305316877386 0.0577424967834166 0.185712066604347
0.0450008284876259 0.0636126921596382 0.0569436975353725 0.197359022313322
0.0508464442760142 0.0730616869533436 0.0538510052807456 0.13938729264372
0.0498884934638931 0.0707125209823084 0.0582689377785226 0.17981884595431
0.0441773781364663 0.0633957663035733 0.0572888032353051 0.178345808645457
0.0495985554303294 0.0721421760935667 0.0608216572633924 0.178063292932246
0.0518238848337279 0.0732073358062127 0.0606603172142575 0.213600808513787
0.0475404647148671 0.069883878824352 0.0619039571932357 0.179117910468371
0.0490031991697052 0.0705141349470092 0.0617360780679864 0.180097956521532
0.0494469860549836 0.0714227286325138 0.0569856317933992 0.160655973119637
0.0489842801846304 0.0705247417926211 0.0600737963020333 0.171246110540238
0.0505328558476172 0.073432501108906 0.0625943497784751 0.183972453107149
0.0502782663772576 0.0706153909034631 0.0605346899416576 0.204693732944312
0.0515263974271085 0.0718433232551089 0.0595423740833499 0.202990637439973
0.0486309404191066 0.0691327150889762 0.0582127946285412 0.187294472474232
0.0474401927282366 0.0677060568209878 0.0589704873648908 0.182085441894386
0.0536831512866762 0.0759984197543501 0.0588405809383053 0.181086024949512
0.0474914683208519 0.0675762261432194 0.0598473148132564 0.18875981044581
0.0478938642037068 0.0710307982310331 0.0634041770713915 0.185723442837621
0.0482749815071584 0.0667030656175751 0.0578845200713874 0.220666239807299
0.0506525272408371 0.0718939570097418 0.0586509108541485 0.177567945343301
0.0493452479966527 0.0731372940790562 0.0620780474635293 0.170138621185411
0.0450169504801384 0.0634542093657854 0.0595572018875722 0.205268371836232
0.0479287055651138 0.0673118526839027 0.0591639634081529 0.205867955003539
0.0549681480680302 0.0766381462341282 0.0575377356710063 0.179558460237426
0.0506448544200188 0.0706871818730916 0.0625829509185749 0.205969294183163
0.0480916088421887 0.0684526190868651 0.0586473581652522 0.183441441788693
0.0496810010836055 0.0709318463057808 0.0600022148076317 0.194100137515092
0.0512695696156152 0.0744064393665384 0.0582363928397277 0.157385744247122
0.0486922538530116 0.0692483906477026 0.0558797456235914 0.174795595964617
0.0518838485584655 0.0734944668931495 0.0604424226368235 0.181404435079178
0.0466741677385028 0.0656024693475633 0.0609605823994925 0.218628715985513
0.049049574707676 0.0695631843370222 0.0544756986858125 0.166112038737074
0.0478189175853059 0.0686679669629184 0.0579216018783484 0.171077483886383
0.0464969947561098 0.0673461843181825 0.0561712846645939 0.161836210629208
0.0505332359592387 0.072937803289645 0.0606027835450302 0.183607140469555
0.0468945648416373 0.0673588492224809 0.0570632549526759 0.177757878206591
0.0493987102392541 0.0683693620881404 0.0593128351687493 0.229965055496991
0.0473445807839208 0.0670527064760042 0.058822119029269 0.186764495458974
0.0513879295831426 0.0715814635031523 0.0558167780773504 0.182654026572148
0.0504012357156708 0.0732469704014966 0.0600589288530689 0.177426872512513
0.0480148018622646 0.0724249635803362 0.0600148571758662 0.16367601879783
0.0471175939341583 0.065767877417083 0.0590177778886322 0.214550439067916
0.0479111443419338 0.0692877993788001 0.0583126635054011 0.164700536678563
0.0470246820811908 0.0656209919296836 0.0598387206614876 0.224886323737927
0.0478243852628493 0.0725241212669977 0.0606555847366834 0.159015393591975
0.0516549085281584 0.074132797297622 0.0601687970370912 0.173856127737134
0.0489197017487858 0.0690521590220815 0.0586545169243765 0.192546074406994
0.0526376582417723 0.0759866292423427 0.0616640201062073 0.178028682543633
0.0475637852058644 0.0671613346459079 0.0605992408645181 0.191526680060105
0.0474839620631359 0.0678287274543007 0.0595150270171109 0.187396464477326
0.0470311973922454 0.0668176678738217 0.0599022688313891 0.205184049251583
0.0519206462336514 0.0719158900758633 0.0597307207588483 0.218623533977643
0.0453001181477396 0.0644488774872474 0.0608251055245759 0.200610598260628
0.0488107540832906 0.0682469675300462 0.0603642549845247 0.21007696876068
0.0465424685349021 0.0649543794418568 0.0604302132420672 0.223273932921533
0.0489112078264103 0.0711545064023086 0.0605726883924488 0.17601224297579
0.0481445346370695 0.0672168015341689 0.059754890746625 0.219387650369881
0.0512189858546777 0.0727154191295192 0.0596829180433352 0.192891436750798
0.0516339982632107 0.0727987849361439 0.0566860487242768 0.171443362715897
0.0485881843471069 0.0694874080426728 0.0575060120758045 0.171467453170524
0.0487724106375094 0.0690299914673678 0.0593398897605447 0.183949803096605
0.0498069810145694 0.0722908305120529 0.0593152199943969 0.172703337605009
0.0488215434788372 0.0690935703607237 0.0583898774876218 0.186227159142775
0.0488946658466706 0.0703054692841515 0.0608437015518081 0.184452549372278
0.0520698674129255 0.0739671835323958 0.0587890516101647 0.18410759830101
0.0496127541055506 0.0720855706380116 0.0607989268294606 0.181569150683644
0.0528179786204443 0.0740740233514578 0.0612768779234221 0.190148127672403
0.0489176472338476 0.0695534279588511 0.058340500389255 0.184112984025584
0.0461349169173142 0.0640001634287168 0.0587335046153335 0.215051086505567
0.0479485021610574 0.0700377487802826 0.060351655508862 0.168115433059644
0.0519971767408736 0.0725728568839288 0.0591825464293741 0.202479907961773
0.0500418868003749 0.068999948961482 0.0567026970157939 0.196400666138719
0.0480846321093195 0.0669947416992402 0.0605825409977698 0.223368223971097
0.047812895050533 0.0687948296649481 0.0620318222490955 0.187254632537873
0.045830732644675 0.0647194647832409 0.0587559517030446 0.19882814934974
