"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.0582061902189896 0.165994117821216 0.136358767042084 0.195897443380632 0.277472468250314
0.0542590702825579 0.165256722401235 0.126729815512863 0.191258737454047 0.255755987544713
0.0556470478440208 0.16196197257717 0.121041658309515 0.182793741276556 0.238779552939066
0.0510777850214369 0.14473702831557 0.117823458143864 0.177020210236068 0.264849775111194
0.0574424539341617 0.153486030664046 0.123407126959302 0.189208204090652 0.269267919610735
0.0474610518306539 0.157072647348186 0.120531943819074 0.203464746565555 0.262620353153547
0.0671207194533513 0.16762185946053 0.129736196396745 0.202512116982934 0.235342715274213
0.0554103481156325 0.181740500424325 0.116001951237678 0.200451037647347 0.226109731374406
0.0520459637944786 0.168960996543713 0.123556028017736 0.191197336843131 0.233654054741016
0.05895802755529 0.186590770415643 0.129915130655837 0.196485430718812 0.228913872648418
0.0509665564312451 0.159255372710996 0.120914358830707 0.196877709803593 0.270070255659134
0.0602073414662077 0.174635629920863 0.119509708212102 0.188833595704166 0.256341100901132
0.0557186266457654 0.182466814400245 0.118585483659779 0.171399649192133 0.209947405755166
0.0593558893731677 0.166751721379042 0.128823215894529 0.200158673371603 0.239149482670582
0.0583381400583934 0.183280441036901 0.134722691496557 0.191135184043216 0.226285190833897
0.0548557149205769 0.163437241803381 0.123672831603985 0.177198573981684 0.244832376605026
0.0601577857500832 0.178451390970702 0.124689304115297 0.221453747194263 0.217751969191705
0.0535166067918284 0.178208805327265 0.119524709517074 0.187212752066364 0.214855074892066
0.0594869064742446 0.175433389977252 0.115008244189072 0.190142617275285 0.217700101302231
0.0557593782602785 0.171178958473745 0.119368976207886 0.182233283713094 0.234014275428813
0.0525273624432766 0.173941942476116 0.119675149794037 0.183898281109953 0.215139246397921
0.0582722135256416 0.184380383172169 0.115939263569048 0.174567286590578 0.208316279855631
0.0516831890237009 0.168155397479665 0.117981020219879 0.192536014702216 0.261383486791422
0.0605889180296609 0.163590228885897 0.116394813804693 0.20691570225921 0.255434443635477
0.0621315294306151 0.158959094275705 0.1208838586795 0.192810942882292 0.240830899062108
0.0627261445157872 0.205061709096861 0.125638360553918 0.190184625797624 0.204636926229402
0.0483814846036989 0.165855197296377 0.122687996094238 0.181466798358518 0.240403592944096
0.0620284733591801 0.188087687485601 0.117625417367158 0.188794489667713 0.219277050524893
0.0547557453272095 0.204197283373244 0.126860131089929 0.195940863033324 0.198064914810338
0.0593435074036279 0.164106361996852 0.123855328256573 0.20364714962681 0.244168903323198
0.0618886837179984 0.189842214901669 0.114675882941225 0.172114762629925 0.202167049518887
0.0531721306792616 0.167756647855762 0.120536058067792 0.188633815464084 0.210254888206028
0.0550348052697036 0.167041988783986 0.123653272097041 0.180941493708528 0.237547985087102
0.05519385451526 0.173581880839523 0.124806515286761 0.190037913438907 0.219774198015428
0.0522510658086891 0.178329423328953 0.118212935471918 0.198588292822856 0.213285925992456
0.0588519139138741 0.168099269096228 0.128551184877152 0.200544912630056 0.235321872168676
0.0551829235673946 0.157316533543286 0.111449058505195 0.177440630711778 0.238119583588987
0.0573139226188187 0.164785807313746 0.131830497387164 0.190718159115388 0.252628102263649
0.0622021646612018 0.181408438445123 0.132268465100994 0.194589383686467 0.233774789506947
0.0521951050359425 0.159049362402766 0.116438620838582 0.179842024547548 0.227299279603423
0.0530460693413478 0.166223600381853 0.125992954310993 0.191062885255536 0.244520626819673
0.0518539878300753 0.182047800165989 0.124218585618562 0.191035256537398 0.215806956810304
0.060813563665257 0.1721391554603 0.129317445533856 0.195882350539953 0.27966540488698
0.0603679475272635 0.163691291567899 0.118249931356457 0.198024996966266 0.247812192888452
0.050137788086155 0.171131338595667 0.116833948369574 0.186938097073622 0.232206495926223
0.0534702786673616 0.159862353589221 0.116900732476137 0.1939062890007 0.25154908223651
0.059953955294811 0.16397330051101 0.124559991396803 0.195549057169654 0.269998623147053
0.0598402807149742 0.189324501410902 0.123721923751724 0.192538756063513 0.19736650800393
0.0493684887594587 0.168446048277313 0.125064517614179 0.205357569721155 0.233162799485552
0.0583743139794023 0.177907351768356 0.115925791835146 0.183633763402769 0.225716074839934
0.0589619455383864 0.181845812253355 0.125287694060367 0.192702323158855 0.221027938316692
0.0510803439544263 0.165003932837492 0.121748586479836 0.191493462916239 0.255036850654695
0.0542737142544447 0.152149890290618 0.127471526981299 0.191360526835329 0.269099788900073
0.0618294206734419 0.179791492762256 0.124328881168387 0.20201165606681 0.23017871507262
0.0574460911799413 0.178378287281003 0.129003763282046 0.18432137947923 0.22040582814103
0.0580467734013053 0.175460171818832 0.119059003244117 0.184633865840473 0.205678855978982
0.0591058401982743 0.183804329973923 0.121338469262094 0.195267900324071 0.230620093024133
0.0564786064163334 0.183361711346818 0.1258225337206 0.195374764390687 0.241006857327978
0.0587227186245337 0.172807118276456 0.122255517491968 0.180639476858042 0.238655000117473
0.0573311144881576 0.180333778859408 0.121085018302097 0.199004923079294 0.235340996605103
0.055342404892938 0.169304010377392 0.131218618249013 0.192931075704954 0.237469189826771
0.0509615017912996 0.157618328736287 0.124459118335579 0.173428254047704 0.239053797277023
0.0564447465380655 0.166366554218223 0.117364122787532 0.207411008827956 0.235284155202071
0.0579619560132738 0.160636190988141 0.122834581152263 0.185693265734858 0.264614973898299
0.0475889465883197 0.171416929386466 0.118690399843703 0.193732389839609 0.234594814128859
0.0675404622227349 0.161769675136643 0.116284207270068 0.176484989159592 0.242855750155221
0.0560856267241214 0.183174053847084 0.129476713169325 0.190544416057095 0.234303507421677
0.0606121958117366 0.172104528303634 0.128922080281231 0.199656805128592 0.225694258167694
0.0539501896128912 0.15805670963711 0.119870989109419 0.187987675645679 0.257125006766118
0.0677420121328815 0.185283913618078 0.119633473376418 0.198626880004596 0.219018640335516
0.0562203473397588 0.167792712571149 0.140278439501883 0.198959409501628 0.255461806424591
0.0610093364022825 0.186580514272941 0.121937423250841 0.209626052460733 0.225659714709631
0.0528050855649425 0.153612491770346 0.119321007406787 0.184144391929961 0.225238078372494
0.0633468515468025 0.189549398924679 0.116028312351724 0.190162977508647 0.217720172426125
0.0560462152228123 0.184554958806225 0.126467882574176 0.195047152129903 0.234512846052168
0.054249844708582 0.172338425789923 0.118200839662217 0.198561123069093 0.214138010350892
0.0594294383851172 0.15154350826333 0.120381382589733 0.175971047222696 0.265635203264548
0.0562414343313125 0.15621615271872 0.125519647515013 0.187996515236083 0.241798296714006
0.0544531790911394 0.170376356007844 0.127978571827841 0.192058302763246 0.24908080085855
0.0528541716185444 0.157774566878518 0.125917628256892 0.202702127822257 0.248549784539572
0.059934988687006 0.179304405480434 0.118643848000248 0.197371683272428 0.248123019106238
0.0598244668810286 0.172837692435514 0.124405949353515 0.19654806858557 0.263022548775521
0.0503176445226623 0.159078089324698 0.123304094391891 0.183365583003486 0.2474414710256
0.0559088480017354 0.159919616085864 0.111397067791519 0.183684891197212 0.245221529845953
0.0589614932289465 0.172680290031068 0.122384705051204 0.178339166740915 0.21373624033284
0.0556676736109548 0.178831077038802 0.116319482553838 0.189026715151185 0.218021711124423
0.0612371192667718 0.180169989440718 0.124194223371301 0.186193986841682 0.228045583205548
0.0572556552135801 0.190184679635187 0.133495445752783 0.204943678158951 0.22176698408728
0.0548379024800644 0.19434470021277 0.116619914767226 0.184807881742186 0.20941776253529
0.0611110937324116 0.160780204758542 0.115482861706034 0.172095676137516 0.21747491607088
0.0580643051227673 0.202360146109181 0.114636317048427 0.185279257241054 0.214760633187213
0.0581840598936654 0.178955404896658 0.11775672438338 0.19291167110623 0.231738247050536
0.0531648875890999 0.181268670633319 0.116342902621944 0.184057067503873 0.230704839206796
0.0603218950709984 0.171881595258304 0.126542232021768 0.231636839913307 0.236004716277122
0.0611901025262207 0.163278845030058 0.110318933556505 0.196596281313541 0.247401676253368
0.046458855319734 0.159165595958603 0.125613018002968 0.184544960808752 0.244725769408545
0.064691719070207 0.199164304457906 0.121781452171411 0.188231074568219 0.215648148863645
0.0597973432564771 0.173736412975952 0.117906157266505 0.184949126536847 0.237100218818889
0.0592962743234154 0.192769763119683 0.123147740672168 0.183962910257952 0.23301471015386
0.0552686674151204 0.174954704748556 0.122725988648966 0.171921304946803 0.212580137339847
0.0523702387898396 0.160226369700056 0.125280387509769 0.187875313595977 0.246904399589171
0.0573894991629398 0.179303269465086 0.115284851492859 0.17886379918931 0.201702691330607
0.0515646765619506 0.157497314688269 0.128163421564561 0.182289611540369 0.243062558993109
0.0570388592273971 0.170263044589743 0.119261236465468 0.187711532414044 0.236026160148079
0.0560727582943678 0.14408089559888 0.126148207945191 0.180176119657182 0.276350300803416
0.0487876110200975 0.164475231875215 0.116072774437581 0.178122600267902 0.229952599663778
0.0471133722220102 0.158671957576992 0.120184512504928 0.181064720093916 0.245089985835315
0.0601774000353562 0.159294748038158 0.129044723948557 0.183459705859494 0.223449445338672
0.0560420031855481 0.169323348776243 0.123593359013157 0.177199052471346 0.236535480169622
0.0529453231005586 0.165647732017824 0.134618627023458 0.195260108435036 0.244688801442116
0.0583694800766265 0.164509303838735 0.118130716803001 0.183504901294419 0.249797885196406
0.063819645275952 0.199484425282447 0.128393512033295 0.192600764381784 0.218572722309762
0.0548956538955207 0.154260630222147 0.128780752760541 0.200665059658355 0.284049794310516
0.0560485036981852 0.179090491239644 0.117867756777699 0.173695657556503 0.207247210055812
0.0600503745416885 0.181907549202286 0.123554520223791 0.190937950034867 0.233436816444666
0.0587472026640284 0.157942076768256 0.123676034992123 0.187460187036334 0.242406228960596
0.0542866688746322 0.165210211108272 0.128127586329736 0.205809362963465 0.251721434102769
0.0591337938978845 0.177895153243063 0.117596400725348 0.17635760302962 0.210530545950307
0.0576930939177837 0.160462549951879 0.122852360066248 0.193886526512941 0.275012678589158
0.052180217638968 0.179093643280479 0.119883218357066 0.188286864861632 0.211823044196874
0.060537675555761 0.176471702443535 0.123602485187002 0.218942647931937 0.236461574809466
0.0549858745260094 0.173374009932516 0.124635984404063 0.197183489049295 0.234333628662195
0.0559627921109994 0.165215160937838 0.115681732105392 0.184434002987312 0.237224883249447
0.0560537306938004 0.165082971303056 0.123593425966154 0.190069994328773 0.253878842177912
0.065751830461746 0.191975575976209 0.121437767106617 0.192736240479731 0.2333061837764
0.0534974216170077 0.155990687766061 0.112152791815455 0.169673160156745 0.249742100070647
0.0569696504285844 0.169894631010623 0.123521378350075 0.20158486099329 0.24917391944323
0.0569176871946155 0.181298554579231 0.11686211843463 0.182641466549626 0.227839276915931
0.0601894100566983 0.192974636676809 0.126744432442017 0.203030295155301 0.188705185357218
0.0560912778441383 0.173526295593274 0.116407474721115 0.19100161662584 0.234413632534697
0.0603920391426385 0.189046503421244 0.130390310627254 0.192668439652511 0.231719480797906
0.0544436640298008 0.173641583085766 0.124939919936773 0.195412258261711 0.232878729937456
0.0601867737917037 0.178524538051102 0.117316087554788 0.184974107116748 0.208111658520335
0.0531863203265677 0.142345856649436 0.135592585428919 0.186727023844161 0.277310157425651
0.0609489049179222 0.183894289281749 0.116428865801587 0.165514908698111 0.21300380885898
0.0576170615433811 0.166496781995134 0.116995384552022 0.177391893322214 0.229691374499752
0.0480369872226358 0.164390444526315 0.131102827275355 0.19398254398112 0.209428724639035
0.0603688701920613 0.166712619591547 0.124803943694042 0.183224313462895 0.257384410157625
0.0591503779415915 0.182515433672303 0.11703815343155 0.182322406954313 0.223885720599532
0.0548943637186489 0.166608062725743 0.126118533798798 0.177108968424493 0.230089471128707
0.0568747083947452 0.180895075858671 0.122800328468236 0.187180933835256 0.249825456402889
0.056826242337466 0.181329116685989 0.124878215290192 0.18938415008182 0.21063148024559
0.0539748986109039 0.165192213233847 0.115935870610045 0.191812393644367 0.243811052640918
0.0575556857076403 0.18091591155227 0.120386722633471 0.185172937385261 0.213910386913223
0.0591670093400936 0.18878999386632 0.108695205040934 0.17134234528653 0.192615797922334
0.0593446945394851 0.180649439396702 0.127421912046136 0.179794874252508 0.231071529522264
0.0546309204692408 0.173317209370949 0.123351582850076 0.187069592867685 0.248080169461016
0.0573405672857489 0.170716433388507 0.124202788089721 0.204509548085068 0.249383419877386
0.0603151583756975 0.167102316702143 0.11736855603477 0.193812204373521 0.221434720704239
0.0607121710285803 0.177394520157674 0.123255495279453 0.183257973059843 0.245634287495412
0.0613578448305988 0.178266410249048 0.114641611375796 0.174532206028544 0.212750664530938
0.0523417756494724 0.161333086202131 0.114443137832839 0.179581737535019 0.24873825783488
0.0647223340896213 0.163824993853516 0.119974580622925 0.188744420355665 0.238961472469512
0.0565503029995069 0.174111358370506 0.123765911212975 0.189105489240244 0.221229011250028
0.053398774962221 0.173324858253486 0.117307858742046 0.187510240272719 0.228254767542847
0.0740275894599607 0.208350898677256 0.124308079941805 0.194559590937923 0.2137118032017
0.0527997332223531 0.166684860899181 0.111799944817269 0.171549810462859 0.199460095436441
0.0645965123126455 0.196734366473165 0.122499857857123 0.180913054562605 0.212347484003195
0.0566952088896825 0.178013868281335 0.110422238232172 0.18079035989511 0.213444192299346
0.0589587680163902 0.166912297497812 0.134294783039237 0.209209123705913 0.229092756987308
0.05870356598485 0.181322324084986 0.118216149133634 0.195283157392338 0.235633393857248
0.0711535569791676 0.195246147342054 0.122171664457211 0.193272052414617 0.224465171542866
0.0543976374246942 0.168779175539471 0.125481743759385 0.198336181527032 0.250008471670532
0.0508766857524518 0.17339330199443 0.116750884312574 0.180385279234669 0.208234271575354
0.0499141557483271 0.161332826275226 0.116384961422801 0.180406291909383 0.230287300131927
0.0640037453218856 0.200095344302244 0.123074107440463 0.188218271253842 0.225495742968581
0.0626326752433719 0.164028346826302 0.127790090935885 0.187598967128206 0.245967233601014
0.0549009164929744 0.165928957622745 0.12813488672584 0.192559937669399 0.250130497956143
0.0617276045295855 0.187224867549564 0.115541148903925 0.193810090296857 0.220348797181936
0.0511752532816319 0.165640110331607 0.137613755483587 0.201395979228611 0.256516377490648
0.0582097042475576 0.167993332669961 0.11742823908892 0.20785318820765 0.225541412951466
0.0534353185525145 0.162724441853956 0.118158021779967 0.179010655538611 0.261147530648473
0.0603535141754166 0.169830319514452 0.130803233295229 0.203753591142865 0.239478375267683
0.0622545558085391 0.169037497022726 0.124757504186831 0.193521169866193 0.259418031381106
0.0563240849945153 0.165720094362415 0.118484859782962 0.192876075810176 0.266256762936627
0.0592258068464608 0.189527978033585 0.119882551896007 0.185590295000613 0.231041063637127
0.0624068412831655 0.180787789127266 0.111813206945194 0.183321995226071 0.2104714176963
0.0532423969518745 0.184493884576731 0.127308648389451 0.185837637149114 0.212198673120778
0.0499114632517447 0.162085331771495 0.121505805130516 0.190976901612888 0.214422871925668
0.0571994754106694 0.181835431119075 0.116982829534246 0.189324640139314 0.210197781610159
0.0519225403061424 0.170503407104937 0.116367975331707 0.191127001967336 0.203093653812986
0.0581819810491134 0.187933960604779 0.122282385300269 0.182729703824418 0.221820580386945
0.0570158934425629 0.168555764792838 0.116032451915053 0.176171316483109 0.217698823951907
0.0568494565614536 0.176312399200719 0.121026714019673 0.19439521373785 0.238608753784914
0.0568961691638544 0.184452554508479 0.121577001695948 0.188781323121551 0.21265481133002
0.0557899340113154 0.166720164512404 0.124583272771493 0.197188262386078 0.251772898440701
0.0577878307781 0.179440491675908 0.115317533942858 0.178362025342736 0.209220999833594
0.0509946360691153 0.173690076144756 0.124218982880799 0.188047164366645 0.23472837073583
0.0677735762611836 0.184230340566307 0.125223329505691 0.195380604135497 0.212994915531165
0.0571656448208612 0.172762190916618 0.124725241297567 0.188546860066929 0.232945940705127
0.0569427795478508 0.168010032288184 0.130087803783932 0.193483478032646 0.224641189349884
0.0576166543541955 0.1589302925898 0.12419643926157 0.178699329796106 0.245606743839447
0.0555791899725676 0.18019568838354 0.129565183779918 0.203077798583107 0.232668239358931
0.0534499482525767 0.155705361400547 0.127740441396859 0.179167963557984 0.258230152846762
0.0527019769157815 0.156593428211925 0.126352680382857 0.188095868802576 0.288844455925299
0.0555983928266503 0.171939591367948 0.113103514259958 0.186323700529555 0.204602002548104
0.0581317748671246 0.193298775243058 0.128502959192626 0.196990795707813 0.220863674439426
0.0621028521674693 0.173339386939505 0.124363867750843 0.198297701120003 0.260784315190729
0.0587622060945033 0.187285198530609 0.117374396391359 0.199346654618753 0.209590347457148
0.0576936654000264 0.178148347702612 0.123540763613831 0.19803654557384 0.230215385656795
0.0571234350056582 0.147315407312894 0.125948172558706 0.19775515807828 0.299455142944642
0.0600033155193539 0.18035864151715 0.125956780076711 0.210805383054799 0.249245357353975
0.0612187798343384 0.180575243032743 0.119203461860548 0.179361919110839 0.223134924866471
0.0613512187809488 0.179446755755469 0.124288959073757 0.18762196015913 0.195749180021045
0.0618370339692773 0.177277454956352 0.12273633441853 0.180164302810842 0.222912712852206
0.0562263014106394 0.167662473373384 0.117338637804269 0.180170664670019 0.225768077756899
0.0595283291368642 0.17155392067432 0.115191907272145 0.185119568675062 0.263807689966953
0.0540371229648528 0.167986785824752 0.116092330325812 0.175361548462203 0.216305248565736
0.0615155749034507 0.159036398621689 0.119035373674994 0.198902291850955 0.295022989896197
0.0493599387965147 0.164261763833159 0.118773598548059 0.185874552949038 0.232588846016227
0.0507637460121784 0.172937350010127 0.119564799282158 0.196751433281293 0.220661883061328
0.057775414687004 0.180717422121899 0.114573883524219 0.183554107534371 0.232024212119783
0.0609209022225133 0.185791572462331 0.117302457408585 0.198274132618404 0.225346043722076
0.0556164229573189 0.170365763082389 0.121972964565304 0.182074440927171 0.257493159887086
0.0542112851265916 0.161571647976267 0.1401084018622 0.204172251530566 0.258144081568561
0.0551964583200131 0.174674389141523 0.122101264861128 0.191726720115771 0.244988922334015
0.0567618371548821 0.176043811427086 0.133555042151265 0.195407380344585 0.242914511204454
0.0576084137546054 0.1868448754011 0.127795878600632 0.194330015367987 0.243407523689501
0.0648034606196447 0.192771606670641 0.127296507709078 0.188305576289716 0.235618312610089
0.0537709716544027 0.181444088998383 0.12596393540842 0.192435583352109 0.241265513304319
0.0552320884039397 0.155900194275261 0.108586887043999 0.192595898594993 0.240632185678928
0.0532294350768453 0.167288090526691 0.127589692642832 0.179965281480466 0.236159196947445
0.0603922605330416 0.177575109606544 0.128390856884729 0.194957217161183 0.237354901852888
0.055584493828878 0.181676162766111 0.122033647995742 0.193725254230536 0.237020376433245
0.0571696670515676 0.170942246127946 0.126706399574389 0.190784789632162 0.236274799418192
0.0571644056754675 0.180190603133966 0.120606069637749 0.18398997933337 0.224101605249636
0.0492129002967262 0.146802815317548 0.131629744554986 0.188470809670357 0.269003809968721
0.0624488230753036 0.176597844855734 0.114754378529597 0.181444563379102 0.231249886937295
0.0644629537542515 0.199711066912035 0.122681983295543 0.198636287155798 0.213930640832546
0.0463530439103637 0.159203760868843 0.122261206636885 0.178916406377581 0.242482931968262
0.0568380938294272 0.193600521992609 0.122411328037404 0.187608128207247 0.233356727653463
0.0612646080641415 0.171676908562289 0.115961818375568 0.182688141480082 0.223552858939747
0.0540082204726787 0.177914627852244 0.108536360945326 0.173223055328218 0.20157120110036
0.0559843399633211 0.175155286394395 0.117408904424146 0.186195729334008 0.230602914732532
0.0595847767245687 0.173150428324648 0.126923185688158 0.179506266640778 0.221609367246893
0.0501858613233827 0.164559510514777 0.119886452808819 0.17605008563403 0.244450197284376
0.0578369501780538 0.191200206490245 0.13829158347372 0.198790546601016 0.214905479213263
0.0632257658067652 0.182118027612643 0.118647795009136 0.193402896983359 0.220577863295084
0.0662539593132398 0.192076534171455 0.115626562546503 0.194211466477055 0.226145738997809
0.0620458049187777 0.189187144531509 0.125602592438137 0.182882571068927 0.222453199058816
0.0539062772499107 0.176254543715094 0.128464779717059 0.211825223120948 0.250563419411021
0.0588162473869045 0.175244327957567 0.128839899269725 0.197316314042393 0.256297457969506
0.0531986923995888 0.179832418555269 0.128474887008261 0.20584078116603 0.256556160926213
0.0598966202603373 0.169405338305532 0.119411132522801 0.192978970191427 0.256767261288505
0.0581032146592513 0.174668939185511 0.125785505348836 0.19358661680337 0.244194549364528
0.0608377168341913 0.165392082018724 0.123036356678187 0.18256418353597 0.237644175233205
0.0520429540690063 0.166589780066307 0.125677627433464 0.195407160362711 0.249392364107044
0.0624901607421825 0.191651980077245 0.120287517705221 0.190871878932104 0.236449254630842
0.0589091644219568 0.194733615970102 0.126883979905441 0.191409082996123 0.202818460793632
0.0530649350941214 0.159645065881073 0.112827606276704 0.187674682537449 0.266906653381824
0.0613075758049708 0.190104241737387 0.122736307376616 0.19575390277787 0.21990363790022
0.0518814965086956 0.169717740454542 0.118336910062147 0.18997037007769 0.244870409836038
0.0632353042005647 0.168671559489892 0.114524864317182 0.199525802245054 0.234979777600319
0.0567102672568875 0.175650575167325 0.119319730306059 0.175951036009452 0.239269975226151
0.0543397201683995 0.179286861602954 0.113244122654937 0.181677295292626 0.194347510690892
0.0589430373180623 0.172788874873467 0.12300410765753 0.186153091042251 0.24294818007188
0.0597027690119677 0.172689912207773 0.128068769261204 0.192855340493113 0.240184320097484
0.0547101995115521 0.170353758995294 0.123387610246727 0.190758955363918 0.232530003427339
0.0526430777534742 0.16896497096864 0.115142061990402 0.174713480798991 0.236034925468066
0.0552457547308373 0.179755930066217 0.127453719379959 0.179036857558137 0.213850139768612
0.0573450445811903 0.177894855896392 0.13176552920608 0.190321202897752 0.215316675976844
0.0536894932570476 0.164313307118509 0.103973338684109 0.172578731191765 0.223504803069524
0.0450733650313919 0.152381024117849 0.124109276451239 0.182984310739997 0.250483687176566
0.0587922674070872 0.165786308749781 0.122816333669801 0.194766573991874 0.225562873512523
0.0616380843180136 0.190669502202239 0.12405074230452 0.18348868908705 0.226429890303983
0.062014136746027 0.168313699609315 0.125662497715815 0.19207535204011 0.236088322927239
0.0552972288411395 0.170590374471899 0.135686420150701 0.191347398828952 0.238389677694349
0.0592826980766912 0.168663490785817 0.115710851836634 0.188133665272385 0.232819483937976
0.0598495459720663 0.174715155366063 0.120380956430775 0.169893364755782 0.217714521479272
0.0621124151040183 0.169955695091591 0.12979536217319 0.197643091568457 0.248322072880217
0.0647081502826761 0.177138021608878 0.118144159214734 0.190511337354214 0.224894896842095
0.0592934536666484 0.187541807523534 0.122825043218431 0.187197869398599 0.218149151076359
0.0570457453762649 0.178136243176749 0.114755942449831 0.187185796953277 0.219298494698311
0.0547046654535291 0.183234463060886 0.118541310367608 0.188146768358544 0.209818155887161
0.0573897047039422 0.16218535388603 0.122619055241486 0.200030203230918 0.256522959809301
0.0575842574079629 0.175264254838622 0.128550797873794 0.194491641448788 0.247425040464544
0.0529667469797671 0.167344998615646 0.122363121989773 0.196640095553442 0.243278606056753
0.058197560773026 0.185188768551997 0.115697279858025 0.196087469609968 0.233870017088737
0.0576500430405394 0.171347763875017 0.127785376917324 0.198219220315076 0.254142750444078
0.0512775793328816 0.164481494114831 0.129368793281474 0.198918577628323 0.235814090055206
0.0590363917818332 0.162293424154973 0.129874885923097 0.199474096802914 0.258458826284807
0.0553585101203567 0.164376811169308 0.121806235860294 0.198257047576021 0.253122910783789
0.0538477996585958 0.177793398129835 0.123497136063973 0.190853659165703 0.226699488669567
0.0606545632413262 0.16752933996889 0.117813547039338 0.176485179165536 0.226622306886022
0.0562640628120231 0.179516575074787 0.116796673838042 0.185942914980017 0.242619616781414
0.0534138889888495 0.145754734192604 0.136363618857787 0.201524848263627 0.306760340351019
0.0571239254147353 0.178071154528592 0.1288838925591 0.205729834425358 0.248033821286115
0.0631905756935701 0.182153083641537 0.124760868590731 0.18769479977796 0.2242508893006
0.0589180271377722 0.173690028347067 0.129062238692714 0.200808120305209 0.245739978170158
0.0528724454244545 0.144992100266339 0.125965049329016 0.177740295299388 0.264487402257988
0.0600735927682292 0.171001862752529 0.122211172415953 0.180701644576088 0.249310023598236
0.0608886040119046 0.177834787436761 0.120442842502726 0.181803891238678 0.237372095366709
0.0590513851121543 0.16170648383196 0.129567588635076 0.194063094087827 0.273827462566466
0.0578757143032916 0.166522671922614 0.119750328700944 0.190322437239275 0.248100239544131
0.0493801679298966 0.165575034877733 0.126264588387645 0.197120383660582 0.258882765711822
0.0628579350156486 0.196481698541443 0.112950446166326 0.191420569271191 0.211802487933338
0.0530315735240201 0.170508168377545 0.12026182274526 0.189440980501445 0.232357931552658
0.0486347070310507 0.152327911636606 0.123917790329856 0.181379781473077 0.239397590532311
0.0574726355102916 0.170232045989579 0.117525296942172 0.19483513525103 0.227283404152291
0.057469887403764 0.189456823147929 0.109930505400909 0.179189583850723 0.218918137864201
0.0623056698000667 0.162543423402253 0.120503099152458 0.181284046178344 0.25698394116033
0.061881861825532 0.180889710966332 0.119187764582696 0.182143384091018 0.230783532551246
0.0576263941266748 0.179281965507687 0.120865526139357 0.1979149760629 0.226525426158355
0.0569842508456482 0.174922043680932 0.118710889333372 0.200971956020813 0.239522405876927
0.0523546150207839 0.179100666977614 0.131636610115076 0.196392056502608 0.234031393356819
0.0575258531419175 0.185687088482245 0.115900732702963 0.192910456457526 0.227265693444634
0.0527724794352717 0.175978010012188 0.129986213356888 0.185286209037355 0.233373656265828
0.0564558429587897 0.159872734894097 0.119194611444069 0.202116728322028 0.226344619484758
0.055444587495135 0.150112989172227 0.125416556201025 0.177638549077319 0.253214256798881
0.0550348698635757 0.186957001086482 0.121575692520035 0.199726228829606 0.205392095731404
0.0531450464254431 0.171976347188151 0.121661781490707 0.17420808765492 0.237867331545291
0.0520387398254979 0.165618380599577 0.117580205257231 0.162932804331698 0.203729844323351
0.0595928562128491 0.192188837602224 0.125170221381945 0.196829685907923 0.236438984911902
0.041464225497086 0.160884344844777 0.117550064225632 0.184354998370388 0.198367218652262
0.064585615624694 0.188845301269899 0.140184009933005 0.219691052473633 0.206758954662062
0.0629280376673108 0.177219075459545 0.12226732835981 0.188343801560695 0.242573582422444
