"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_lambda1"
0.0967672483199682 -0.445284967808132 -0.0840231846942178 -0.140275162216106 0.250472914922156
0.031179747264961 0.0848046242042289 0.0566678022346909 -0.0143271650578515 -0.0919629763032046
0.0697880080894932 -0.0372485603118931 -0.0216207003172704 -0.0558429992425197 0.202410539950763
-0.0144106365472606 0.143196482114637 -0.0231130535268269 -0.0656968929932006 0.992210087423844
0.0484989360176134 -0.138657258326458 0.00253969479507116 -0.242613880740884 -0.503225112924026
0.0168011144971169 -0.230281201628692 0.305472618141254 0.0754855803476864 -0.761111905087173
-0.0211324227015881 -0.0318476387572044 -0.211711945709873 -0.317240902381202 -0.0586654624546503
-0.0354661524587468 0.255053308152447 0.0649519214728368 0.138517209588036 0.0534387693303358
-0.0202890215534653 -0.0116442828175811 0.110609396446255 0.103582044251887 0.0950741297847439
0.0189595734629834 -0.114566130983532 -0.0476007644898122 0.0477487412026553 0.27932947666495
0.0485129522134817 0.20732805747074 0.0381094395237747 0.0852785750741475 0.683524821659498
0.00268419149955305 0.117568483741615 -0.152689489804374 -0.0428555413670992 0.747298758915762
0.0777498304070828 -0.673607763994442 0.146824792487921 0.0680167047818532 -0.830623179580419
-0.0710874858104751 0.15164001176493 0.0214777290374898 -0.166224574546876 -0.650498381028129
0.0649731077263449 -0.0658079789552295 0.00167132041304545 0.022917176591747 -0.136098846798791
0.043094718984161 -0.41794146945671 0.201945994434268 -0.107218484806053 -1.42392507948778
0.0226941371168935 0.091983591571418 -5.27628540747393e-05 -0.0546145650891806 -0.307529817049943
0.0494081519534059 -0.560470673316344 0.139625584647917 0.109859685386367 -0.344123601774455
0.00152322676942994 0.10395638281024 -0.0838669201131315 -0.0119908634650424 0.333902205541174
-0.0237703347462268 -0.0573462183762241 0.034113668532423 -6.678837958074e-05 -0.0614914173338693
-0.0394802538751629 0.287706415408667 0.113258526700703 0.160072811922542 0.0752882984593801
0.0326619420141623 -0.0255136962098842 -0.0246887763184408 0.0719410110722517 0.115302890701594
-0.00765111472227313 0.237431332034343 0.0529740502231418 0.152252733161829 0.668076734575723
-0.0576665122167075 -0.011498624692728 0.0573466109681437 -0.254296105867565 -1.26023284559802
0.0296265840410256 -0.232911255523153 -0.0899600937959619 -0.304091702175266 -0.468683284310039
0.0392058167243832 -0.37039923161536 0.0274836104086627 0.0512681394364896 -0.71846739780544
0.0675758205039637 -0.139745842804634 0.227884478601605 0.168945445301155 -0.236615005624198
0.00250345785917922 -0.268473354205348 -0.0415404433284458 -0.0385889607287418 -0.246949117613499
0.00343276509744134 0.0555950055982658 0.132797543493612 0.333003645584602 0.00079418211779303
0.052763748520559 -0.105881654597591 -0.103464650950267 -0.148111863054022 0.24956141667774
-0.0799353112700433 -0.336401131905563 0.053016854777543 -0.0445232841903026 -1.0994180247878
0.00386833246620931 -0.314384234699477 0.186607539637505 0.0194682033805786 -0.808954275864669
-0.00187040305053676 0.110089096538042 0.0140070053098087 0.0163873019786172 0.218597085695504
0.00605852888148275 -0.0482455936045961 0.0168727084473064 0.0647607138180741 0.290823535649646
-0.0431696416718577 -0.173591995770506 0.202347436207393 0.15731149590196 -0.463191530048055
-0.0334225550236782 0.397028228164405 -0.117287547215883 -0.038272595205803 0.684586892731853
0.0211935335939108 -0.0637822210860693 -0.0249447332767737 -0.0891791432727987 0.294919162963179
-0.0157204987990448 -0.0966486001453501 -0.0418566600515854 -0.131726045521154 0.170864954315295
-0.0311960482950845 0.0533602800092898 -0.0697782410701436 -0.0972967513571053 -0.212511708766263
0.0118721613021579 -0.205547876381278 0.115195921658336 -0.012639736587427 -0.21141684420729
-0.0790517089545788 0.319671093801388 0.00848618859503865 0.129966028469196 0.933597937813524
0.0123086676388017 -0.154114767987651 0.243907864422179 0.180073373540247 -0.736914390941491
-0.0739483131851062 0.172600620143948 -0.117784621636831 -0.125947095962149 0.325046386415437
0.00798358366269201 -0.132099664941984 -0.0202717835359169 -0.240116631941735 -0.644697141086979
0.0278106751562988 -0.380044944502139 0.271730058525311 0.127485268102593 -0.837112204104036
-0.0875152193247019 0.293608991497473 0.184052704691127 -0.0970081800096198 -1.05355051969476
-0.0349743037906423 0.104776764080053 -0.117497048461173 -0.164616552926814 0.305861349682823
0.0817425673766041 -0.231895892266302 -0.048814635883583 0.0375767095489803 0.150671367671733
-0.000250184439573132 0.106546290807829 0.157972212077259 0.206273987380363 0.341447603032425
-0.0354570398639129 0.18909371185428 0.00658178157672056 -0.00207927588094306 -0.213390128149798
0.0326705312587258 0.125583351135263 -0.0721270666402782 0.0403417732770418 0.414328396156846
-0.051285173301137 0.0539958637076078 0.0762453483646537 0.120780049514396 0.612607850774218
0.0887683294778465 -0.0885995481949383 0.0253188362577275 -0.153124491940379 -0.159461546228959
-0.0121585933313613 -0.134078819790755 0.0318989079111308 -0.144005679196824 -0.994204608909002
0.0920842118953977 -0.143876432968301 -0.00287612031410387 0.0064565010291566 -0.0619748432218336
-0.0426814557682322 0.116336358150375 0.0251598687372266 -0.0171454647744078 -0.313073560138356
0.024740761438197 -0.245367025861433 -0.0812784443717977 0.0243102597652936 0.555428411010607
-0.024576036448335 0.000162982454670692 0.0287798406675537 0.0812424508553186 0.116161894793073
-0.0013788227401382 0.168365045663993 -0.0715351936910843 -0.0352844919584581 0.258342344495857
