"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.0395865326212787 0.111545366147883 0.0859801419153319 0.125462174727663 0.18063453774185
0.0394773897381914 0.120182612222207 0.0876559766438781 0.124706225131234 0.164757640873309
0.0440211709008097 0.120477808088021 0.0860017122364244 0.137309951029253 0.162007485569618
0.0376113082645523 0.113960884556884 0.0827468011285745 0.126766255127493 0.178155405698223
0.0396695272608276 0.125805006726742 0.0822256367095824 0.134582825616195 0.157164631545385
0.041893883726565 0.129008384320724 0.0847654472937755 0.130603874987106 0.154379919788011
0.0389067201613564 0.124039070989411 0.084351628615512 0.128385510476227 0.145858213100208
0.0445862495552469 0.124880659750243 0.0835016897984766 0.134231143048255 0.172764888609417
0.0374451723204224 0.120337162375908 0.0829919864938156 0.130580743203604 0.162454585405394
0.0359398126119911 0.121139842775589 0.0864261944423651 0.124602779071437 0.165864187803079
0.0405195072385875 0.123323482239098 0.0894053206808876 0.134749575980613 0.161874912455404
0.038287633527798 0.11796150517459 0.0910385508537515 0.131043547050918 0.168823826434445
0.044224343030541 0.124938210480604 0.0864319834006158 0.131566662948273 0.163795227803737
0.0419696693221483 0.116879330858915 0.0860404432199002 0.134747260088244 0.171582416116491
0.0403846599842747 0.129307755220407 0.0899514308863701 0.142684248746121 0.163969112671406
0.0419420179205991 0.131073077891954 0.0861332554659927 0.136383160145204 0.15970789384602
0.042940378167073 0.123152844435912 0.0827432176723224 0.1352269598456 0.167744772655027
0.0382091249674483 0.123724937092917 0.0814719774297909 0.134915914414015 0.151450004043013
0.0397338472247039 0.125551617028456 0.0867294971074998 0.134093105111942 0.163828336352903
0.0417995409478762 0.12586526989105 0.0880929158082397 0.138832829301523 0.164417506280236
0.038208446143023 0.119606742379205 0.0802682319040121 0.12382411248019 0.163678679098843
0.0422465467386809 0.120713103980326 0.0867096493502064 0.135623646420043 0.166509597153886
0.0437071231576783 0.123944589636727 0.0838144712130939 0.135241669941203 0.155058071550784
0.0370261177029561 0.124792843746662 0.0851921059707331 0.139381789070942 0.157712364256915
0.0388342016610851 0.117186094209719 0.0904132040427561 0.138739837989307 0.184109383084764
0.0412201941103535 0.121431852299465 0.0877480882559168 0.131223858447355 0.163637197698974
0.0420295038355472 0.133511265687263 0.0933358220759843 0.144084796986422 0.155121790308966
