"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_lambda1"
-0.0862615599738358 0.430603751621504 -0.0430628907433895 0.0689704413678432 0.465067657152063
0.102675018591709 -0.42674735468686 0.238835290514587 -0.13328226637955 -1.33278563330647
-0.0047968233646789 0.245430408531714 0.129287644312328 0.273246082449123 0.194347698341182
0.0529804501555918 -0.211603400900886 0.0483070784343089 0.135643205952643 -0.258921795360446
0.125210355351431 -0.53676171549602 -0.203966975858518 -0.284611863352477 0.221377581419887
0.16233343539319 -0.273774036606813 0.399654343897862 0.103740164694387 -0.943888837442317
0.0556858599385772 -0.190829562292454 -0.13854686593159 -0.184088560951198 -0.0872377265482999
0.154420238702716 -0.786591042079354 0.224657180369814 0.0269357808407408 -0.684634764133336
0.0502763490142448 -0.206295592661168 -0.19690076795248 -0.0668977790533866 0.981662613898477
0.0623271404243116 -0.595169420139435 0.0024575717844559 0.0652188526029972 0.0990412739150455
0.136754824609144 -0.781296777354628 0.161093501856154 0.283266648855265 -0.238244025921246
0.0280347210796818 0.239183757316191 0.0956492646930451 0.200179467886288 0.107092096202868
0.0121388721713698 0.140574698687645 0.135972968414593 0.0376039093349999 0.00772321989936797
0.0236905682939138 0.236726111206722 -0.249958793002147 -0.170282067910954 1.19092800047862
0.0781507098509795 -0.19049109141469 0.255902893012729 0.216397384773602 -0.0867313446310605
0.133046402432777 -0.387327555859942 -0.147752690625849 -0.171739070983847 0.590061958228726
0.0269467394007267 -0.159063670189213 0.0764798172737515 0.173320163621018 0.35408428250386
0.00308648323040642 0.140296958181252 0.0685785718195791 0.0914480249043928 -0.432309563257181
0.0287534561938122 0.00173597733979482 0.285173709406877 0.167443514674668 -0.50476364217945
0.0258272335689762 0.30289467172664 0.116667474855004 0.100713418565235 0.0876941469480852
0.0157832831304622 0.29729068456 -0.147245580195307 -0.0399094164169848 0.911785390512768
0.0662538354787251 -0.0201347890217577 -0.264057597413162 -0.251778776498627 0.25066699777674
0.0109085421848814 -0.00245330344231941 -0.138751462253115 -0.107039669597658 0.520077672623225
0.0728716670056005 -0.124795495358297 -0.109270963086588 -0.155082155915093 0.108928270948864
0.122037372218325 -0.509067200403401 -0.0312912187630807 -0.0222401989442932 1.33528962234493
