"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_gama2" "MLE_lambda1"
1.17671282956551 0.692451658827863 -1.20355630295449 1.95319752408747 -0.741596965159977
1.05762825574592 0.671728335682638 -1.23120325800878 1.51728751798854 -0.00530461594026507
1.29338535801851 -0.233974953526017 -1.29684035277078 2.00483860954594 -0.190776269428257
1.01860612580905 0.991286298280593 -1.04544447141624 1.45938870232477 -0.680010881423866
1.04285412692003 0.823244962499823 -1.20285071778458 1.45448951442408 -0.358614827257902
1.19744485305628 0.8951568311851 -1.0724604187063 1.66845933448276 -0.985306507290881
1.01784107491169 0.819129321402776 -1.04130870320361 1.83125279906222 -0.299528280309972
1.13996847007974 0.933018294610912 -0.890425947491686 1.47174606099351 -2.54959751840378
1.30779950832049 0.345465082573157 -1.18227800864164 1.67836636970652 -0.612124738689785
0.983732118136959 0.775340911943467 -1.77479065729066 2.45890625733037 -0.423813961566046
1.18812444182428 0.78052567036954 -1.2932217305477 2.17623106133511 -1.13534332643707
1.17159742914776 0.326667590557464 -1.38797161246563 1.9165485933832 -0.128865421463841
1.09380041966304 0.618995163834174 -1.42653362200378 1.30003628961501 0.309531466645322
0.912217612267051 0.940885824362794 -1.33626323974561 1.7573961485312 -0.0575582234934843
1.04632804760235 0.723770952724958 -1.14814028739636 1.9384806730208 -0.968941709951393
1.20378760904708 0.235133874749441 -1.3490477687237 1.94431884945969 -0.184111358230208
1.14006242908512 0.589755099650756 -0.881512429689391 1.30672938815116 -0.564920287712642
1.13407167147954 0.611883882801921 -1.24586035505068 1.82297866917486 -0.231410449750746
1.21750816097745 0.389414621507321 -0.872515590106852 1.51158520311427 -1.08375442254626
1.29885718009645 0.183121042902439 -1.19568463833938 1.246244751078 0.0065205926553358
1.04882860648933 0.775443657263421 -1.4477193021266 1.96232562205589 -0.338504942824751
1.25914006677505 0.752705342260349 -1.00752776171354 1.74832397826589 -1.13866628864196
1.17754459104514 0.354520760547698 -0.632415347783766 0.480836606070221 -0.880565066597016
1.01931348456247 0.789517255792182 -1.21290600614329 1.84231647748169 -0.830374404396495
0.900699175032304 0.904477935196779 -1.3846348218906 1.68075735720498 -0.0107015837236733
1.06537017948177 0.518770730457658 -0.887318986742842 0.860059484738663 0.27538986861168
1.21976750705101 0.587204467158786 -0.994828805083796 1.72042818555548 -0.933825700433936
1.03937122021271 0.672586315516768 -1.14921781778483 1.63420688861308 -0.501698843717353
1.1652068601475 0.0486365655849095 -1.17646980527931 1.01263303547664 0.709666682271647
1.26668575072259 0.44569430964066 -1.37891701748169 1.68608331064871 -0.190030888106865
1.01168229859575 0.950789738681812 -1.05682352831318 1.3515372926919 -0.621574455062911
0.96954022807331 1.29981159488878 -0.710450618054492 0.561542337454216 -0.588086778997136
1.00113176479446 0.810100607214792 -0.878950957899195 1.14064929478691 -0.273367548225999
1.01414859004606 0.749959387615726 -1.29526009433397 1.65982601991598 -0.156411697971345
1.14562752028617 0.200606354330995 -0.642370444113123 0.632258798395245 -1.19618150699452
0.996644973822307 0.763583311789455 -1.26948874961082 1.67766594832428 -0.283364951951829
0.942800958759593 1.08660834202525 -1.08638362531454 1.51196272421657 -0.753265941371654
1.31897362231911 0.0974738707816361 -1.63108185377491 1.54184847550394 0.502371618940741
1.0230830179538 0.70584094617053 -1.00359178835925 1.09132965412249 -0.218433477694693
1.15781421114991 0.842369124261946 -0.957121011614809 1.05978006328756 -0.88738105567594
1.11088588941022 0.542342521706724 -1.18442797162838 1.72321104110475 -0.632939883608016
1.15237255163193 0.590109967264113 -0.848715080981922 1.16770548653131 -0.592646953785694
1.13238119230435 0.560529112899073 -1.18746745834742 1.88560202514495 -0.660011361719061
1.2438485057947 0.0971143704691957 -1.63263016095313 2.19291453672593 -0.0045624780069577
1.22839966835628 0.398158998924135 -1.5030495099916 2.03721840401404 -0.026280995181195
1.19635187486074 0.38528069345179 -1.06504037089913 1.44844367981401 -0.505454184650941
1.20230860285203 0.133736479129027 -1.25517704857224 1.75663701005092 -0.559113896241157
1.08187032427558 0.893920521750255 -1.09534546468126 1.34834351625652 -1.08678785277009
0.909481414209426 0.797410245717466 -1.25834863696222 1.52016027039001 -0.104443025532312
0.810747720720998 1.42209629128085 -0.792979514729642 1.26890933010762 -1.72879964340043
1.10333380772472 0.940425462185178 -0.553995542635946 0.94425663154735 -1.52260316649467
1.15571802258356 0.465497428293357 -0.984284035618848 1.08875289935964 -0.241982107811523
1.08794711054099 0.677037447699222 -0.981598785327984 1.17054706857255 -0.503655212622271
1.18849846836438 0.364296284015018 -1.53861190898632 1.72705645203689 0.321725085482112
1.08891386425797 0.857826254141234 -1.42495910492508 1.42804380045468 0.0911610252622061
1.12118701580203 0.765891635815839 -1.25724249983238 1.6254474453957 -0.491814504357532
1.12518172235262 0.6760650538973 -1.04784972711043 1.68669288272125 -0.474005713048319
1.18258404638306 0.612720238004821 -1.62403049842104 2.59549681645612 -0.507683955223671
1.07438965921027 0.880579245223273 -0.945111157040778 1.50986249737407 -0.866161866394155
1.08107838869321 0.838065717481851 -1.57570412426077 1.67591104751157 -0.00652632821076863
1.07906732018127 0.624014881200752 -0.827396216625178 1.17925069914619 -0.518580481615578
0.946366503243248 1.11083944785815 -1.32858442840159 2.04855694976443 -0.64467902201362
0.815230095500523 1.02931539724423 -0.892198831684015 1.03269154309599 -0.0522185845464575
1.09135018524164 0.592046607312407 -1.34264198719043 1.68749707883335 -0.220328248616942
1.1928947035042 0.543100512833872 -0.930733457998842 1.03935644915031 -1.21753259340845
0.966282675199035 0.869040503971421 -1.24019167803321 1.66548968159421 -0.420457744553183
1.29816998128081 0.200648446688137 -1.56107148969748 1.91432702200119 0.160890521112698
1.07165371751326 0.956799046127367 -0.892799258237082 1.1509093561714 -0.601233518748589
1.23661463533658 0.459594099344145 -1.03943425368719 1.39674561437014 -0.499550281653259
1.04783207279302 1.16234398872389 -1.55819912124934 2.18876524725326 -0.788171712466823
0.994680665684424 0.753768613516421 -1.58784732327745 1.92321418939164 0.435101262086301
1.18543539925573 0.672208367588788 -0.643562240619988 1.19334809709368 -0.997975650588309
0.767961681804583 1.23916437963716 -0.851078900995435 0.149578425856014 0.36176452287662
1.1348679209579 0.679122256319502 -0.727657107570153 0.918096393181121 -1.13078893195302
0.997377549418531 0.815199774673977 -1.66788775613218 1.864642449098 0.306368285764348
1.32950213060342 0.39579201488965 -1.68874746234614 1.94512890032722 -0.663079154441011
1.39741663035489 -0.476464424241629 -0.9229484449732 0.772589147451656 -0.314452923290931
1.29688856954128 -0.0638006086369496 -1.37527249616231 1.69927730617966 0.0403113963734766
1.13814070405904 0.736739646585595 -1.18698252354767 1.65827275155459 -1.27618800867282
1.09529663305426 0.732568137791651 -1.29955324872885 1.24246577907051 0.091347294789458
1.07247088675651 0.573282259469122 -1.43274089134486 1.68314905792194 -0.631455150563159
1.13905235026255 0.607639573757359 -0.847074552587393 1.45274440745508 -0.731356022233441
1.07968992793125 0.83890707439566 -1.0318953969848 1.33070971496549 0.11183998691341
1.13711731750856 0.555452623249442 -1.14780838656376 1.75364351075556 -0.276363720809175
1.13760543629023 0.713545491012795 -1.19883696697567 1.75771471692527 -0.840713632484367
1.25423929507456 0.839927627926929 -1.52083733371646 1.58911981373067 0.108065905477118
0.976571802064308 0.790401821638089 -1.14088008066769 1.4123564417486 -0.520735856840752
1.04313119891969 0.772803048905598 -1.26660373013357 1.45642407698649 -0.339314176522186
1.04208386812433 0.514757487167481 -1.49966633588054 2.05046308375804 -0.0324457820770379
1.17475242983583 0.0700364655587495 -1.09592655848429 1.57109498189244 -0.389491984668312
1.24919423018464 -0.000749366088947275 -1.21473004637675 1.66256185178691 -0.452116539448493
1.12250200477304 0.728068326822818 -1.17748449409767 1.63338302196172 -0.31494025478037
1.09801107298752 0.559524778079555 -1.52646701963697 1.98833440295635 -0.242866054145979
0.834799877802207 1.03630483820071 -0.999854499976107 0.535183997522038 -0.251447864511102
1.09633291259432 0.612114819248446 -1.23640481798757 1.49496255403815 -0.414190823527031
1.21691593676942 0.71715900943389 -1.1364536859489 1.40920552996589 -0.667509230653663
1.09681996486537 0.489188911079546 -1.64410135548686 2.56298436387698 -0.154461592726955
1.34194493652098 0.38306303061155 -1.29653479651717 1.98043440498156 -0.684857471291442
1.0731615865132 0.859639504908035 -1.81492946796531 2.37112171270394 -0.445966833424109
1.51662893450605 -0.0787659684517808 -1.32480603463794 1.76741893648865 -0.398190557141963
0.859941856420806 0.934243219396553 -1.15544804865997 1.38050405438797 -0.212734617219201
1.21294906634513 0.411956115709787 -1.29479395060461 1.69378396522609 -0.518298627138472
1.01673923215509 1.01085433008163 -1.04854025355395 1.49569003320374 -0.529810144214302
1.16197558912272 0.582819665680056 -1.21304099018148 1.53520859629739 -0.2336854256005
1.19566050960635 0.707868033628976 -0.805551025183672 1.20133631989903 -0.712213045156004
1.1589818597791 0.257352597870092 -1.26439485059486 1.79755089825573 -0.7830750532958
1.24234795226611 0.348146575357938 -1.04636007950651 1.62155365264737 -0.577477085585449
0.9356318119001 1.33327004187475 -1.38974549636401 1.62280590484308 -0.0410493557872768
1.13483521347448 0.364148877597859 -1.24386889924655 1.34814672331956 -0.204532462943762
1.07084798142896 0.261404375510516 -1.26092296002573 1.63814405185677 0.0149061379672267
1.29635068176698 -0.395306363529696 -1.62627416050701 2.07286208067756 0.482188377488891
