"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_lambda1"
-0.0309476699986882 -0.0124415972412646 0.0174119475623238 -0.18248242907884
-0.0599100971294015 -0.0635617911133846 0.0419947333022677 0.17744842193347
0.00698843263674494 0.0161296717558432 0.0401816426496018 0.244442239082647
0.0339815353828222 0.0885742586337468 0.0277002342792296 0.170630327530053
0.00424577353355512 -0.00703154171100995 -0.0679433867518882 -0.0755387210569376
-0.0220731149040709 -0.0345806356761873 0.0143716902555866 0.0233976743032204
-0.044845422602112 -0.0618881121327458 0.0720899581880954 -0.0590068311396876
0.0146383733398616 0.0286483244820372 -0.0704563435287228 -0.0332933297467568
0.0237555737209076 0.0252968246581886 0.123736302736625 0.256697335149933
0.000139910212686815 -0.0129049256512062 -0.0045427826993194 -0.119899354910505
0.0405471281995147 0.0173562722379998 -0.0655464449091429 -0.0776520011349803
-0.0224263600239298 -0.0172111488130865 0.00885180958928089 0.00179926183802663
-0.0496403708506819 -0.0539761530760436 0.0491241738983696 0.131894245140578
0.0241799247172064 0.0404665135884428 0.0175799713250384 0.0776544088398178
-0.0079468159373228 0.0017495733332975 0.0485292125272627 0.0899910543352762
0.0142403425646784 0.0143006773057612 0.126604702667297 0.189578941335577
-0.00958997461512105 0.006958153826645 -0.00300140473376642 0.0847518094853946
0.0254229412771705 -0.00465200589229764 -0.0678686036842521 -0.14589396798445
-0.0111409516412133 -0.00669244205270669 -0.0994067919066096 -0.030492571516812
-0.0121694281745188 -0.0151995836882506 -0.0635380588269124 0.0101746697009052
-0.00795433893495493 -0.0314151308341013 0.0135441385364945 -0.0401132468753901
-0.0253730687637628 -0.0380882832664753 0.0774433596833008 0.0886277126446679
0.0039113227972793 0.00424837655323462 0.0622589860716953 0.0904279160095991
0.00595220898396673 0.00212547547032083 0.0480679575548815 0.206186389232212
0.064799402150541 0.0759286791600284 0.0340027322469934 0.0578621937837596
-0.0417783720252752 -0.0510288815918332 -0.0543155904549725 -0.154515358647856
-0.0265562377826561 -0.039903465203363 -0.0281091356831338 -0.152443866568091
-0.0645055693073991 -0.0973310754443025 -0.0289246484232789 -0.0690242162510367
0.0181932029492533 0.0292247216213422 -0.0182519499778372 -0.110789072593296
0.0280063567893502 0.0685000760350061 0.00639061343316083 0.0767734349614498
-0.000636190370741425 -0.0186426562086823 -0.0302948254226966 -0.429050225481829
0.038946119991765 0.016378583002445 0.00838316716706999 -0.0763070150829228
0.0150596476770857 0.0367712302823993 0.00471559231222463 0.0477871252397047
-0.0324020335621902 -0.0361813780527744 0.035444118716353 0.0941354455379353
0.0700830946559277 0.0428692970786857 -0.0515686023151408 -0.0889051495833418
0.0347057120630651 0.0298451943649614 0.0248843112955555 0.143205824650794
0.0351498167739042 0.0395539705996937 -0.0197217029029488 0.1046898508016
-0.0213668154616372 -0.0085420244245894 -0.0535726696408372 -0.166558571197877
-0.060421631521715 -0.128267666138317 -0.112822615802817 -0.339701849750646
-0.0065970865275517 0.0268486490796449 0.000641253476764359 0.0189634381792463
0.0240739772252521 0.0490002844792288 0.055487445487771 0.104004547173399
-0.000228663395103807 -0.00443707680249505 -0.0624492574226454 -0.199377119601877
-0.0433283199464957 -0.0643630427561374 0.0731238603595559 -0.0978631554252493
-0.0146284303453175 -0.0130489532363017 -0.0577687001371616 0.0437647644848438
0.0417785181964713 0.0566672093825027 0.00360615230447081 0.0581863028742555
-0.00321781902126456 -0.0280296631904573 -0.0135701857384042 -0.101912157588312
-0.0425102506900625 -0.0600348736779642 0.0530043681979506 0.210469019099003
-0.03826793870313 -0.0536479051959238 0.00432957685749913 0.0332410688097354
-0.0313080634950217 -0.0590639569056481 0.00627842278795554 0.0370878654092307
0.0171135512434186 -0.00393904036502901 -0.043473968052625 -0.193491095397448
-0.00602208138926259 0.000796443216725784 -0.0147401996489386 -0.223330864048853
0.0177985095189086 0.00127785337427389 0.105381186183377 0.00480570929803732
-0.0157202512127724 -0.0531717317142371 -0.0113536193346819 -0.129704745872774
0.00524431680664529 0.0310770739618142 -0.0426595743260051 -0.0964588196165689
0.0448250479451624 0.0191795828594237 -0.0554323313599101 -0.194070238509084
0.0055911851801951 0.000989047098806095 -0.00210097241038865 0.0827130960402296
-0.0173540420672233 -0.0578823782151096 -0.0136854667658942 0.195219343565555
-0.00410905645750291 -0.0317481253583984 -0.0644965587324351 -0.180574443084439
-0.0173044275318554 -0.0548518739675097 0.118236933480186 0.221625683843765
-0.0270559784515825 -0.00793575806494184 -0.00215626326063134 0.0677887794004881
-0.027354701913116 -0.0163119177695572 0.0914262143946996 0.111054702329778
0.0268794530769318 0.0661506301357613 -0.0622021083399854 -0.0475514622581257
-0.00701885185677672 -0.0288162221638329 -0.0392101663466142 -0.151460359985752
0.0329395965987499 0.0748393100050793 0.0882658974120769 -0.11566501510356
-0.000312597408524962 -0.0092152109472956 -0.0593043293925826 -0.0962757532872126
-0.012847807758941 -0.0379782102729145 -0.0778275189855567 0.0189273009077312
0.0126248520899457 -0.00597129214726866 -0.0106780531932978 -0.140557120355832
-0.0091648601237874 -0.00969312250395393 -0.0880461976104396 -0.326004467725928
0.0135725671960344 0.0128388220569653 -0.0566734263642208 -0.306674683570106
0.0466553075146503 0.0727797995917461 -0.0238966186536633 -0.0186626540794682
0.00117953457181266 -0.0622151262674224 -0.105635677091633 -0.264640254171883
2.23167547294987e-05 0.00796624180889727 -0.0230094213138162 0.0179856424282593
-0.0066460658897707 -0.0303023031083955 -0.0418065237261259 -0.0730251834228384
-0.068130040787358 -0.0869868390678946 0.046527723077914 0.146764041897371
0.00784140835799819 0.0481306944089153 0.0312506445636329 0.0135887937760707
0.0617078137282929 0.0630674475844779 -0.0893858712777924 -0.0717956027901262
0.0224159059588135 0.0288647477299038 -0.0718695117848416 -0.115455960921944
-0.0364628937774716 -0.0500522560574047 -0.0296390658233763 -0.233698889425751
-0.0234327997939811 0.00681233977597984 0.0580509930000035 0.0876148603417111
-4.44001975901603e-06 0.0235533200934375 -0.0225959943327151 -0.00135523783875218
0.0524692656094019 0.0351838406829008 -0.119831050225276 -0.275891532924737
-0.0102431031002297 -0.0120892818281745 0.0722940567375236 -0.0719111052865962
-0.0205443282974369 -0.0278051379884392 0.0757947359158526 0.188428892975862
-0.0271992716278869 -0.0485201259122785 -0.0237505654950159 0.128541068455855
0.0910921604300924 0.0822784153981748 -0.0862939942085529 -0.119183800377275
-0.0121533225524027 -0.0274520173351088 -0.0506183090831274 -0.266152312299668
-0.0162651527593409 -0.0275291115319543 0.0062725072479779 0.0230973944281259
0.00250235045545271 0.0125162910194068 -0.0704696426354178 -0.0644137484232181
0.0198117010867302 0.0289692019728138 -0.00914371411067305 -0.00509088361448336
0.0335443568095064 0.0385599792685329 -0.0433450107187846 -0.0308892686766308
0.0160434037434026 -0.0259494322301728 0.0055759343202304 -0.0659141323690341
-0.0588663333071109 -0.0946978061338428 0.0718435666599335 0.183247179301276
-0.0125521431168695 -0.00373587011717513 -0.0261187916449529 -0.239938606418063
-0.0111439416532517 0.00507024182105842 0.0233695101437728 -0.0510399343171816
0.00190394072474182 -0.00957043795696277 -0.0791483242899382 -0.10690178188305
-0.0342708211080905 -0.0294980871286105 -0.0148038573788662 -0.140150657453746
-0.0200080584746207 -0.0213425310887659 0.0280203010935436 0.0944758669632525
0.0143380991154856 0.0488187548953005 0.073489758957221 0.187918393748292
-0.00289053858532691 0.0258910431034922 0.0631148527775325 0.169331025367707
0.0232148737110935 0.0363605703687084 -0.135746129619274 -0.18677595428006
-0.0393864243402198 -0.094576847359622 -0.185625589182292 -0.497981174691452
0.00479784039992184 -0.0126593080899244 0.091513270749376 0.170109604711677
0.0459306206778749 0.0613309558355817 -0.016865587245108 -0.0734962109737804
-0.0132201979127453 -0.0248183035667477 0.101502816499287 0.066949834669104
-0.0167780493073498 -0.051483051934045 -0.0596169835499829 -0.129953625682086
0.0248374969221585 -0.0181587317167353 -0.0852788583387348 -0.2365413152426
0.0181308631710026 0.0357992986612068 -0.00756070830805833 -0.113910537518803
0.010739586296771 -0.0132180668925858 -0.0953234912066263 -0.0132290000312887
0.0271425647569352 0.0375203678740921 0.0175570705233064 -0.0343388959912961
0.00580202463514534 -0.0073705097776654 0.104926314197628 0.132042986595586
-0.0120686272621459 -0.0331864118917562 -0.0705533283679054 -0.198079175305287
-0.013572378598374 0.00062310671741006 0.0512710505473568 0.290415280737309
-0.0248619458075712 -0.0395563519007962 0.0561490008587591 0.0403110295840857
0.0234772193536933 0.0450663380595355 0.020234584507842 0.00124278323915295
-0.0464920802258373 -0.0319417651764897 0.103192118087754 0.0810925492150329
0.0345214939648618 0.0289405131017841 -0.0418552666421546 -0.0609994338522464
-0.0167781198545159 -0.0167307765959166 0.0372152176001486 0.109879330238
0.00252186938047257 -0.0194618684795967 0.022315722322785 0.0737139007493464
-0.010225853256339 -0.0153403156209887 -0.0138178329506969 0.133172256377237
0.045189770578401 0.084599880523117 -0.0557955564308606 -0.200191971030731
0.0247366191847901 0.0293915460680743 -0.0101437267814992 -0.133213219281288
0.0284787795037782 0.0326180182918445 -0.011439207262698 -0.0338474793542059
0.027967732634856 0.0333431925081336 -0.0314515874262502 -0.0158688638364136
-0.0231651510736672 -0.0697147277357316 -0.0248592277916182 -0.195278337582789
-0.00485784253961865 -0.032191411576558 -0.0221940403119912 0.0193082274514124
0.0174727440924505 -0.00840415495101721 -0.041233775512753 -0.00593700337467948
0.00650822394127936 -0.0346533337574191 -0.0857434902076802 -0.0712983799922569
0.0266643738972695 0.0421352095511687 -0.0275400813204266 -0.178015807993542
-0.0318615806177785 -0.0109464402374183 0.1372224787731 0.227863237827194
0.0512251627479116 0.0253099664399585 -0.030958616260407 -0.167607152956504
-0.0133303637131213 -0.0290511077760985 -0.0566118389839411 0.0683216298108848
