"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_lambda1"
-0.0355166746438393 -0.0409810167089805 0.125898515847766 Inf
-0.00835886824534393 -0.0190579342784107 0.00171304544851592 Inf
-0.00735696773895708 -0.0335894041260423 0.00501345332622072 Inf
-0.015538633211668 0.00654205209554948 0.0372988535003953 -Inf
-0.0363625977407302 -0.0291420572843272 0.0266557611851572 Inf
0.00661745943625336 0.00463204356105518 0.0600691042937729 Inf
0.0226690393029831 0.0635063723963984 0.0113988612457419 Inf
-0.00256243000039976 -0.00935936953358463 -0.0481607339409121 Inf
-0.013386829880059 -0.015162000859539 0.00140246394599197 Inf
-0.0305649173831064 -0.0393845307451424 0.0651728284812785 Inf
0.0112724053094925 0.012430455367898 -0.0801305549743678 -Inf
0.00699511784463011 0.00155339322643 0.148574695134364 Inf
-0.0159270191967593 -0.0318333764786263 -0.00972518124405197 -Inf
0.0234919183530559 0.0111666373293973 -0.046995615920024 -Inf
-0.00639234353026461 -0.0202794867539416 0.0186300704387303 -Inf
-0.0246636734377237 -0.0185604577132181 0.00141936871617387 Inf
-0.00926535062445999 -0.00556498405306616 0.0408612139413682 Inf
-0.000243022257236442 0.0245882173005689 0.0309721285419915 Inf
0.011505398571788 0.00806738100901927 0.134918954823606 Inf
0.0045383005621211 0.0238079688249164 0.0312688859952441 Inf
0.0116679144253821 -0.0186995789929183 -0.0417075418075137 -Inf
-0.0156760743906069 -0.0209714285512105 -0.0701391560564765 Inf
0.00211672855016961 0.0195862086143472 -0.0706323693362081 Inf
-0.0109172468505965 -0.0389856523398362 -0.00360919684561101 -Inf
-0.0166505687059818 -0.0167973783018385 0.104822209082513 Inf
-0.000772391797455092 -0.0143326713336824 0.0659464430454295 Inf
0.0346194002102313 0.038550530335387 0.0340703488225456 Inf
0.0387824091366176 0.0624637129594123 0.102919460174572 Inf
-0.0271730935546056 -0.0414554725817556 -0.0839889656497662 -Inf
-0.0574544992127559 -0.0882291686213397 -0.0260074911978078 -Inf
-0.023179815998536 -0.0435298739641332 -0.0689365666362443 -Inf
-0.00466462455741914 0.00123078365715212 0.0256849840636675 Inf
0.0344747905186663 0.0759501738566764 -0.0142298102921871 -Inf
-0.017842565265959 -0.0367457964098958 0.0155272775445254 -Inf
0.0066108808871273 -0.00837366689285979 0.022602648462779 -Inf
0.0191722912519469 0.0326902868380392 -0.0224902122374571 -Inf
-0.00372469034687313 -0.0142142257502752 0.0691466297457584 Inf
0.0260167361170687 0.00809960877550653 -0.0659613068231352 -Inf
0.0312991974164141 0.0209854378731618 0.0337211991390409 Inf
0.0307689848873185 0.0458571124220368 0.0142971807341956 Inf
-0.0246454039532044 -0.0260182709037772 -0.0420544854215354 -Inf
-0.0346716465537896 -0.0772918036732965 -0.105894438768174 -Inf
-0.00725309140760756 0.015479037023759 -0.0243839984488629 -Inf
0.00271033948274053 0.0230866001128176 0.0414218343164958 Inf
-0.000414086749860937 -0.000594641019261877 -0.0123812028872271 Inf
0.000232880829483929 -0.00350641756456826 0.0509445320333959 -Inf
-0.0238909610682468 -0.0322774524622118 -0.0287729789286227 Inf
0.0144664423946559 0.0174386932951909 0.0083716005307819 Inf
0.00208147320907052 -0.0148471263826429 -0.0061910171768641 -Inf
-0.0211531750155759 -0.0197975985819613 0.060713412592512 Inf
-0.0149369207356927 -0.0350421310004289 -0.0551424775085216 -Inf
-0.0278985912545682 -0.0580274186956152 0.0260182079648641 Inf
-0.000499926050466658 -0.018691274437034 -0.0568738231085903 -Inf
-0.000268884937282153 -0.00117211596882694 0.0114972367263642 -Inf
0.00278971946115641 -0.0088830797189785 0.0564748289555319 -Inf
-0.00257680503960528 -0.0304121337803306 -0.00654343442446303 -Inf
0.00249737263687266 0.0224039345556259 -0.0134979609212181 -Inf
0.030295178753574 0.0113973747656624 -0.0273758403001535 -Inf
-0.00717671718576124 -0.00958932348949459 -0.0248867702976335 -Inf
-0.00891735232018465 -0.0380881973160292 0.014629719296501 Inf
-0.00217602186766684 -0.0213308446508147 -0.0351279172073014 -Inf
-0.0239127678107471 -0.0742205412971312 0.172264299941653 Inf
-0.0150889194827608 0.00589083272762059 -0.0392402219499031 Inf
-0.0169646836129945 -0.00437763893321841 0.0645327986646365 -Inf
0.0108407416334145 0.0308493733290551 -0.074669099014514 -Inf
0.0125495047271912 0.00901225133439953 -0.0630630651359708 -Inf
0.0155713654754214 0.0469863299493074 0.0739419644473902 -Inf
0.00383649998841292 -0.00201717047861605 -0.0176335280523754 -Inf
-0.0140194097266608 -0.029130540412728 -0.0717244860846606 Inf
-0.0122997522075732 -0.0409287329726415 -0.0152239294440086 -Inf
-0.00186834682011589 0.00250815090446666 -0.0788456037898493 -Inf
0.00466164551939917 -0.00603936602130251 -0.0578506829639925 -Inf
0.0362973644677412 0.0627590450225732 -0.0196101265480563 -Inf
-0.00918256948790737 -0.0580429956751576 -0.0758869958788974 -Inf
0.00071301518944041 0.00751339287976194 -0.0108013874136863 Inf
-0.00284673694006211 -0.0185712825155421 -0.028446773994227 Inf
-0.0387866049467628 -0.0589000883760328 0.0692023857892836 Inf
0.00737367170645024 0.052648712326554 0.0329383855545329 Inf
0.0235050012854275 -0.000361398402043078 -0.0896660923811696 -Inf
0.0320117290561347 0.0530740892041586 -0.0650409656387591 -Inf
-0.0261942156490021 -0.0360604330309969 0.035825403442461 -Inf
-0.00572698374139498 0.0235853371032173 -0.00398128862625324 Inf
-0.00401042790129634 0.0315917804589354 0.00225466676860431 Inf
0.0248132719982484 -0.00154634630059758 -0.0832923539294914 -Inf
-0.00201534692726336 0.00155530180694718 0.0408967281221724 -Inf
-0.0129809186764578 -0.0181871079356305 0.0929873450937859 Inf
-0.0280772526254924 -0.054117959338711 -0.0492266717672776 -Inf
0.070430857437119 0.0864986571477422 -0.0174604220983176 Inf
0.00286954384620995 -0.0191910984552629 0.0133252326969593 -Inf
0.00161542025966965 -0.013995561769989 -0.0567044635676791 -Inf
-0.020316372386278 5.63065894527703e-05 -0.0665043291329609 -Inf
0.00872557957118837 0.0140040707479538 -0.0140639211318747 -Inf
0.0226009165817806 0.0193101413766652 -0.0161596150026323 Inf
0.00652076486725236 -0.0200009027059974 0.00380920342266511 -Inf
-0.0272262306858227 -0.0615011029246815 0.0701567214087284 Inf
-0.017695516824858 -0.0222263476212373 -0.021558313144979 -Inf
0.00740145123174712 0.0358544332498965 0.00771426360724714 -Inf
-0.019742715581931 -0.0236142541178328 -0.0374773042824685 -Inf
-0.0259007525990806 -0.0245322323986655 -0.0240395568888936 -Inf
-0.0027238847134735 -0.00859188585856818 -0.00994887431399671 -Inf
0.00740829030829529 0.0278591383514952 0.0650810564354303 Inf
0.00585859706971423 0.0493070142341827 0.0556413256428632 Inf
0.00471665604210932 0.00621318935762849 -0.101803561646994 -Inf
-0.0160880238432358 -0.060322705428501 -0.168195387068062 -Inf
-0.0396829792531911 -0.0766140979242644 0.0914807549168912 Inf
0.0361877998781139 0.0638562380582259 0.00268034039166354 -Inf
0.0105500239584972 -0.00237447148215297 0.0693853238373507 Inf
-0.023544282162646 -0.0471625802754243 -0.0416796096486842 -Inf
-0.0171924168111133 -0.0788221740006878 -0.0616345584374703 -Inf
0.0278717444537465 0.0503236724239289 -0.0283077696517757 -Inf
0.018463781564738 -0.0119299058894808 -0.037228850620729 Inf
0.000249831316140068 0.00528886907912929 -0.0269038466655931 -Inf
0.0205504104064518 0.0193253268460654 0.129708281238855 Inf
-0.0222219658353678 -0.041077371833332 -0.019801437799889 -Inf
-0.00594396443377776 0.0130648412037573 0.0462629170963482 Inf
-0.0140239783865438 -0.0262442367034289 0.0528176171103061 Inf
-0.00132966850511525 0.0165066696238056 0.0422763334654004 Inf
-0.0130399749461774 0.0018038563301781 0.118054270379006 Inf
0.022098293853669 0.0247181983895337 -0.0464429265218395 -Inf
-0.0226802933809244 -0.0302221917818448 0.0303362990484755 Inf
-0.00884504555147609 -0.037834431816977 0.0274540613449066 -Inf
0.00507676384659416 0.0073721939576874 0.0305328746909674 Inf
0.0300800643220836 0.0530224627550131 -0.0742094583578513 -Inf
0.00932729869266735 0.0177170461670768 -5.10699736560039e-05 -Inf
0.0143773158099071 0.0203455881993484 -0.0385504828604338 -Inf
0.0143390841004485 0.015676204071853 -0.0120439370594351 Inf
-0.00903677618598763 -0.0321832903783994 -0.00396222791363732 -Inf
0.000513401381063582 -0.0306924968852978 -0.0394222311959456 -Inf
-0.000222754661043748 -0.0310441933543278 -0.038725889814868 -Inf
-0.00993028368927229 -0.0580062704864427 -0.0556817555681957 -Inf
0.0308200457020253 0.0501500787539124 0.0274435777551758 -Inf
-0.0253107600106057 -0.00591757288385963 0.0800010469404311 Inf
0.0430085729704782 0.0425740375849326 -0.00600222758443092 -Inf
-0.00125615082215782 -0.0256384360902727 -0.0624030670218166 Inf
0.0163256019949473 0.0472630638583655 0.0412813159726921 Inf
0.00749390171090424 0.0147509412309932 0.0466173031387611 Inf
0.00327982351258798 0.0257843752789673 0.0671789645157632 Inf
-0.0135617382537453 -0.0244102198395841 0.0603626659393144 -Inf
-0.00896422705666416 -0.0231295196218917 0.00996666122324452 Inf
0.00503710014238681 0.0205578724465825 0.0407890360046228 -Inf
-0.000485296007899248 -0.00286518810538505 -0.032269365861984 -Inf
-0.00218940857927483 0.00434986043959174 0.00608798775880315 Inf
-0.000390534911655823 -0.00292285691008376 0.0763998183525525 Inf
-0.0286559769245 -0.0604145183158252 -0.00577348974911285 -Inf
-0.0388558355822424 -0.0440354437829013 0.0378917159395356 Inf
-0.00484310494824435 -0.00779121817782136 -0.00210519703399159 Inf
0.0383797458165121 0.0365082256049654 -0.0314397552848897 -Inf
0.00915551901484278 -0.0347054164453584 -0.0384213752387639 Inf
-0.0056508030525948 -0.000824561325079021 0.00391702078185729 -Inf
0.0101727383401833 0.00673853519195 -0.0295634788718316 -Inf
-0.0130341122622275 -0.0166058213315224 0.0252024432834435 Inf
0.010015077109811 0.0645927353469442 0.0277981200463155 Inf
0.0106468570437745 0.0204253946252482 0.0519990971103033 Inf
-0.0227544061321568 -0.0553529166774841 -0.0342498937486633 -Inf
0.00991810915822801 -0.000358189659256936 0.056413965225504 Inf
-0.0329333021536233 -0.0652774571632754 -0.0745927269512455 -Inf
0.0114892244441979 0.0569608578728611 0.145811582407216 Inf
-0.00111946780033357 -0.00616819597698737 0.00367872769208799 Inf
0.0244784123791627 0.022714351009991 0.0225977709878094 -Inf
-0.0378130108371935 -0.0606580958365075 0.0125371877127061 Inf
-0.0200808278757471 -0.0388224800940981 -0.00512914539193721 -Inf
0.0221615723654809 0.0278489942642608 -0.0237080608608742 -Inf
0.00537143268056638 0.0155864392940495 -0.0884819790362232 -Inf
-0.0233885812040095 -0.0274578555620287 -0.0876502235784752 Inf
0.00553695008559742 -0.0107056663696998 -0.0756157185229502 -Inf
-0.00840316822597208 -0.00470693860445981 0.052175185095096 Inf
-0.0242054925648209 -0.0271569010481906 -0.0333156818437464 Inf
-0.00319113375413065 -0.0222247903303713 -0.0465095304947063 -Inf
0.00501728292918576 0.0411247520601696 0.108626552626716 Inf
0.0129496903118086 0.00213457068541545 -0.0366314379419904 -Inf
0.0200583200534794 0.0711462249101507 0.0383639136316136 Inf
-0.0215304066660588 -0.0362654719662062 0.0384394598517972 -Inf
-0.000331594611942234 -0.0298047261887089 0.0800354577388267 Inf
0.0152914167290814 -0.0127593050672884 -0.0550246563817859 -Inf
0.0288899485551659 0.00840181565299902 -0.010104266687267 -Inf
-0.0201122777954718 -0.0337806130483028 -0.0195434310323994 -Inf
0.00902408520640287 0.0396031121444671 0.067787321364883 Inf
0.0232925817337891 0.0106952308216104 0.0406037169640467 -Inf
0.0443390932146742 0.0647079086626323 -0.0617084690257219 -Inf
-0.0156522480379833 0.000838890656220448 0.0520543693866586 -Inf
-0.000531242392510666 -0.0144791591268132 0.0467834881131037 Inf
-0.0026149672695144 -0.00874858607746665 -0.0286708873386339 -Inf
-0.00627841037931589 -0.00329392654296468 0.0208656846728996 Inf
0.00641107261062035 0.0166091892713867 0.00722126424390157 -Inf
0.0133819642419989 0.0173362454138706 0.0234570739583322 -Inf
0.00436228545447263 0.00969454048568541 0.021336473208369 Inf
0.0161676714347161 0.00939969383053807 -0.0930098226385354 -Inf
-0.0142844635193294 -0.0170096439480089 -0.0526106459156779 -Inf
0.00341945768513689 0.00552632241937112 -0.0538387275476286 -Inf
0.0102797362178234 0.0149397021272331 0.073630642389638 Inf
0.0344323330551167 0.0535202619065904 -0.00548699184328905 -Inf
-0.0405340818689937 -0.0438071000609672 0.0977495601255289 Inf
-0.000273264787457409 0.0133764278263642 0.0776282249202258 Inf
-0.0145474896246955 -0.0162444215930888 -0.026672538939877 -Inf
0.00585676562575022 0.00227642965688846 -0.0255414134804007 -Inf
