"se_MLE_beta1" "se_MLE_beta2" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_lambda1"
0.116669336159203 0.315397297335853 0.147026378387377 0.24990535624121 0.296638120633682
0.111209217028258 0.347929357003467 0.160797942014832 0.293403530797248 0.250430823525274
0.116709614333491 0.301440423397694 0.147826202441004 0.262523837373367 0.279195778011534
0.0993170483324358 0.310525366341344 0.152011578354824 0.27496770744005 0.29174090170462
0.114495648561997 0.28478746970382 0.146532447262335 0.262235935939453 0.306344144246106
0.114158087141341 0.356176455403769 0.14886018415816 0.274912394346467 0.272368339116804
0.109290695336357 0.356651666409624 0.151061386711895 0.284501607354124 0.275636321459671
0.109030960793475 0.318881310336861 0.149797632353235 0.281907661982036 0.245455460967902
0.0954922835268285 0.265567461620302 0.144459660291189 0.245676347148431 0.345800911273212
0.119810001492 0.306071966651221 0.154944887376002 0.28119375065326 0.286941331343964
0.117276345369091 0.274534282220181 0.1423795502225 0.241790251114339 0.291108305985738
0.128223192761243 0.311871475535992 0.167077968372134 0.309981156127094 0.30002641368277
0.110289409469111 0.276243067978792 0.153265077767949 0.269586759795062 0.316657141636316
0.114572753168518 0.260095870677371 0.149068153452326 0.269332662540218 0.320192309929834
0.1006806279675 0.310140593986907 0.160053623520757 0.29483063865705 0.319277604011406
0.116266505552458 0.265112430745489 0.150280356730224 0.267456931597749 0.328850231226912
0.121630086681505 0.308594815599758 0.152976879404394 0.27788546876186 0.298644405313656
0.0934403850052498 0.288089724987098 0.154177163563083 0.278804607247521 0.290695164167214
0.113511092261301 0.246888414683897 0.159157676718209 0.28386580480253 0.308521542203066
0.0957940901795559 0.295886540560726 0.146731033270567 0.262093755525362 0.257485764397176
0.0940987696637383 0.281334787318531 0.172252927212881 0.321371714682744 0.310442665687541
0.116329898460038 0.329239567231879 0.149575896776249 0.271835001997417 0.303062349628535
0.10382640902037 0.265907479024117 0.15606490417389 0.27433998412158 0.305597581148921
0.110584932794008 0.312263162170676 0.170685753662005 0.311911032725325 0.329418031586174
0.0897209047849947 0.292749297994181 0.151526306309449 0.293470824664236 0.279304918458994
0.11505972059771 0.334865715799632 0.154428907580043 0.282840997744349 0.24856795570492
0.102910839838352 0.300672983835103 0.15587412783768 0.293434611833539 0.288729337309213
0.107464528374461 0.279010838319424 0.148822674758736 0.256960922135425 0.330236033323754
0.101915549315113 0.324109923165636 0.152576543466132 0.269674581322916 0.2795518017689
0.120775495898301 0.32258353740737 0.156178135635657 0.277381775537836 0.281396412888604
0.10877691398321 0.32647664618497 0.153237967122868 0.274335514582766 0.282913123514738
0.105515821748407 0.303503735112571 0.16987282025855 0.319246530082323 0.325310964560474
0.13173217289822 0.309315289144051 0.163096067555375 0.302705808830366 0.277473030245001
0.135225861384597 0.317570205378704 0.14164784127138 0.25594803532388 0.265397373180962
0.111327892543721 0.330848372958149 0.137021250007836 0.251862443257326 0.272350821786589
0.0993121215236426 0.348946066356891 0.151891045196732 0.284972505433086 0.281037425475952
0.111678750241783 0.28676135111933 0.167362449455355 0.309606575713138 0.333485337213819
0.0964841698886886 0.299531891547102 0.167117734883854 0.305022188355012 0.33268796561566
0.118265994144956 0.361706593581863 0.15832781531202 0.29778018087645 0.282029230945951
0.116985078867789 0.330398720121017 0.155613228505316 0.279265779166428 0.278097901996013
0.11304239563785 0.265560324866352 0.155010107533448 0.26682583572203 0.292159656087637
0.108776690936644 0.28915769510171 0.1494445272158 0.254147405685817 0.236948463652855
0.107619378187407 0.279294312757969 0.158278176717905 0.291835034387097 0.325191411898856
0.114430317799761 0.294231190665024 0.154132472579022 0.278244820354683 0.261633413290954
0.113306682473799 0.291339691200919 0.164934181508713 0.289996225586007 0.28706364592486
0.106818153397907 0.310367908730107 0.147593471519231 0.269000856076864 0.307701557112349
0.104172252279137 0.329148376108184 0.147411150092752 0.252536850599747 0.270381137869671
0.0975837256555129 0.310642710513152 0.163044557682109 0.282331361093648 0.290266598081288
