"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_beta3" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_gama3" "bias_MLE_lambda1" "bias_MLE_lambda2"
-0.0194368883401808 -0.0213535594714446 0.0924914846521279 0.0505616913920559 -0.048968034458019 0.285732202692928 -0.053833906145256 0.0776577064231366
0.0449188310786498 0.0641061264405355 -0.069203197494185 -0.0264931147645797 -0.0930191195119964 -0.0933195292834549 0.329882651732731 0.523587695006632
-0.0303072306754393 -0.111926754708165 -0.111009289141231 0.41595403614615 0.147166297897584 0.619074833083556 -0.838621712816037 -1.18201186959902
-0.104465579186655 -0.0609992554351838 0.00459021525252346 0.0442503436487028 -0.0197438552107924 -0.406593724611218 -0.760981132153879 -0.779708652864461
-0.103048163662336 -0.0761576742344368 0.13088631097822 0.283474435344525 0.375693069762652 0.034397966830999 -0.119994028819484 -0.168696416213949
-0.0039510709226512 -0.0130617025629086 -0.112284222126999 0.166582894864748 0.287862347368699 -0.271604897853759 -0.576498478551954 -0.692020757191019
-0.103948495819463 -0.0664731436205036 0.0655887355026885 0.0315204138807244 -0.247597464677815 0.101871936077989 -0.422932189805781 -0.393465113041531
0.114967792408143 0.0472836425843217 -0.11424079526893 0.14597230866084 0.0916706853487449 0.22567331477607 -0.330577185221837 -0.354322621546016
0.118077498116119 0.139663142124085 -0.0601455647777081 0.242070609795412 0.195729623466455 0.151628079207045 -0.300874816519303 -0.229504594404109
0.107732137871248 -0.0290987535745485 -0.236162790617925 -0.18783671767796 -0.316701698887891 -0.0129443325820274 0.47825070412438 0.372532300178846
0.00510730492692992 0.074087898682818 -0.0991949063976654 0.0533296695867591 0.128193459866402 0.0371044510077803 -0.336629396424456 -0.0711143300406797
-0.0108138640598215 0.03569181142856 -0.075515826411478 -0.0326545327910904 -0.403031575550448 0.299720768614458 -0.147445183784885 -0.0962486620261832
0.00824672901459701 -0.0971382016158297 -0.299176113691834 0.172264848889366 0.232715992946416 -0.011288530464678 -0.00532730718557084 -0.245749163607781
-0.140941788431153 -0.0630862705187623 0.130734833861468 -0.129107886812781 0.107697115147218 -0.685258321398042 -0.572990044616906 -0.514052966485944
-0.161975106455169 -0.140679394253806 0.061751675813726 -0.00497246924894853 -0.27222928161411 0.103277876994224 -0.161300311805568 -0.304157700769711
0.0368343918490671 0.0531347592439702 -0.0598434839934841 -0.0275001946614865 -0.0292257236389879 -0.0997195326465655 0.143618284562685 0.435247975717065
-0.0813364280849418 -0.0535252790963234 -0.000782193413747999 -0.0483836543182392 0.19988850958986 -0.665021207954956 -0.653384869808751 -0.840131394338183
-0.124924818534407 -0.0309113708352121 0.332257329006752 0.0348064344530905 -0.0666277035523078 0.0680623730343664 0.140677795236693 0.237364587122852
-0.0721090155764363 -0.0982470505021908 0.0928984067122299 0.158861792717229 0.0385503301388944 0.619929490412896 0.753089261149187 0.822162702961437
0.0251962305014784 0.0325044354051024 0.151255681250826 -0.0317702821448749 0.127833690942345 -0.323470621679699 0.136425155576544 0.489719924402319
-0.0492218063725821 -0.0623428544859055 0.0404224269321629 -0.0338152661917429 -0.103445222000874 -0.0699527812213705 -0.151890505216187 -0.363852334202691
-0.0708693205388892 -0.127727625400847 0.021194000177045 0.0151365260294034 -0.132244520891862 0.196602183158151 0.658927034233913 0.452233752666497
0.165301760367137 0.0585365689132097 -0.203873071539732 -0.0152552860422463 -0.152382788371345 0.308063361170878 0.326694495021574 0.29927488341386
0.07274580136342 -0.0447246426617478 -0.213287796941514 0.0855162326526671 0.0343917006395965 0.338342182340622 -0.190675871481963 -0.183893232793982
-0.0337759718677971 0.00296871108669853 0.0109576918424824 0.0585421464917172 -0.00939886245967464 -0.0153423529637292 -0.400482517491563 -0.600841780247063
-0.0933575021471569 -0.0629212476142927 0.0528082427664183 0.0112987278025371 0.0838115396721289 -0.162019873580774 -0.125934111855006 0.0234163811180855
-0.00355789041688052 0.106594462202456 0.184929263137515 0.0124824368048896 -0.0420690690725817 0.131186637369187 0.244773808346782 0.266092823718523
-0.0840365027255941 -0.00674921086647838 0.0140681998759557 -0.19143349054824 0.268461702011902 -1.01885693116848 -0.734014131493794 -0.775204389356888
-0.0575092032771226 -0.129593901889466 0.0204770598688743 0.0232390496072813 -0.141525356632353 0.244348485130456 0.523117166030394 0.466704166863017
0.0498094370630833 0.0326172231610157 -0.108877475572505 -0.0858542311284157 0.268312998530049 -0.668796975786213 -0.457848225323221 -0.310918263570553
-0.140026000483682 0.017646698572214 0.0749490601464677 0.0548912228172134 0.0446274485096158 -0.0601796701278926 -0.621267078453943 -0.801011174548505
0.177549283101642 0.131993679642634 -0.0856433519578778 -0.0225223451768841 -0.175511267419894 0.200914204454543 0.867603462040463 1.09814868641265
-0.0305362737482114 -0.10394961268125 0.0540074636676226 0.0716770862880269 0.033635819653328 -0.180166735444432 -0.339771559534547 -0.414868514468476
0.0181923523323894 -0.0179554301379144 -0.0869785854772125 0.328007065598478 0.282598115785793 0.490578982498479 -0.825506616202206 -1.03576940870343
0.00989344773652403 -0.0577752981045589 -0.115224033294711 -0.0350506731848667 -0.16490018949352 -0.144801747692506 -0.163428827941195 -0.263789641045985
0.0428522291559456 -0.0604719636591146 -0.179349677048603 0.0956538454290212 0.259375908849374 -0.365910399709779 -0.620476263326648 -0.879648576249606
0.0482616661088109 -0.0315366143201676 -0.0892949530820256 -0.0348900604618579 -0.0348349095970092 -0.235917767284181 -0.282832723386157 -0.389628457142383
0.144884636352895 0.0531224096252709 -0.253280969972286 -0.0223507715115889 -0.103636067023252 0.178067548609127 0.238777351642229 0.20258160563172
-0.0563320441355077 0.0101098895864649 0.124217302021215 0.309089300362836 0.399794036384521 0.072681833155765 -0.843901700432965 -0.741888817718634
0.0228710056857229 -0.0550922906085857 0.0147475698812365 -0.0255373452001284 -0.0684010063481815 0.0976038395173782 0.307039787801377 0.281820801821031
0.161727511574157 0.128109698536727 -0.288394175722613 0.271519581981078 0.355880781275171 0.259349545050728 -0.365488146562701 -0.0747954713716451
0.041801738110603 -0.0263739363821455 0.0217218634301262 0.015033998591326 -0.240713275230268 0.49169126996226 0.698852576486488 0.579662202906839
0.102849179837517 0.0955102538858319 -0.272777857695202 0.0231531032624592 0.240817320810805 -0.120374659641083 -0.127465843884057 0.0195536838917216
0.0267668072192862 0.0475289542067809 -0.186136044235062 0.22714911482249 0.393966512208231 -0.0311507017661704 -0.780515789766968 -0.708157477965631
-0.0190381771206863 0.0102953329656345 0.0443302645487688 0.120433428294064 0.388741492847339 -0.369611825235838 -0.845111948977615 -0.856723666912902
-0.087528099383335 -0.0244523707936311 0.17725099307473 0.100918889340438 -0.0806500143894186 0.444855022366028 0.189503918405539 0.151902322077331
0.10416252855724 0.125329766510875 -0.0286906612602142 -0.0177516683767794 -0.309684524959504 0.144969021381631 0.616558409456208 0.903696828424013
-0.256650456918781 -0.189182615863442 0.285541798967284 0.0787213940555703 -0.0597896968234882 0.244541940890236 -0.118028778863589 -0.508002237085252
-0.0275950301026045 -0.0608764231139047 -0.0715632301679354 0.0311094575287716 0.219082364719855 -0.0848706753347821 -0.514378626545767 -0.558900317866208
0.0796681843780379 0.0259673838836171 -0.0827559496021267 0.0127283486179057 -0.144916768510156 0.140326440316901 -0.220263298492949 -0.320123695740507
0.0213048815870399 0.00103742342963321 -0.0410353061841912 0.0917989021388629 -0.104873894051544 0.360390542465757 0.507076160212422 0.532917204092315
-0.0735670426668747 -0.0111678837993424 0.0886060518800693 -0.00048420441504049 -0.193627035869907 0.246507493113651 -0.120560427082115 0.082752409174644
-0.0968257037837391 0.00385925061429486 0.230834860194657 0.11467997399483 0.116235072377793 0.0344649032841446 -0.0734264137305537 0.190210916023456
-0.110158643007335 -0.0979124508915803 0.0152798969097306 0.123360841630742 0.128332724347652 0.331261560767782 -0.0244856734578127 -0.259144351594517
-0.00239452175975066 -0.0814808994082348 -0.138905870109136 -0.153891319655562 0.000159863189357951 -0.177018342514439 -0.439175713118869 -0.721585145399631
-0.188036252222774 -0.0993556958077116 0.0762863400142127 0.0707651834758222 0.238263514628931 -0.303256512433291 -0.551428709507063 -0.389175793415308
-0.0785696720994491 9.51417774755278e-05 0.183972428904438 -0.0673224928760504 0.139418279482779 -0.317086439195858 -0.514540185417541 -0.650897233686367
-0.2088259359413 -0.179710647971512 0.0734692319779475 0.0739242146868011 -0.0312246452379978 0.17641088034643 0.346900594698697 0.133438344416858
0.113832793316668 0.0724197061546998 -0.18814582553317 -0.0238367549844976 -0.0821130238051346 -0.00451660903472617 -0.0711860369871305 0.148058235758233
-0.110940675627613 -0.0271599521889368 0.122182063065992 -0.123011584050881 -0.0179765631528326 0.105721619376263 0.475168132682997 0.627913283461415
0.0268239446730082 0.171048221998113 0.0745809683084152 -0.0591712010599064 -0.478702073703756 0.526217549996661 0.116935044480616 0.181206486419485
-0.0163290970017626 -0.130447026399769 0.00770600302749637 -0.0298604457075498 -0.0314707732676478 -0.0483577934321953 0.697491268734755 0.700355374167516
0.044966214555555 0.0746302364433368 0.127433207974139 0.3522991795532 0.731593423789325 -0.47214658830306 -0.662314686627036 -0.531838508789065
0.141218119614698 0.12240972679223 -0.20171931061718 0.00480365289493097 -0.103299529434791 -0.00805870101691242 -0.347363947064718 -0.628391749002991
0.173882043790304 0.0952975657234139 -0.360590610491962 -0.0781136392553152 0.0268273518537915 0.00619951638573579 0.520316865312603 0.974047925608956
0.0059194228702375 0.00596233663739902 0.0732285894374785 -0.0446366526202319 -0.321081582995824 0.125440655262046 -0.0593671368476602 -0.223197764923662
0.0230726070508657 -0.032028383384216 -0.148379866366316 0.0200753858025288 -0.0911806714405263 0.167928258388927 -0.0721909769317878 -0.160333043153328
-0.0898950992542634 -0.0210150281184738 0.128347818139396 0.0731514242074394 0.355717520972647 -0.321629930261885 -0.362740401847727 -0.156858040224643
-0.105133953614699 -0.0853767221511256 0.123191635020166 0.126829428741961 0.0591886983556958 -0.0255455504883623 -0.0846630535156645 -0.187691010000753
0.00142085737797655 0.0147973806956851 -0.0125489817747402 -0.052628526104382 -0.275423670730073 0.337118909712891 0.778562851177919 0.998935134368713
0.0690051700988867 -0.0156820101841152 -0.0502222830118491 0.0507071782797615 -0.165351675967741 0.238401387566639 0.381694109534661 0.0630557636147211
-0.0436094772131403 -0.0638471637089499 -0.0146702467144135 -0.0823456811457463 -0.0466423331815032 -0.287765718378092 -0.214848135945737 -0.113069058587609
-0.108093675968631 -0.0829154994134109 0.16742644133657 -0.216402117123641 -0.470366497657391 0.0860171261424585 0.373258208022436 0.378370247182439
-0.0469601726778923 -0.0385969122035241 0.036854982006082 -0.110796243557736 -0.123759895130331 -0.111895814291402 0.380562725167705 0.144173321248772
-0.0201963456977601 0.0185976735440648 0.0306671798740388 0.181003636934929 0.0433740786340874 0.788165954326113 0.354546534735423 0.506075939954293
0.00540607316273296 -0.0246876694526415 -0.161028827281845 -0.113205941083243 -0.0781527801977664 -0.220644913567411 -0.0977114932479523 -0.221646959767518
-0.00807028640985828 0.0366391614780305 0.125342481812174 0.379895625250355 0.463376268011347 0.328532763774823 -0.341397247281195 -0.049629229125816
0.0563030716219389 0.0208832874278288 -0.0163208094357725 0.23353355914289 0.13930123991943 0.434082119298547 -0.0525722950745326 -0.0263512433581483
-0.0711581364454477 -0.065223114061852 0.142458265089347 0.0511762228944572 0.000284266062104158 0.258254148189776 0.408337562591798 0.255748012939748
0.118066103762238 0.0360132163446926 -0.203302302261553 -0.0724624030356399 -0.0513093615500541 -0.248940670094776 0.664476285022039 1.02763606681889
-0.113192370514849 -0.00963784937838313 0.138203260685042 0.0965903823587237 0.370031371412172 -0.187186848850386 -0.658328426245958 -0.434167273050266
0.0374899830865621 0.0554992253516699 -0.0828472091924037 0.279074674397327 0.201794500764381 0.33446958738452 -0.480393120790394 -0.460868125222559
