"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_lambda1" "se_MLE_lambda2"
0.164148912073168 0.291081646422114 0.133919790824913 0.240246657309167 0.416515415725716 0.245581979564656 0.861460853004225 1.23034085179044
0.159120083719437 0.287431767419918 0.14368054715451 0.227180676416951 0.34145948003454 0.199442600051074 0.587316298312312 0.918935677174762
0.139804819617242 0.278977460095893 0.125722611267407 0.252098809603223 0.381242203450345 0.209550911438046 0.743532759585436 0.929816145058956
0.128042722753269 0.260730466519987 0.115879277425985 0.257325677030126 0.324692092838029 0.190968130671985 0.774210014238832 1.07151528046651
0.133001375943343 0.263030780634924 0.120475852075335 0.256530610797427 0.390150826738117 0.212424920175611 0.743744833466699 0.915747172434465
0.129263276385512 0.249395435239501 0.116846139686573 0.224507386135841 0.301356596179743 0.190757205647782 1.35271773984344 1.77270271725147
0.14625812854799 0.300066119241996 0.132529257371058 0.251728270211262 0.357878689969571 0.196903631811102 0.951562748595058 1.13575403951881
0.146146313925016 0.27817374234535 0.132361005794415 0.234132817398964 0.33975796595532 0.202737263131768 0.818342209027501 1.10786227194371
0.143370599437071 0.279001632074259 0.133596460008185 0.231887752365756 0.343618731862498 0.192532819655149 0.898526423473196 1.22590597317838
0.143282319185695 0.322718933002263 0.131354696928892 0.253644926779104 0.352915863048277 0.210909631051276 0.706868852768807 0.924509436715896
0.160212222332599 0.263204135971362 0.147193338075355 0.220728930292187 0.320183485735683 0.196307066886717 1.09491885660407 1.51485746049915
0.132051353760594 0.281610922530742 0.122655840508914 0.272442113458286 0.400886028352496 0.184346474069402 0.838436994899828 1.16070196420725
0.146993378191534 0.310205368292587 0.135408429791369 0.253720106018483 0.390439051051533 0.200797936662163 0.721713126335175 0.983224850520742
0.164480334961729 0.303633314472975 0.145199574714983 0.216673498985922 0.382018466975117 0.245524871954005 0.873048250127164 1.21401656107565
0.141376881614343 0.28750671410165 0.1299685603145 0.269333432853625 0.359496380565404 0.208277443314255 0.679688021113616 0.910723925426594
0.172324666295464 0.295221392459274 0.155362494661893 0.24804728083928 0.372157335775504 0.193976170072609 0.725212975793895 1.01113913756319
0.121665450005201 0.284136279778896 0.112056137292268 0.250946555029625 0.358955667522535 0.195675971218256 1.36422691553921 1.74166324086984
0.140576151303759 0.272962809183415 0.126786372981981 0.275877706809417 0.395523072094722 0.229389858768859 0.807012170218 1.04904134036367
0.139194627325299 0.260668107606047 0.123258855590241 0.234569719528329 0.349598800236242 0.21347090527709 0.893322727132822 1.14291671177754
0.145144903380796 0.295550290329421 0.13189783898154 0.256913985538167 0.323355442846275 0.20510766060342 0.705651877323386 0.931543810399739
0.153191091704667 0.278912028066351 0.139352614398254 0.262789042177971 0.330668903174455 0.199642030155569 0.657315508063603 1.0089680553525
0.145417022678943 0.297374269676682 0.131036096890511 0.221412824720345 0.286383932978429 0.191200766440914 0.73202898616837 1.01023957396758
