"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_beta3" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_gama3" "bias_MLE_lambda1" "bias_MLE_lambda2"
0.0503652137416663 0.0540786940266088 0.100835140565322 0.0392308717835345 -0.0293606388682994 -0.389696840396524 -0.778738356512533 -1.49457460373443
-0.283126892246302 -0.0418571446346036 0.410395149153503 -0.090435955386734 -0.294982537671596 0.223327184933038 0.0766448326513449 0.149069913241162
0.0112213240938936 0.194973692374504 0.132163239724061 0.228930401719962 0.287132582107635 0.0240778408188944 -0.472724474550854 -0.13733556495023
0.0817121696502848 0.0855305935055228 0.154763697723806 0.260288276257481 0.222790221412111 0.313127460576212 0.340952674996304 0.97477746109318
0.00519352866294867 0.0221591570159591 -0.0562906998653563 0.316787531925657 0.439640289684334 -0.0834505261918308 -0.778878442559664 -0.568909410458204
-0.132425362379981 0.0105745613914037 0.108233942338252 0.135201246747865 -0.0184181062494378 0.200356385212482 1.57842578991674 2.02311360560698
0.120537000255583 0.0632631336484401 -0.124097014946671 0.0235853620602722 0.12049139975383 -0.0394517618975058 0.356938184955423 0.294304528402833
-0.128500459524036 -0.0581631409675371 0.00148770678505003 -0.00474447891754067 -0.129054453615626 0.0734502577176397 0.168332300578588 0.365333881948127
-0.038615833224682 -0.0618566287079761 -0.155334033763191 0.0716312631029918 -0.373328862579763 0.820262863483297 0.13553622369525 0.12683543014681
0.0892776208349075 0.0820551963771552 -0.274835440231949 0.231670909949937 0.282874923500176 0.372659521133309 -0.0255669245516058 -0.0032075651383072
0.209665292891079 0.173239960035156 -0.199552499562835 -0.23970125500789 -0.0678226922113531 -0.55918151356417 1.02732183842955 1.5860956665663
-0.105706252757293 -0.189572673605456 -0.165003109942321 0.23800761245804 0.0753956670752132 0.498406019820983 -0.123138148400393 -0.471623451062217
0.197602398221247 0.109420921329137 -0.423980680457033 0.208220693688094 0.363039201952165 0.233865258890079 -0.346337091800051 0.0588547193292122
0.0434423851019352 0.129388669763404 -0.000690774166652546 -0.0903968999460214 -0.126989919619075 0.0628351666574896 -0.0257796601686751 0.422298415548203
-0.00886735520722048 0.0392536911343693 0.0946697652550367 0.168934492044583 0.160461982566473 0.171546610347182 -0.279973021070172 -0.265623184513609
0.0196432729206613 0.0487690476096292 0.0585794025782127 -0.212201619667513 -0.118419672983467 -0.457115041110656 0.145372993718138 0.272612218509183
0.0209688029743585 -0.0386645972672229 0.085376670077878 0.301709497331108 0.0999581577632729 0.950241542333133 1.14490157642429 0.717003124652851
-0.267089490688011 -0.164529366838148 0.0431801984033705 0.207474619076159 0.376149697287749 -0.412882522093822 -0.67681330781865 -0.65970113772619
0.151292244601227 0.132806811760121 -0.0357865601259552 0.0330892615672429 -0.182460633799328 0.155663802764535 0.283198106646957 0.291254305137992
