"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_lambda1" "se_MLE_lambda2"
0.0758411331336939 0.141247919965537 0.0678140143565316 0.113522875384565 0.165154479252248 0.0977562741879415 0.40943150221873 0.569756205725722
0.0720518893411385 0.142035277298084 0.065864858828815 0.123968418419117 0.159334701275003 0.0970767190964029 0.370660682526887 0.491500765790013
0.0779359992409778 0.142159259034775 0.0699256410417916 0.1237735417199 0.18254783781842 0.0987667075415282 0.413861070515013 0.545316778573266
0.0757780747672691 0.131415903650665 0.0684372442260615 0.13330994285368 0.179720875091381 0.0961595376118916 0.443803841647009 0.599487433532195
0.0719701425900176 0.1396321819833 0.0654555530504544 0.105144489907705 0.148266354526963 0.0940484473916771 0.373398225749551 0.489826805597043
0.0744944304091508 0.147571575056387 0.0664058371721278 0.112906643621188 0.159272847276535 0.09612853902187 0.350953124981558 0.485592037551859
0.076452330178636 0.142603147570938 0.0685564589775938 0.113167021735076 0.153711550295476 0.0954473993592245 0.512892046211824 0.636097141680241
0.0752961157735191 0.14461475480693 0.0671603316783023 0.112306976850499 0.158144325360585 0.0950668439708477 0.453282537937044 0.582268115267701
0.0813194258801981 0.154515392727811 0.0723091951336566 0.119542345666372 0.166844668198364 0.0965340160664491 0.336708279443072 0.434809801381254
0.0765835003613596 0.14728445904115 0.0683630629487641 0.11304134073117 0.171454043322283 0.100789319695942 0.343004326016394 0.425372810402745
0.0724132289806752 0.141851824373942 0.065698552769977 0.111044265034272 0.159317720494692 0.0963633801930759 0.396523776967952 0.543911236503669
0.0685346493430429 0.135779740890521 0.061915747332337 0.124046693230825 0.172243279538692 0.0953367916927386 0.42141055359702 0.567992575928406
0.0766795115162329 0.143562850169756 0.0686056484837325 0.124644808786782 0.176284157535318 0.0963016690828835 0.410327078314623 0.55577982813764
0.0823698488755366 0.147225804747609 0.074027672328697 0.117377211308225 0.167879059809886 0.0970653432923741 0.346774308749637 0.468663548455032
0.0743012200153736 0.14429067131612 0.0669187339003168 0.113951977303584 0.163399810065137 0.10137165098576 0.396566038437207 0.507080746217579
