"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_beta3" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_gama3" "bias_MLE_lambda1" "bias_MLE_lambda2"
-0.0337783099754195 -0.10436781779833 0.0407026587448629 0.486581205602822 0.469947728937738 0.142855159632503 -0.47525844395502 -0.417168183564903
0.0751912628446125 0.13609946188905 0.0152936252109561 0.274264899047063 0.0604360542418588 0.116673542636872 -0.420783268462414 -0.408037885698065
-0.017727627657766 0.236900713437889 0.11698227977359 -0.0666442170917333 0.0406869824508588 -0.0123239235252694 0.224958071326521 0.357325927390443
-0.042850858365687 0.0156753647335057 -0.0559170621288819 0.64947659361356 0.924126630559117 -0.0756800201272034 -0.913295986162322 -0.759277402513169
0.117931445708136 0.265524130124245 0.0675268249181427 -0.309745066976672 -0.388054080453461 -0.110206595234736 0.549801641916738 0.553410363110621
-0.238536057464671 -0.502571820084796 0.10381781013161 0.327376376383219 0.074520779760669 0.169456780005572 -0.386968075106685 -0.486921246914824
0.132389993329142 0.155634152419899 0.108691393026523 -0.058602170902269 -0.0152102749797351 0.0235769724742396 -0.348584648146523 -0.492875020140783
0.00828066450205981 -0.000837846767105521 0.0782365479501661 0.651318185427835 0.636645815780938 0.261282213534577 0.0722486509953065 -0.0922221613436787
-0.167426490730484 -0.156124393806703 -0.205387715344688 0.0126479338294601 0.0546541801749317 -0.0965917389300402 -0.5565374738322 -0.676832036445009
0.259029822466798 0.282890782026926 -0.246393034494421 -0.434902197811615 -0.755435574697319 -0.17704830529343 0.488504251962428 0.865576931286424
-0.0442526908244777 -0.313506013620416 -0.0198752409744516 0.340638935033758 0.339827376346766 -0.0121429698218323 -0.362698667192771 -0.576770110087657
0.100817482690075 0.186565808368943 0.016749916425236 -0.124439592197176 -0.155672019382224 0.0451520933168129 0.298124607977003 0.417429505884037
