"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_beta3" "bias_MLE_gama1" "bias_MLE_gama2" "bias_MLE_gama3" "bias_MLE_lambda1" "bias_MLE_lambda2"
-0.113501553031369 -0.212839899818571 0.0919472812547331 -0.115219632907649 -0.0562805401833797 -0.0458350021609509 0.0400839533285421 -0.131274585552483
-0.011988054088792 -0.0558100810530079 -0.0722380708060174 0.0909935530450018 0.0821110133750241 -0.0368785744702281 -0.425117898458654 -0.47531047803815
0.0244646612853815 0.0785391476793995 -0.108873710733293 -0.0701174439487577 0.018805220805174 -0.0730714510135333 -0.343375835622478 -0.320805888459321
0.0466107834634093 0.0691857541214744 -0.0187776866135603 0.0605000983032022 0.178516286345011 -0.0753338224051928 -0.0694463250476296 -0.0565573196414014
0.00198340381755085 -0.0462748608593397 0.0440627362698474 -0.187335756608482 -0.250163218646216 -0.0232716813777488 0.190339027702601 0.189773413104281
-0.0577921839229592 -0.165695823132694 0.0747792875329349 0.0854107064957429 -0.0404999051004751 0.135066425445938 0.200412304267484 0.165124644604686
0.0429638051068035 0.118103287528861 -0.142524387067092 0.186522286495604 0.0477836751158703 0.124634344662378 -0.217211258827636 -0.0946912575779223
-0.00584265600778881 -0.00510610968918368 -0.0566138345797622 0.0429222312134997 0.0293284616038937 0.014789960793246 -0.0349193527656368 0.0861030164860735
0.0489092497439609 0.0880305621740587 0.101894323927262 0.0986299771190802 0.124867244250606 0.0754018007767738 0.173786594669713 0.149644798749563
-0.0141330853658286 0.0615109742028237 0.0895134548038339 -0.125690368020489 -0.135212510841328 -0.0707885629492796 0.314633931584424 0.469435448117085
0.0102472261692192 -0.0256761634760917 -0.0308720972476888 0.016163088314339 -0.00514933240742724 0.00715283520879002 0.223213129089421 0.32698859568749
-0.0941802334536813 -0.1397200049383 0.110265980560132 -0.13192511269504 -0.0616484096943247 -0.0877327185414838 0.170878081774419 -0.0324937400292933
0.0754302296228654 0.175972057782953 0.0154967888681736 0.0350291645087723 -0.0650653802703646 0.090774317814908 0.135851226414198 0.228759179002751
0.00402421635396438 0.0577507240601753 0.115781702588402 -0.0850991034374802 -0.0514674646469548 0.0311938324923763 0.106492781213793 0.0597864202227955
0.0330787424054079 0.0773844453116546 -0.0601721646321864 -0.0138273551991428 -0.0243003250543766 0.0305846521460042 0.124735597516945 0.233296367515295
0.0674565667832883 0.161066459426995 -0.0246647576657623 -0.15126713088947 -0.108971562664487 -0.112992491738846 0.158590374537394 0.463191323448504
