"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_lambda1" "se_MLE_lambda2"
0.0991861315937929 0.230093475673836 0.101176180102478 0.117790267469737 0.160492636636787 0.0941025585730834 0.23030810672435 0.296112696880938
0.0940961864749712 0.221449745011771 0.102503246178007 0.130460569282898 0.179617239480033 0.0962336481551876 0.222175276031177 0.292222290725144
0.106856151461654 0.250119704825221 0.113287969288633 0.124861782330689 0.165688211403258 0.0931215702728777 0.20008054986116 0.268017928673147
0.0911095304709741 0.227388547941249 0.0923647304247114 0.137369015647452 0.193415435420559 0.0989630090836963 0.252325125821526 0.340698658810339
0.0970863050750283 0.221333882773106 0.100890439693874 0.120117518894028 0.157443919995439 0.0928742025863891 0.217512050400716 0.289989937916843
0.0800189224359432 0.192621910775435 0.091396165079108 0.125858383720394 0.167232470018682 0.0941481737291781 0.237341343788078 0.305560478697833
0.0832684528498077 0.200723179195456 0.100538878372588 0.138372839525576 0.189643460381154 0.093200994593916 0.215208245782588 0.284600997617428
0.0911855345077497 0.218711259532796 0.0990031567482599 0.127467979757507 0.160341773933379 0.0951382739214393 0.222136428138707 0.289735483386255
0.0822613666782118 0.207774874015762 0.0889750928177264 0.135363780182535 0.178525053026232 0.0950100511164905 0.244464446342048 0.306424694219558
0.0924728176087088 0.21720494943 0.0916852668538527 0.124593531628574 0.159824179843514 0.0943493565874499 0.24105747138637 0.31089333340717
0.0858390313117945 0.211436982430732 0.0897604597673226 0.12489354034736 0.166845342407935 0.0939116572355863 0.235560796068233 0.303530419985892
0.096892634553785 0.227732590379318 0.0956029714436381 0.121568118594907 0.173466997979753 0.0944279092266299 0.244966392687474 0.328440142482426
0.0851087932650566 0.207206515120738 0.094586698935367 0.124103079663715 0.171652474400099 0.0937894548611942 0.224123553541802 0.287547770826941
0.0974610214281094 0.233754484472047 0.103481226578811 0.130819712294729 0.175723198974062 0.0931884612829089 0.23474345285571 0.30460227231457
0.0914981757697229 0.223098408237676 0.0975883070196166 0.119973272505253 0.156032325106304 0.0948089863573184 0.213009859287319 0.292863075341095
0.0988491613063323 0.232569255539406 0.0991791816530562 0.132789973089726 0.172159485342183 0.094782482087371 0.244494001663333 0.325366004755559
0.095209953821795 0.219852000666375 0.101471905007269 0.127114336358591 0.173879517430179 0.0930530898325542 0.217913295311562 0.294397772395474
0.0913084522733084 0.219836551826147 0.10176898845694 0.144058416724602 0.184435835405532 0.0949674422812374 0.242968722984835 0.30876848029812
0.0813443225408756 0.205938101147757 0.0906651353900677 0.129674392620461 0.17488866086043 0.0942754670895484 0.219463032640688 0.272691629789377
0.0975216678000969 0.221059562515332 0.0993866755623375 0.124642648083624 0.165248207482787 0.092711243341064 0.23728865129312 0.313794639203915
0.0838146015901406 0.209712257173046 0.0949480354497519 0.126396516546092 0.165661692657021 0.0924527182970036 0.215267253621561 0.288543149120976
0.0760832560890632 0.190436708362801 0.0885590156019004 0.131768462121246 0.171132774028159 0.0947012590696646 0.223272573148239 0.27864101543988
0.0880377578432107 0.209470186120125 0.0964245966626288 0.122616577380217 0.154873913327164 0.094993851816243 0.20888624973839 0.279852215728729
0.0896179025473159 0.212677397103138 0.0920609246650067 0.122589481187811 0.163370322268395 0.0952790265912654 0.262411394046976 0.33648992030549
0.0751055515530021 0.184608961736948 0.089633730521777 0.130267247511676 0.170580444970346 0.093697259959123 0.229516697912649 0.289551452100537
0.0907838595573747 0.212549147241821 0.0923483141286634 0.120702565714677 0.147281806801767 0.0945157492010491 0.234318912277607 0.301021646912353
0.0893535234193157 0.211496245728305 0.0995639208111359 0.135301827794282 0.182977319925789 0.0952109355139685 0.223179058585088 0.289758894253865
0.0927540243110046 0.22204154184008 0.100488907759462 0.135682358090223 0.179757594055793 0.095186508977928 0.223286403712438 0.293437994970128
0.0829033894136626 0.208683309699959 0.0838605007658002 0.131458787197071 0.173410017639381 0.096883718279588 0.230783619968221 0.290324639036628
0.0842881297665554 0.203479984303326 0.090157428325392 0.121697543250223 0.162502725310312 0.0943253497202856 0.232915856584455 0.296459654037351
0.0899313764590747 0.215287217239376 0.0947308209002597 0.135460988821871 0.175633632672638 0.0925914269547483 0.238298424849549 0.307419586280832
0.0899917270461221 0.218435509162206 0.0936119939484509 0.119039595257289 0.158186435539344 0.0943733829784696 0.223582656967552 0.277321973828044
0.0874371956690508 0.215200402076027 0.0925997711602031 0.126102895005539 0.163603032834513 0.0931636826364712 0.225911839267658 0.306470057618204
0.0855122867614412 0.20610997661572 0.0973903170139904 0.128457502147037 0.166247467863281 0.0945659136507096 0.225371419948474 0.291058291938287
0.0858929872138524 0.206257395465115 0.0944243223188983 0.134418737554675 0.173613805632037 0.0945675674263308 0.246348418693159 0.321349783938383
0.0902419647715417 0.22383217379381 0.091599867479031 0.141949840344971 0.192042581501809 0.0969374492333695 0.244345981016641 0.305915199206076
0.0936930791108257 0.218142240851142 0.102664274654197 0.130426507272594 0.169806198978241 0.0943392801859109 0.237857303632888 0.309547512789395
