"se_MLE_beta1" "se_MLE_beta2" "se_MLE_beta3" "se_MLE_gama1" "se_MLE_gama2" "se_MLE_gama3" "se_MLE_lambda1" "se_MLE_lambda2"
0.145464250307238 0.380670880169719 0.179169123857396 0.277395955421506 0.394006020858221 0.195430633896781 0.446868798537397 0.545355016030804
0.164146076019014 0.408280150654291 0.193363258856942 0.298940943791099 0.393856625042602 0.199592885880485 0.471109666930992 0.662288040561363
0.194367674452464 0.479049721425846 0.200261925804124 0.27844913598519 0.349633042547971 0.203194992931393 0.449391796592782 0.598046821585826
0.15868217582981 0.437675663807411 0.168708371019803 0.314337279524609 0.468097517164303 0.198736151043929 0.516392398080672 0.645343296623826
0.196979009744671 0.448045493999088 0.187444068727149 0.247992607781548 0.315268461755136 0.188282650498359 0.589633825950201 0.772691477631664
0.150323087444289 0.352491241317492 0.190389291891601 0.272648376789843 0.379898908453692 0.190494949811773 0.444410797081975 0.63754239377177
0.218362957605675 0.527710447236664 0.237078382142055 0.274756431326822 0.349283447832071 0.199996776021573 0.435733524386159 0.546446652514982
0.11385350464123 0.328554132074716 0.131884077400041 0.306972893674643 0.429155545129083 0.19222576590064 0.476040140487342 0.60582168022543
0.211851605706211 0.48941147704651 0.220458597181502 0.318873082097967 0.538891781686781 0.190574103433622 0.489761723895733 0.707756099421147
0.196524230244572 0.411134102854024 0.195972244466445 0.295697424550218 0.389045651799365 0.193214048635331 0.629505896361673 0.852794676431356
0.150752908331488 0.381102487076033 0.163163942464815 0.329734204357569 0.432548501364369 0.195849415092285 0.593426382383893 0.764775583300914
0.184458694497354 0.441248654029368 0.194932801772975 0.23570297311979 0.316334856183619 0.187944130323987 0.516561912817802 0.681025831720045
0.215733492691853 0.525902773364909 0.221906837132507 0.285058946889106 0.379461502352914 0.225296979808414 0.529251664998101 0.738109264073309
0.134195238796675 0.336827450664726 0.19696668382379 0.296273517963817 0.388141432767581 0.189173198054789 0.505909586175557 0.619268333493979
0.177595830036126 0.444121481158937 0.183096243174039 0.288927095655451 0.425447835014651 0.19612383556713 0.462544552689961 0.707044958039904
0.178319516237194 0.415542037257756 0.198634172729508 0.299906676763759 0.437746686349975 0.187113399486539 0.621583937179592 0.860977652739963
0.160919903854209 0.36346955579593 0.188492495901758 0.228214050259839 0.306399648055819 0.189474724270393 0.483263802466152 0.597456815453464
0.175384745348904 0.38751857984213 0.182870654079193 0.272706626313992 0.390935771884702 0.187177257224524 0.479878804954871 0.646203965918902
0.189228338234912 0.468388391518006 0.226651045420086 0.30106387007188 0.37602910103047 0.199503659845445 0.389309646893492 0.563867431210794
0.160165396894802 0.427734474096942 0.171533403844783 0.31157292060926 0.402911768826588 0.211902795463211 0.564803903385255 0.692670068420675
0.177743808742554 0.404310355899876 0.188878756384533 0.251949023278206 0.342657206996808 0.185650595724973 0.464454647078132 0.665093128092196
0.177083875604686 0.400116238839091 0.184499794507552 0.269097044945285 0.355732557791294 0.194788278579665 0.449403911771616 0.632299589009046
0.142145440591135 0.382301553309325 0.144023981199661 0.26422815911603 0.328263776090142 0.18560159803942 0.508834311963003 0.615101054218648
0.166971355829338 0.39545538836682 0.166100356383156 0.235962680481296 0.26468278150832 0.190024539734517 0.553525698695969 0.717232300746721
0.182067791720929 0.40900095427238 0.186392699488272 0.23563565723197 0.32917387571173 0.191841003272375 0.436587348503588 0.593818186495428
0.22918380990044 0.520986132290932 0.218976669618677 0.2856228287887 0.4182908191297 0.194403806842513 0.443928441308795 0.669236680470682
0.193674600137083 0.46308846258228 0.20962584385077 0.293925664319955 0.363577923098087 0.201627239228751 0.531446880185815 0.670270360989558
0.200062710250743 0.447365806751153 0.241923306998101 0.239672349786504 0.307973781412039 0.18789432162981 0.438171926816083 0.52913687738402
0.232759405520607 0.509451456823946 0.223824975427471 0.232347808316923 0.297377253947418 0.190507169984527 0.40739706628649 0.563950782958351
0.151815628005975 0.341506310122521 0.176759430656884 0.306086901090614 0.448964286135488 0.203883787091727 0.541482372281016 0.756888919767324
0.178327804690671 0.409658481475321 0.207931862181137 0.223975698031505 0.285156050885096 0.195526366623887 0.381421175503334 0.499419643828397
0.202086706324129 0.466790930293963 0.201922502634845 0.255711104009112 0.353908185576067 0.190961032973135 0.428734859168234 0.663345857499428
0.166971372497073 0.420726784116522 0.177075183922599 0.262476847573018 0.317606818478587 0.189601377205624 0.466362458885864 0.594378959501719
0.118292133299693 0.283949245343554 0.153069908078311 0.281990868285216 0.428836237510354 0.196376801560299 0.491044942614197 0.599108921421745
0.175722017069353 0.41949799366266 0.176779437752557 0.253524644924285 0.31875022219563 0.193815033766081 0.583294032327512 0.769053446972503
0.155730429104555 0.372826809048955 0.178824896170412 0.333579840820966 0.454946967596855 0.187315291417804 0.613427794963729 0.850544772266831
0.161538844116815 0.418851805815208 0.169046898580849 0.276989466075156 0.355237279057396 0.191185510819515 0.594538469246085 0.686584553920129
0.187687883361227 0.4298185601136 0.234016238676181 0.246114732984819 0.329991033531517 0.187476983267572 0.435007479566642 0.588079588066912
0.163657616639032 0.427135356420689 0.201824988605991 0.264102678286567 0.33727562254586 0.195312308587081 0.433065719862332 0.580368013572447
0.203490130697464 0.490766039659229 0.204295039776177 0.269098617799637 0.37820985519673 0.19988094539443 0.516534368834068 0.699597667693154
0.172982834056159 0.393640829104059 0.203283706004373 0.291588967303406 0.399159725181583 0.18598946578197 0.495524360688621 0.702130036602341
0.144780383963564 0.379783262227636 0.172886786807443 0.298753148735463 0.466405618848905 0.190280230232037 0.49921566243622 0.631640186847833
0.187385314841436 0.461075089573689 0.227945488202685 0.247072394014516 0.33358103406769 0.192472810922105 0.423858258271664 0.584859815558932
0.205440488862532 0.478245841701273 0.213412904958968 0.272835855985055 0.373498229200479 0.197758293774575 0.466339972450992 0.650382916636964
0.191548482406297 0.442837407110205 0.193238794112728 0.274095220641462 0.383091896801019 0.188725265953856 0.538583191249818 0.709851720482971
