"MLE_beta1" "MLE_beta2" "MLE_beta3" "MLE_gama1" "MLE_gama2" "MLE_gama3" "MLE_lambda1" "MLE_lambda2"
1.69696704652239 -1.34579239859937 1.10569233364677 -1.61556320969259 1.89619289204355 1.47749313099374 -0.842530554370633 0.136084891711621
1.35057900484949 -1.5383394149391 1.37021335821727 -1.67690912912187 2.00357915624713 1.26851463335562 -0.375894382413143 0.312735196063417
2.10523725548111 -3.36131088204492 0.984393326837346 -1.34618179352044 1.58059798955232 1.3215695612881 -0.809016158697969 1.41895584475599
1.87907606017235 -2.85459937270929 1.18264482611814 -1.21515456214733 0.569879321218218 1.64457194139651 -1.5483961048234 2.31666972072402
1.79265245883697 -2.01778324488143 0.958810217680953 -1.33580586521597 1.12425019302398 1.50452324459322 -1.25678829782393 1.51727311867862
1.89028352530178 -1.83929621480055 1.16940809775319 -1.30545634852161 1.21608183231191 1.59986599918868 -1.70325328694451 1.65564784673519
1.61469336285515 -1.64361409272994 0.936430594311479 -1.18400375077876 1.68079921898815 1.32444934832713 -0.667235142347993 0.612186590455713
1.73167729152499 -1.52196611753802 1.18652691700403 -1.0103383356009 1.08553386085486 1.28618793562347 -2.28480445301286 1.27365898058117
1.93816919221063 -2.34017494662663 1.31258718284384 -1.14609979142214 0.86770320406723 1.56054076070271 -2.2013252298086 2.45875433702517
1.82142933439126 -1.75426814593749 0.622511898452036 -2.02024870218166 2.16983718081875 1.52189076906331 -0.997456361667183 1.00947773888178
2.25477621675397 -2.440027111665 0.7280902747651 -1.75516209079013 1.90212196928316 1.66039352992616 -2.37499886542071 2.51117988540793
2.08883003384699 -2.56957726061081 0.796063248147914 -0.663008579084049 1.10951037737704 0.6824127013678 -1.39528235404571 1.45839701415677
2.06151900295669 -2.53542810086686 0.67325581988401 -1.59624158724771 1.32250772837588 1.34080834877468 -0.520012642518016 1.15068044146715
1.47584501691786 -1.12406864844482 0.831215963374719 -1.62716622001177 1.50041224052102 1.75529033886012 -1.20954870891709 1.51301159355187
1.53632610221884 -1.90153975019776 1.27574280892309 -1.02309895720711 0.78091019189885 1.54539747891551 -2.71234087754917 3.25296238680904
1.83532168109941 -2.39298480661193 1.0955013900674 -1.91904338572784 2.1446589502837 1.65262648252944 -0.712133528611233 0.709971110679858
1.93315246572166 -2.39350818434135 0.950314623778 -1.32952640933642 1.24067880846915 1.62983394306475 -0.943420532433893 1.02789815566721
1.5621512986854 -1.85094949807391 1.25973117944732 -2.19838420792416 2.47789618322396 1.61666781849658 0.0342507964151009 -0.362638702304535
1.79164713126885 -2.64216998746723 1.3781464146278 -1.19567587323657 1.14349192013535 1.57779742158622 -1.61393426492081 1.46821109535912
1.83145885156616 -2.41408919477623 1.34580374193928 -1.20311696885456 1.21133821523194 1.26021044055455 -1.24420126444607 1.73069273109363
1.48562778234602 -1.54948925913682 1.13648465526497 -1.75529770470387 2.49043650163799 0.673381986958852 0.312921295422097 -0.459595184822956
2.13381045978727 -2.43036459319634 1.05840042063459 -1.47488890305802 1.56685762481199 1.67824317344945 -1.63562962001637 1.65454668790864
1.87027201044329 -2.425771663206 0.919713444800465 -0.696628201107543 0.340566810100626 0.968086873112986 -0.662444529183351 0.401645982757312
1.80313262780975 -2.23425052928663 0.781496567091973 -1.73966666274109 2.34808194842881 1.1285891894115 -0.00817748039140844 -0.280183951801794
1.60169614120351 -1.27724432016362 0.641528251703146 -1.74495638456488 1.43316373040869 1.82375311235818 -1.15515795444219 1.6185901124271
1.94767460665998 -2.76259228483686 0.994177726412213 -0.853941860493405 0.391396504020394 1.52582335056091 -1.35488660102021 2.19822440176702
1.87089077944386 -1.96208966916855 1.16892105750505 -0.83221650899843 1.02597542560281 1.24903124646592 -2.03898510094422 2.03360099995416
1.20614582631413 -1.52591366497817 1.66338724659891 -1.58230483524538 0.995243867186778 1.97524775780196 -2.65243067471359 2.87203153513709
1.61003885472419 -1.99956284814158 1.09861490637248 -1.41007403091635 1.53428187421144 1.5073042324016 -0.821012398541055 1.55614151790321
1.93951315048223 -2.48340728530887 0.919070549133722 -1.75479012105888 1.07179895738411 2.09075107690973 -1.47948037964767 1.81675670869648
1.20546892539313 -0.518198761333297 1.46752506065954 -0.77759844033378 0.489275514647694 1.33228818778252 -1.36014553329501 0.510794952811664
1.1722253617147 -0.921888466768202 1.39068909796548 -1.47652925595643 1.13654584085911 1.90081301801811 -1.07062460966243 0.851833371474834
1.66506473747642 -1.76202737948819 0.905341720613707 -1.43580547565653 1.45981691806525 1.4165118400632 -0.860976569291931 1.19621136546381
1.5913763955315 -1.83762349120673 0.902777586585882 -1.3205397320416 0.392841149089099 1.95354175855748 -1.29251465023842 1.11748045019376
1.62317855076504 -1.61977305803831 0.874604392115435 -1.87224710923446 1.60020811676159 1.90595249101125 -0.846617996116675 0.880161950779128
1.91839908398288 -2.36355048830549 0.911209037835855 -0.834521578901947 0.508416869065346 1.34654410154366 -3.11136395536374 3.88104380359798
2.26934708011848 -3.43372131449121 0.997397670750709 -1.86266903020018 1.36282872305432 1.45983747479446 -0.769866723312973 1.90270768773515
2.02952341733816 -2.45385946604115 0.457897550321758 -2.02669388991488 1.12260072633579 2.08793497064476 -0.168270451480004 0.460771756277931
1.96855268353542 -1.83391562938295 0.894933323354085 -1.48253077028102 1.08165608672973 1.62653577817891 -1.16247934069096 0.789427767338134
1.6947240293085 -1.66727354013428 0.946987772086029 -1.42783356938181 1.48723008825555 1.41091022541529 -0.83546350302377 0.471701484682894
1.8648114642866 -2.09416382611401 1.05867882835198 -0.528942937921797 0.647430523391679 0.963525538345102 -1.56545559987731 1.50012707609694
1.75743494820131 -2.31035558973011 1.1023174183105 -1.49931276886932 1.94087978666863 1.22632987940161 -0.555069365368377 0.542377239888676
1.83119106735153 -2.42809165826157 1.18886237112139 -1.93029301123643 2.83942530843186 0.63542864364991 0.325099712774908 0.0682468397813311
1.66645396508766 -1.82684624779764 1.3080016209259 -0.978647451477479 0.977762266982933 1.37593488227592 -1.90702258913816 1.7348379371032
1.83361504912924 -2.34278530933696 0.982667166054306 -1.63897968055972 1.71172667524008 1.48976278493214 -0.735718846783071 0.599460444983715
1.80128355468053 -1.91604423216764 0.89785469982004 -2.08617986177084 2.22383947683205 1.21197861350435 0.413242842345397 -0.924150495359373
1.56800672055853 -2.05182659492689 0.946816825228876 -1.38190828638646 1.34068180246391 1.46022581343898 -1.11849720616933 1.45445858375938
1.30710653630046 -0.724663820824524 0.832656102194021 -1.18202717346774 1.18418980480343 1.38786276017042 -0.901433801258918 0.255412900779522
1.62953100378162 -1.496167126078 1.25819442878548 -1.29108696140664 0.49619769629937 2.09209626504077 -1.85322657098622 1.53599342418889
1.88521396184917 -1.96792949093713 0.694745202442813 -2.19687212870271 1.34473957863058 2.30164859551827 -0.434595255638278 0.50877748387578
2.18503449758275 -2.65412177283026 0.540757703657683 -1.66630847357242 0.924106384413056 1.96995104551699 -1.15910669748972 1.6548675645488
2.02829867755366 -2.53508385918719 0.852759230952666 -1.54534590714706 2.00310251566675 0.939955335991662 -0.337465205972982 0.746784827926649
1.6899187538721 -1.31521801440503 0.945369461484052 -2.27874478967639 1.80468438323183 1.95235719401906 -0.497250017039675 0.648470681734878
1.76948236526984 -1.80315979507599 1.01066921346556 -2.82345960461814 1.85146503465242 2.62529023430092 -0.574807569678585 0.476394880219374
1.71221568545189 -1.34335172049657 0.827566806577714 -1.7291301267621 1.69074513018195 1.75639495538136 -0.428245970858364 0.15613434602223
1.95107816499401 -2.37849746490459 1.0193339443951 -1.99807783294724 2.82806237304928 1.24579291898577 -0.523806908685719 0.375049071329855
1.5977919380026 -1.5283227817006 1.23355235311756 -0.886881266967878 0.844936539666599 1.39838874640393 -2.10005362691949 2.2136688732541
1.56743118420693 -1.27306293181791 1.13759953043093 -1.94633986051707 2.0627603507943 1.43945869865773 -0.580605037886204 0.246590478464903
1.84887180318462 -2.49555537413471 0.96318423984369 -1.42647316160524 1.01423606953814 1.82019001846406 -0.732185424582792 0.688530081049422
1.71850156921213 -1.45118721938434 0.714765204973862 -1.6634936794369 1.93155479522125 1.47638136757623 -0.897722783434035 0.886724763256585
1.73649426375632 -1.88257714354358 0.273850046933548 -1.76802197925835 1.34218936078466 1.91790558117208 -0.0799767755154022 0.441564428770139
1.88467113613153 -2.53863891372224 1.06141286259139 -1.32808448264963 1.0655862910843 1.58108279094427 -2.41285764440919 3.32882784851591
1.7989839522893 -1.39658405584799 0.411876667149443 -1.66994724406289 1.35410302462779 1.66695951922349 -0.633319202002854 0.504238811845002
2.20743744293233 -2.78752470547498 0.932656879324404 -1.26185775841875 1.39862223805495 1.30660775117812 -1.60764712733618 2.15211480350992
1.64999153223566 -1.71911363397282 1.18673684592008 -1.5682194187246 1.34719169126754 1.76526111741554 -0.784807062720178 0.46045492105635
1.87201999141726 -1.47081727808673 0.821365280186928 -1.85638834231398 1.84306012907842 1.63453543890346 -1.71109707566041 1.71053906661673
2.39257326182397 -3.43179033228854 0.235879814757233 -1.94295367626558 1.90443532590779 1.50306905650713 -0.896600608594928 2.29359300414548
1.74665495098823 -1.51037428618919 1.1397988875966 -1.04624968387811 0.9543012668193 1.67130217353678 -1.57458260996077 1.26336924937336
1.50368271305229 -1.58447496770185 0.82132465950599 -1.13327615045007 -0.1080657965994 1.77473127828806 -0.81615697436717 1.53886719512473
1.72359469417951 -1.87879687164724 1.17426635520643 -1.09336889144446 0.58610288842682 1.64532776388616 -1.56683742086985 1.3315872506391
1.98364521908909 -2.62227229757538 0.670962803005622 -1.32219766347027 1.24955448763565 0.972189775784999 -0.875015931248108 2.18826022622394
2.08053359581009 -2.45821527527931 1.1280758117644 -2.17636962962381 2.00373453516053 1.48617666597175 -0.819448494850286 0.654571531575103
2.5779595892549 -3.83873251139432 0.348963223960496 -1.08544158807331 0.529653850662026 1.21309448787621 -0.404956191085506 0.637981004021689
2.24340409998315 -3.09785653118296 0.769553805436801 -1.71254511005697 1.92337581751518 1.37245521767147 -0.529257439778556 0.687458134791227
1.63378137129041 -1.84668727896889 1.33628998416783 -0.876849386303769 0.494790225613845 1.19464870082675 -2.52128416024573 2.85680870847048
1.96239587608689 -2.1095999631413 0.743856488262039 -1.70023109950929 1.24710488375351 1.58632450072608 -0.532072981013102 1.03315275088763
1.96271874759726 -2.25376163632467 0.73238681389152 -1.80181728446668 1.40798582729408 1.73422375929318 -2.50286208743471 3.5950438691439
1.87699142869024 -2.40232086025833 1.10508939721086 -0.823377169926977 1.01949323045113 1.26557908955368 -1.51506420989102 1.66094863999279
1.93778109870788 -1.89264659492437 0.711680421950516 -1.01590617459883 1.33482042397242 1.10194687066153 -0.560172618956242 0.816304292773487
2.08365372727481 -2.68698812327791 0.731494368595654 -1.53237823772651 1.77308808447688 1.45177830019044 -0.53863494245459 0.826742624756487
1.89661044035835 -1.89604630959815 0.966206207749522 -1.17334741920569 1.10638010856195 1.47876215123573 -2.19098354950895 2.21997228413132
1.99412392093393 -1.85125842203757 1.15013520422397 -1.58119060100527 1.21610587200623 1.60206198817871 -1.52493439952249 2.14386527270208
1.6618937949318 -2.09775987088091 1.04840932103673 -1.08651990172581 0.719858491945905 1.48742190551224 -1.88553344620124 2.2912579354065
1.68801856643866 -1.81136369987551 0.838056297292936 -2.11784531267759 2.08455308501114 1.4295050597416 0.334040006278074 -0.42944605464943
1.65731428277615 -2.42928539880963 1.01055580266663 -1.14629616077223 1.38971006884733 0.68672242141909 -0.326659369291875 1.29623031073146
1.89387485505295 -3.01923715536286 1.05601373668843 -1.34232920058074 1.31860069698497 1.49321184758103 -0.973602298879084 1.03520269389895
2.27721898606332 -3.06276336551276 0.620490124085604 -1.41562200716399 1.26839410570373 1.5344054234916 -1.18657511293763 1.37573001749827
1.72302617125812 -1.98838991575078 1.17557897548962 -0.68369546786623 0.880077781026646 0.821964428645855 -1.36449453064795 2.01629643690597
1.96516855368405 -2.06460419799169 0.752293160980071 -0.92773809249248 1.17218227548838 0.884488079890655 -1.53760532192045 1.0949335115046
1.29276296912795 -1.09471224608079 0.884452650915891 -0.970563307803089 0.0835117135984884 1.38917627565204 -0.974495907506143 0.996377014766185
1.94015399840988 -2.21223165693462 0.74110866372157 -1.65529212231899 1.45957865442834 1.53986196781023 -0.690883254147858 0.782231731432815
2.09729163433262 -2.21403048227051 0.929511403914303 -1.72102208800293 0.99835849029609 2.00797857295966 -1.61999201873783 1.92384042497739
1.57450760751718 -1.99629617594664 1.24957122919914 -2.13857280152412 2.38722479993178 1.90288728428571 -1.32448857094129 1.50688392669215
2.08729011130887 -2.4911403774691 1.21193860951817 -0.853723339379198 1.14030428795835 1.05935091430425 -2.77802306875795 3.16930963575653
1.6181001855433 -1.11091643092512 1.05851085500519 -2.76872112105361 1.99349704115686 2.56104567491103 -2.02481441116233 2.32713019660083
1.72744905542146 -2.05458369937639 0.553130211632584 -1.44748335366268 1.28775437616976 1.481143670762 -0.615570609361385 1.07204229139567
2.12718539733452 -2.36509876825742 0.786169472342611 -1.12600203180784 1.09544535902408 1.25773639453768 -1.79647083196595 1.81442330703645
1.69381616291956 -1.14326365665994 0.686060732823759 -1.50706907547402 1.73510189368879 1.36912723079367 -0.320520470425728 -0.207741314092301
1.81602313182189 -1.85748471530123 0.939698381078569 -1.72508501471792 1.55981749167076 1.65557345566042 -0.458447872330313 0.209787808236097
1.99135802314644 -1.80288299364657 0.737137346754019 -1.36211193897652 1.2786228426749 1.37470094903878 -0.221345312627148 -0.4103733710982
1.71074883895509 -2.08801783446144 1.14109340222932 -1.49542299974499 0.969966838161692 1.84985421502502 -2.07992451458379 2.21426195573863
1.81850055735466 -1.5304504680365 0.832112388887576 -1.19450043033774 1.18733197342776 1.34369046957538 -0.66965083957927 -0.0823605732348813
1.77460538821092 -1.30221730136143 0.755800295610808 -1.05447913351094 0.910172863596359 1.20811634208963 -1.81989435348735 2.62434528126232
1.76147129726097 -2.08490106273501 0.957279325732294 -1.62767261182669 1.17575853375278 1.73271250312996 -0.854596654342751 0.818358544339059
1.75507388907358 -2.25439562876894 0.76974399417323 -1.87544166488923 1.88717734613296 1.66599619049612 -0.346236419240711 0.429979778482134
2.19659335998681 -3.72958366426281 0.967783732767588 -1.52369824452347 1.26574085230201 1.77957477594706 -1.83324394969344 2.8604627151713
1.80632728881281 -2.1844363229381 0.932102020558149 -2.31943331592384 2.08196383794046 1.96717467880026 -0.822612155046899 0.712237488783856
1.80326337438187 -1.39953396816544 0.979685403607123 -2.53868880398862 2.309275396765 2.04246142026688 -0.673492415035543 0.607135434132561
1.5840857537417 -1.55764810530396 0.869064401101512 -0.950253439126257 1.68901085165693 0.821800406291184 -0.44363131335999 0.581461175195757
2.03883586375622 -2.35647161169314 0.753652812997118 -1.7733415011079 1.3597789267385 1.77674933229082 -1.08531053038183 1.28650637615567
2.12165680585733 -2.93792518358606 0.426554498173285 -2.38425874073271 2.33234627562478 1.41040010963926 0.714731029837868 -0.138672206023688
1.97329919722011 -2.13523368190146 1.09710237200693 -0.909279644594968 1.21500896760444 1.03533295939636 -1.70369023140524 2.16910866484452
1.99913063040471 -2.39170634651449 0.709636239280062 -1.58192136199224 1.3823731222774 1.68963868698656 -1.03852087120642 1.43475512780278
2.36878939088033 -3.30966174392326 0.36586255339753 -1.60048798780686 1.13834723239164 1.62564648494656 -0.839158022407708 1.50782021982889
2.34698043694946 -3.58413081522928 0.573159218117426 -1.53480890668819 1.60155273728599 1.29340851194304 -0.791987551566212 1.46332435574556
1.97471523197506 -2.58931634453207 1.07804013012954 -0.989184991716557 0.518447988693565 1.3870223777114 -1.72761219759835 2.1088197529069
1.71114653484344 -2.24250035467001 0.662822793841596 -1.76153761291744 1.57732356382147 1.54527940190072 -0.288805968594374 0.312149584148606
2.08064012239635 -3.10824911988424 0.900760435228513 -0.851718645592066 0.266259667097718 1.41701199606227 -2.17744803707882 3.15790713942108
1.16533878167461 -0.839438852518836 1.3854786496256 -1.45140115620157 1.29760024911039 1.87304231028646 -1.98350958920947 1.74484065809138
2.27538027369977 -2.37103770606718 0.716002408436135 -1.17228171043334 1.1017973152266 0.85841426691181 -1.94631281128153 2.12298327426825
2.12905250925837 -2.50853346367522 0.771100921551975 -1.82419559019985 1.50866766706526 1.92848461340208 -1.05686875455087 1.33282179062233
1.78698128205241 -1.98201515692259 1.05583993664611 -1.21830303217199 1.4015553686136 1.28800068868377 -1.82494710633066 1.87666569989598
2.0564778955439 -3.25741241152853 1.05746972259276 -0.904068863672488 0.710712402353655 1.17502310889524 -1.88928952840183 3.76264968441674
2.04169633329448 -2.78764653844046 1.10634609186161 -1.1464193121756 1.84776822525319 0.89722162839054 -1.58702102781523 1.90329346790947
2.12246309586073 -2.39177896717428 0.496550796251888 -1.42391562902351 1.0344694485578 1.6031337414021 -1.35207827442362 2.09809116410272
1.65175366413796 -1.59582705736057 1.315295332724 -1.25170585530922 1.60009639906208 1.25746220233098 -1.5039187660996 1.52717798569515
1.80107326462548 -2.0907501244451 0.698067805778984 -0.936806035855666 1.32214039502146 1.16374244442802 -2.07524483041167 2.78560345545729
1.6960140188311 -1.99672178505466 1.49826953294135 -1.54050891142341 1.75540358441055 1.77917974303174 -2.43699054635705 2.53340634751262
1.82706259742176 -2.27083132226516 1.19328230021732 -0.94071775619761 0.681632372230175 1.58315371813597 -1.69574803719714 2.16807900005409
1.77375689754874 -1.81701353029104 0.859144191730314 -1.95366188651584 1.63127655911505 1.69154502052244 -0.253167784555085 0.360037041442148
1.8263612086914 -2.14026949908653 0.934065938721314 -1.52070995881788 1.5120738833694 1.7355427296118 -2.2739876877211 2.83070451144104
2.25874974548842 -2.87067601382909 0.896226993016413 -0.761210783418528 0.647250090945431 1.2819273303474 -1.57948689890858 2.27609752306289
1.67295651048016 -1.46786275172476 1.01526939647926 -1.92994893826617 2.27039035526624 1.64269072530901 -0.77150367379689 0.531722246638398
2.14117044180522 -2.75785892777319 0.724965038157554 -1.38364541329014 1.46938890591822 1.23450641208966 -0.878687727304621 1.38054794953
1.81182337702173 -2.06751528700798 0.844713750458528 -1.54600452493244 2.0531368016291 1.34645089282037 -1.23417864586898 1.28053505369395
2.08331918797989 -2.28741452228999 0.919913348292635 -0.899988029595144 1.02511642199173 1.24442220925841 -1.4102217436888 2.01614767350148
1.98610921771281 -2.34159369324664 0.308465843574184 -1.12766058787348 0.710886525762385 1.28968800101474 -0.609006967778333 1.22094319486656
1.6119359586127 -1.51457201032155 0.903538738623726 -1.12394898157555 1.66606945534768 1.12172206969879 -1.1302377594055 0.661449913554094
2.0368157024505 -2.96556255180696 1.19500361155375 -0.970323531481356 0.797631615958887 1.07111102652912 -0.834318410127868 0.903322994255252
1.61790297910908 -1.56031727605348 0.888184826657548 -2.28316616466416 2.47144787104698 1.09598375608525 0.968234779325431 -1.06174765191313
1.41164414115623 -1.47617020217935 1.39389628453668 -2.3259468884233 2.93573865743818 1.4320933620697 0.266858130455438 -1.2315141289201
1.79229391300651 -1.7714609628613 1.0976377500623 -2.17457645145097 2.47194613258174 1.55478373885688 -0.318856031337562 0.0544985903871615
1.71842204799628 -1.4725636262629 0.70664075146226 -1.21819698681429 1.18061054188703 1.40292907172557 -0.750274662577307 0.893940827838767
1.54310566010063 -1.53589863977138 0.879443679934771 -1.58421212671431 1.49079483004894 1.38888881276909 -0.397775078070713 -0.0342779428375089
1.83157017623798 -2.41712610849145 0.720633777102551 -1.9659748710382 1.96044301749772 1.42063046095737 -0.53309910990607 1.29685499276036
1.33357821823569 -0.818940941601624 1.23786794891642 -1.99836473069654 2.21951438694188 1.55081279299329 -0.145554383937512 -0.129831487081269
2.09617319222794 -2.57658311368067 0.793410159487144 -1.21111281213947 0.945141592848122 1.71049067192489 -1.98293294686283 2.34945689895387
1.64049823550215 -1.581763774652 0.999373328514082 -1.45254527278997 1.49376118319589 1.59800788862371 -0.956128998566196 0.850249403090728
1.46672332089643 -2.08943605163372 1.21947284122626 -1.66343596205706 1.10879568854494 1.72128220074568 -1.2975505263327 1.88856738282931
2.09323521180422 -2.54438362014472 0.870036324655083 -1.42506645705368 1.13171374885056 1.7593890323107 -1.05150783024299 0.698788013709068
1.8835855553393 -2.29156521656726 0.906934390075559 -2.29610222663521 1.9255564119036 2.01470120840817 -0.447553299310121 0.345758364058231
1.59020481218102 -1.36950242764661 0.637229811637075 -2.19955541719808 1.57881673394276 2.37224258803979 -0.508635943819059 0.417439832831064
1.77069475339469 -2.06336854848153 0.618729953108176 -2.0008817205909 1.87772105404179 1.32168666094917 -0.295311234042991 0.589224292224139
1.82470250946995 -2.39826337804894 0.944232325124823 -1.70296972929148 0.909231598193909 1.81627832485378 -0.690586408823369 1.33411906670278
1.79004533144495 -1.8466306092189 1.02724206346635 -0.966549240794038 1.30758587098422 0.802817521347038 -0.56526430513528 0.383008432759344
1.42800886249208 -1.46603111281969 1.10975242356121 -1.02533353209011 0.822478866801583 1.45684840979725 -1.51372954702228 1.87511560589425
1.75874678038939 -1.82158256118061 1.10430730275625 -1.57314461810471 1.64080478278424 1.67901478320275 -0.63617131387243 0.395655332538726
1.95167373404678 -2.50320829822635 0.824034807847218 -1.17227455071228 1.3569531984635 0.97513395924652 -0.467157485053658 0.209139298862035
1.43475246783469 -1.88670544641922 1.36642702601717 -1.38603587911818 1.09358052931459 1.46414081651069 -1.0808695768425 1.58045725238013
1.2179230966404 -1.29491072879769 1.34311595382578 -1.18668324453929 1.32703685102074 1.41041130689715 -1.74015429922416 2.11968568277956
1.89048133877555 -1.84867735594346 0.825139407931779 -1.53689858490518 1.12118350819724 1.51652642593977 -0.82928510453821 0.555725674021142
1.89517799799309 -2.47150160873001 0.950501734435255 -1.84148170294577 1.5933631751518 1.97904858830829 -1.35703063129795 1.47551386168889
1.544749820436 -1.04838672963014 1.14567601065241 -1.74534853779274 1.25796982308473 2.0623143016048 -0.544602108028185 0.30656206373987
1.52211768027995 -1.29098481348042 1.02425187350269 -1.22537255255707 1.3967937747207 1.48888310792806 -1.75732480855952 1.96411835160012
1.8519026742808 -2.16116280858413 1.22635934282583 -1.49065015393537 0.351562156332395 2.05733626114191 -1.3511400389353 1.67873409819566
2.04743749610269 -2.86742539487411 1.04472922463931 -1.30052772973867 1.46712776701728 1.45187173334516 -1.78191044720068 2.5727652991864
