"bias_MLE_beta1" "bias_MLE_beta2" "bias_MLE_gama1" "bias_MLE_lambda1"
-0.00511079383244367 0.00121735352930428 0.0972761441200362 Inf
0.0015879045456685 0.00315869686265921 0.00286787481834006 -Inf
-0.00856693042239754 -0.0096190170121577 0.0400900894258235 Inf
0.00605083873431648 0.00604255916829583 -0.077830236813329 -Inf
0.0151292920281149 0.0164651262532776 -0.00123664261299001 -Inf
-0.0114177762337268 -0.0171012509936181 0.000684437625081157 Inf
-0.0143933150268899 -0.0309859913670928 0.0305227555077517 Inf
0.0148407353768857 0.0189535722405336 0.0345348577989895 Inf
-0.0112416831729054 -0.0042170137117616 0.00300866635752427 -Inf
-0.0153850030866231 -0.0188327378547472 -0.0746826577194308 Inf
-0.00684852968043206 -0.0045374174342532 -0.0531965082371233 -Inf
-0.0227724765497591 -0.0262909310309467 0.0619799309635195 Inf
-0.00623852458662366 -0.0235599305108899 -0.058161822162682 Inf
-0.00252872775171008 0.00140262719628891 0.123889269824097 Inf
-0.0125060184237888 -0.0242850605906267 -0.0133690498693744 -Inf
0.0168686557947972 0.00818929767309415 -0.0670932336293802 -Inf
-0.0112252629309862 -0.00701527700529437 0.0150663747036194 Inf
-0.018759677077919 -0.0222303090793861 -0.00270524617617443 -Inf
-0.0113333515705795 -0.0211586367819209 0.0586254093202333 Inf
0.0136368405287691 0.0183247218496305 0.00799716000295577 -Inf
0.02041399047729 0.0299626080587741 0.0959574712529965 Inf
0.0170797290764506 0.036996514121527 0.0220675225860107 Inf
-0.00127397359958588 -0.0185939324459867 -0.132086990525226 -Inf
0.00967791987346681 0.0237476535744015 0.0289997836335382 -Inf
0.00144288445598678 0.00754224728966948 0.0591796503799253 Inf
0.012920541877137 0.0345561142403375 0.121803070440547 Inf
-0.00197550572963996 -0.0150238632204928 0.0505460312185409 Inf
0.00986826559024522 -0.011587999708304 0.00787126195090949 -Inf
0.0235140794100053 0.0457612983311813 -0.0384084193273324 Inf
0.0144654190460396 0.00142680966499541 -0.0009516573948341 -Inf
0.0106192098142187 0.0147999444088151 0.0685254221375903 Inf
0.000447635526628734 -0.0132692568896961 -0.0156566972007791 Inf
0.0137889665094494 0.0127462336715341 0.0411661121809995 Inf
0.011746500109092 0.0325989931021046 0.0208687525427208 Inf
0.0131486299959973 0.0121891646103683 0.112941551902108 Inf
0.0191772234079115 0.0137055878631993 0.0872391195938119 Inf
0.00862245381222017 0.0217431769565143 0.0488354968883954 -Inf
0.00520634184590276 -0.00992260505724336 0.0488108424875469 Inf
0.0216570944739258 0.0392402526803794 0.1843663377741 Inf
-0.00909979618264071 -0.00392682776492747 0.0206280962169923 Inf
0.0154313421840314 0.00956775116552577 0.0282354044064362 Inf
0.0186176585946237 0.0465295864059203 -0.0645565545703576 -Inf
-0.0192096496195639 -0.0260857732219899 0.00332268982193765 -Inf
0.016863061530222 0.0236373251451929 -0.0123905927824159 -Inf
0.00221010088960879 0.00181068588225294 -0.0656318434936168 -Inf
0.0202590880796179 0.0381254103163778 0.0684094943563566 Inf
-0.0307314172865627 -0.0458209014574869 0.00631867488479901 Inf
0.0176057492502275 0.00793056598849257 0.0252156514508076 Inf
-0.00755078083501462 -0.00598831933788122 0.0844328563477137 Inf
-0.00211792162243507 -0.0113476623836931 -0.0340963873195735 -Inf
0.0211950242522406 0.0206099136031434 0.0127487707428417 Inf
0.0109179627601542 0.0362593431059621 -0.165120264034374 -Inf
-0.00948830722141667 -0.0192381879946481 0.0116314271338288 -Inf
-0.0128464719358225 -0.0181651765094939 -0.0362683441014316 -Inf
0.0247008711947487 0.0315512654442875 0.0200958235966099 Inf
-0.00731380396399651 -0.0216703792512323 -0.0425660824931369 -Inf
-0.00929059673677504 -0.0129590029454076 0.0529448883584925 Inf
0.0144610958180862 0.0337315019982692 0.0265092099735991 Inf
-0.014551951595027 -0.0233910063193846 -0.0103911830704913 Inf
0.0152693997178698 0.0268611405619473 0.0868421999998647 Inf
0.0306822370115442 0.0375714115233351 -0.0804859608386849 -Inf
-0.00806879135017108 0.00200038070484793 -0.0481666272077831 Inf
-0.0163572398918517 -0.034133937548316 0.00237722943094167 -Inf
-0.0108336667279553 0.0103355465593906 -0.00586403600465263 Inf
-0.00438673866428062 0.0163082624350658 0.0726424065424204 Inf
-0.0192468843849709 -0.0238729946078836 0.125721776656369 Inf
0.00209520772259952 -0.0145037900255283 -0.0786372914528677 -Inf
-0.0072784244409263 0.00215537503178107 -0.00383657505391437 Inf
-0.000383027567087063 0.000182099737408838 0.0551503787451394 Inf
-0.00743646517609082 -0.00369414259030813 0.0269585386069331 -Inf
0.0216330914153712 0.0393737010251221 0.0832051344782523 Inf
0.00281299403641863 0.0105586155854221 0.00046463449759773 Inf
0.000758260940299618 0.0103134105428508 0.0513636491575858 -Inf
-0.0213744483062055 -0.0224162725301114 -0.0448371134945582 -Inf
-0.0169072740061053 -0.0278365064912961 0.0154055615811588 -Inf
0.00194854610850855 0.00851595292131137 0.0384747622129001 Inf
-0.0178692862549755 -0.0213249966145328 0.0300129474477899 -Inf
-0.0183943907894118 -0.033827963566193 -0.0700016090527801 -Inf
-0.0123264480629937 -0.0210582510749132 0.0764561982453358 Inf
-0.00305040715701049 -0.00615972921219857 -0.051047116120622 -Inf
-0.0137949361405173 -0.0427926926242641 -0.121192454640752 -Inf
-0.00579916072541404 -0.00981127478268528 0.000502732774712022 -Inf
0.0242905557033496 0.0305460504149428 -0.0394307677003501 -Inf
0.0157427123719802 0.0301581775744947 -0.00766414749227639 Inf
0.005880220578449 0.0242443550899562 0.0258485481845898 Inf
0.00380350663861592 -0.0171545768429045 0.0289047479723791 -Inf
-0.014745313108729 -0.0320741898274888 0.0382336352241717 Inf
0.00592530002266486 0.019947264087718 0.0891118725564975 Inf
0.0118812369576851 -0.00771477159401681 0.121460923583284 Inf
0.00933511547515095 0.0333664293549804 -0.0950840022744138 -Inf
-0.0120888243111356 -0.00998940234611613 0.00323446233122782 Inf
-0.00657359239905204 -0.00903983085417729 -0.0166616610463312 Inf
-0.00582597509681453 -0.0183729048089964 -0.0311646686918647 -Inf
