"MLE_beta1" "MLE_beta2" "MLE_gama1" "MLE_lambda1"
2.722338645819 -3.1211255839297 -1.30935838190123 0.0071180311236402
2.65041584416229 -3.21471912976811 -1.29920188953871 0.540287509506204
2.71599517614983 -3.06858803388139 -1.32757151002999 0.131191516003527
2.63921248984227 -3.06809242332578 -1.40760872983521 0.124367000206261
2.76713012778335 -3.26588134830709 -1.24755649161756 -0.0250773365076781
2.71354720990407 -3.23485409847018 -1.29897992972421 -0.146584408246207
2.82913250671469 -3.30206755456969 -1.29907800607523 0.0669915552048845
2.77498091553047 -3.24886950844027 -1.36258738572385 0.383113359975766
2.76447667062244 -3.29267720318649 -1.39657123871506 0.0346542242066187
2.61280838116921 -2.90023123117454 -1.49102275497747 0.347905305864177
2.68922937884336 -3.08765966749861 -1.30990118534646 -0.0427677709328417
2.71213234876656 -3.14184785044325 -1.38931289827281 0.266607774724956
2.54598887658819 -2.92411634677518 -1.32354138595666 0.0193165490874422
2.64890544887487 -2.93915315514399 -1.3796522000733 -0.0595814957086437
2.69207493333731 -3.04728989289348 -1.4315836845169 0.0445311969055623
2.6268176720392 -3.01372270597787 -1.6123141749455 0.646101010184154
2.72474949868242 -3.15773579608903 -1.27792645121769 0.0950770701281464
2.68029730897654 -2.99723590269504 -1.24846635078237 -0.13762606842297
2.71837566855068 -3.1290611267664 -1.31159985101973 0.122111200327232
2.64855779243168 -3.10721007833716 -1.42864865912722 0.201940593878981
2.70227383904854 -3.11620557391991 -1.44110663223599 0.553908116362212
2.63223086193077 -2.97426758854891 -1.59556296805079 0.669396817311544
2.73268422964082 -3.10982484045753 -1.22012645042387 -0.290331679929819
2.72067296580329 -3.16661263462351 -1.28349670398816 -0.299360615160578
2.65629241046848 -3.09349974841807 -1.24483275928407 0.213843853744771
2.75721229924804 -3.15500378609493 -1.14111534397257 -0.675174480940325
2.77383449612422 -3.21054425408048 -1.33311072236248 0.026375478551029
2.65627136172016 -3.12610411123378 -1.20828625691054 0.0746236083670223
2.72318209336259 -3.04366047164581 -1.02125218398602 -1.01169069434049
2.77428628028177 -3.1309017800298 -1.07241399894153 -0.17403848033621
2.67042295255917 -2.95208685697408 -1.21250579400799 -0.132390435246606
2.62088899427013 -3.00697327864449 -1.50943688159699 0.541920593489989
2.6665744367224 -3.00884956266246 -1.31623668986528 -0.309144495856247
2.63198438565348 -2.93196542841451 -1.19381133801736 -0.0723045735589554
2.73443534981216 -3.14609103583126 -1.18058262671273 -0.0130970081460598
2.66148972014292 -3.02467123465768 -1.7509362606948 0.942723354884664
2.72426357466621 -3.00032518397406 -1.65092023790634 0.581697168543278
2.69908350284234 -3.11467118108304 -1.32000826282541 0.356398197743512
2.74330232569514 -3.23898636514876 -1.4664398705453 0.107079202222379
2.62830874253827 -3.00609074327709 -1.36841714788989 0.551891335546523
2.6092787646898 -2.98840404621535 -1.17190603240953 -0.548197150272395
2.70371020313647 -3.09186138415042 -1.11092296599254 -0.319597786231972
2.81683054628567 -3.21392385037759 -1.25444931179065 -0.0879171600224344
2.63590517364904 -2.91837503258456 -1.29511633942222 -0.399910508332285
2.70938569464335 -3.11134933607383 -1.38074145274036 0.234253874326696
2.71856204170738 -3.06036804443789 -1.33798171670676 -0.412310930073741
2.62191096803224 -2.94065774973093 -1.33380966760045 0.325795789929164
2.67997903488499 -3.14093642005552 -1.379500353087 0.114371757464603
2.8104944893966 -3.18137946464239 -1.38755146518737 0.288739019510603
2.670431234362 -2.99637570046315 -1.26233170227406 -0.395887136388549
2.77578002391821 -3.1468074591782 -1.52229099958745 0.395433183718825
